station,day,max_temp_f,min_temp_f,max_dewpoint_f,min_dewpoint_f,precip_in,avg_wind_speed_kts,avg_wind_drct,min_rh,avg_rh,max_rh,snow_in,max_wind_speed_kts,max_wind_gust_kts,srad_mj,climo_high_f,climo_low_f,climo_precip_in
SBM,2010-04-02,72.0,51.0,57.2,46.0,0.0001,10.739009,188.78876,42.6003,61.752007,77.32398,,20.0,28.0,,47.1,29.5,0.08
SBM,2010-04-03,59.0,43.0,50.0,26.96,0.04,11.613399,244.06503,30.3563,65.97769,89.3093,,19.0,31.283144,,47.5,29.9,0.09
SBM,2010-04-04,67.0,40.0,46.04,33.98,0.0,10.716679,200.3332,48.1659,59.970882,79.85685,,22.0,35.0,,47.9,30.2,0.09
SBM,2010-04-05,70.0,41.0,43.0,26.06,0.14,7.563852,268.44897,20.5166,57.425983,88.99294,,21.0,31.283144,,48.2,30.5,0.09
SBM,2010-04-06,51.0,44.0,48.02,41.0,0.99,11.98395,49.00514,85.9664,93.34629,100.0,,31.0,41.0,,48.6,30.8,0.1
SBM,2010-04-07,48.0,33.0,44.6,32.0,0.28,15.07746,26.27104,68.27398,82.92359,100.0,,24.0,34.0,,49.0,31.1,0.1
SBM,2010-04-08,37.0,32.0,32.0,23.0,0.07,12.106769,331.70105,63.768894,80.58701,95.7291,,18.0,30.41417,,49.4,31.4,0.1
SBM,2010-04-09,52.0,28.0,32.0,21.9,0.0,7.04187,280.72244,40.729336,64.42272,81.796265,,13.0,18.2485,,49.8,31.7,0.1
SBM,2010-04-10,66.0,35.0,44.1,28.9,0.0001,9.307746,234.28705,44.7846,65.37881,85.55243,,17.0,24.331335,,50.2,32.0,0.1
SBM,2010-04-11,67.0,33.0,41.0,26.06,0.0,3.0321004,167.21954,23.5403,64.70546,95.7497,,8.0,13.90362,,50.6,32.3,0.11
SBM,2010-04-12,55.0,35.0,41.0,30.0,0.01,5.024424,125.49073,44.481102,68.02013,96.492714,,11.0,19.117477,,51.0,32.6,0.11
SBM,2010-04-13,55.0,45.0,42.1,35.96,0.01,9.90649,108.50496,63.387947,69.76258,73.99,,14.0,22.593382,,51.4,32.9,0.11
SBM,2010-04-14,64.0,43.0,48.02,33.08,0.0,8.404047,161.24251,57.844334,63.320885,68.9522,,13.0,22.593382,,51.8,33.1,0.11
SBM,2010-04-15,81.0,48.0,57.02,42.98,0.01,12.787858,233.80931,31.23525,57.056362,86.08,,28.0,34.0,,52.2,33.4,0.11
SBM,2010-04-16,63.0,42.0,55.94,21.0,0.0,11.669923,313.934,32.78137,53.826157,80.7832,,20.0,31.283144,,52.7,33.7,0.11
SBM,2010-04-17,59.0,30.0,30.02,15.08,0.0,9.953943,343.0493,20.6436,47.64219,88.3176,,21.0,32.152122,,53.1,34.0,0.12
SBM,2010-04-18,50.0,29.0,37.94,28.9,0.0,4.716678,32.135746,62.30195,77.17781,92.397,,9.0,15.641572,,53.5,34.3,0.11
SBM,2010-04-19,55.0,28.0,37.94,28.0,0.0,2.7913468,58.722923,54.0721,73.63394,96.4121,,10.0,12.165668,,53.9,34.6,0.12
SBM,2010-04-20,61.0,32.0,37.94,28.0,0.0,3.0146546,159.80487,32.78137,63.90922,95.7497,,8.0,13.034643,,54.3,34.9,0.12
SBM,2010-04-21,46.0,34.0,36.0,30.9,0.0,9.985346,36.329124,64.9314,77.110725,88.56685,,17.0,22.593382,,54.7,35.2,0.12
SBM,2010-04-22,52.0,31.0,37.04,30.0,0.0,4.6699233,60.01213,51.8522,77.87114,96.46132,,10.0,13.90362,,55.1,35.5,0.12
SBM,2010-04-23,59.0,27.0,39.92,24.98,0.0001,4.2247033,121.47514,28.8857,67.413666,100.0,,10.0,17.379524,,55.6,35.8,0.12
SBM,2010-04-24,52.0,43.0,48.2,35.6,0.85,9.085834,78.55071,53.80619,83.37031,100.0,,15.0,26.069286,,56.0,36.1,0.12
SBM,2010-04-25,49.0,44.0,45.0,35.06,1.47,18.460571,36.026745,63.132,86.457664,100.0,,27.0,37.36598,,56.4,36.4,0.12
SBM,2010-04-26,56.0,43.0,42.1,26.06,0.0,11.711794,21.66156,44.481102,56.96755,67.4548,,16.0,25.200312,,56.8,36.7,0.12
SBM,2010-04-27,51.0,34.0,35.1,26.06,0.0,9.618283,44.828148,50.7262,61.470253,85.3664,,17.0,26.069286,,57.2,37.1,0.13
SBM,2010-04-28,53.0,29.0,37.94,28.9,0.0,2.889044,134.90942,44.162025,70.29696,96.46132,,10.0,14.772596,,57.6,37.4,0.12
SBM,2010-04-29,61.0,34.0,46.04,33.08,0.0,9.713887,150.28928,53.65,70.4131,96.46132,,23.0,38.234955,,58.1,37.7,0.13
SBM,2010-04-30,74.0,49.0,61.0,46.0,0.36,8.341242,163.0462,59.32307,79.73562,100.0,,16.0,29.0,,58.5,38.0,0.13
SBM,2010-05-01,73.0,51.0,57.02,37.9,0.0,11.988137,215.81725,32.600384,65.70743,100.0,,24.0,39.10393,,58.9,38.3,0.11
SBM,2010-05-02,71.0,53.0,55.04,42.08,0.0001,5.9951153,194.51979,50.599323,70.58256,89.39613,,11.0,17.379524,,59.3,38.7,0.11
SBM,2010-05-03,69.0,46.0,46.04,37.9,0.0,11.056525,252.04292,33.124126,53.966457,76.80183,,23.0,33.0211,,59.7,39.0,0.11
SBM,2010-05-04,69.0,43.0,51.1,39.9,0.0,6.4480114,176.594,40.2791,65.31394,86.1923,,13.0,22.593382,,60.1,39.3,0.11
SBM,2010-05-05,69.0,50.0,48.92,30.0,0.1,14.026518,256.884,23.259441,56.701847,96.0532,,29.0,43.0,,60.5,39.7,0.1
SBM,2010-05-06,54.0,40.0,42.1,30.9,0.0,7.649686,20.811047,57.630245,71.07938,82.45489,,14.0,19.117477,,60.9,40.0,0.11
SBM,2010-05-07,45.0,34.0,43.0,35.06,0.47,12.468946,32.083843,70.4217,88.92003,100.0,,18.0,22.593382,,61.3,40.3,0.11
SBM,2010-05-08,49.0,34.0,37.4,30.0,0.03,10.443127,314.65158,55.8528,76.53066,100.0,,16.0,25.200312,,61.7,40.7,0.11
SBM,2010-05-09,54.0,33.0,34.0,24.08,0.0,5.9211445,232.15495,37.6844,60.85991,92.3611,,10.0,14.772596,,62.1,41.0,0.11
SBM,2010-05-10,52.0,31.0,35.1,28.0,0.0,7.256106,116.77495,42.25912,62.28937,100.0,,14.0,24.331335,,62.5,41.4,0.1
SBM,2010-05-11,48.0,40.0,43.0,32.0,0.88,13.06769,65.73131,53.6295,90.50245,100.0,,19.0,29.0,,62.9,41.7,0.11
SBM,2010-05-12,51.0,42.0,43.0,39.9,0.07,7.897418,67.61817,70.95123,85.53319,100.0,,11.0,19.986454,,63.3,42.1,0.1
SBM,2010-05-13,64.0,45.0,54.0,42.8,0.76,8.237963,157.35176,74.07678,92.04453,100.0,,21.0,31.283144,,63.7,42.5,0.11
SBM,2010-05-14,65.0,45.0,46.94,41.0,0.0,12.172366,259.5441,46.2154,66.25648,82.8062,,19.0,31.283144,,64.1,42.8,0.11
SBM,2010-05-15,61.0,37.0,46.04,37.9,0.0,1.6748081,85.59623,47.69548,75.2446,100.0,,6.0,11.296691,,64.5,43.2,0.1
SBM,2010-05-16,62.0,40.0,45.0,37.9,0.0,4.6057224,54.35748,47.86205,70.54472,95.8959,,11.0,13.90362,,64.9,43.5,0.11
SBM,2010-05-17,65.0,47.0,44.1,37.0,0.0,8.558968,32.348026,39.328987,60.622005,86.01819,,15.0,19.986454,,65.3,43.9,0.11
SBM,2010-05-18,73.0,45.0,45.0,37.0,0.0,7.6378226,25.115091,27.89233,51.46297,79.85685,,17.0,22.593382,,65.6,44.3,0.1
SBM,2010-05-19,75.0,43.0,53.1,41.0,0.0,3.1402652,42.395447,30.6636,62.999287,92.6872,,8.0,11.296691,,66.0,44.7,0.11
SBM,2010-05-20,75.02,50.0,54.0,42.98,0.0,4.10328,125.60266,31.7432,47.79567,86.1923,,8.0,17.379524,,66.4,45.0,0.11
SBM,2010-05-21,62.0,54.0,59.0,44.06,0.35,3.204039,84.49684,64.2766,93.452934,100.0,,12.0,21.724405,,66.8,45.4,0.11
SBM,2010-05-22,68.0,52.0,60.8,53.06,0.0,3.8967202,153.4749,70.148094,91.30168,100.0,,9.0,17.379524,,67.1,45.8,0.11
SBM,2010-05-23,79.0,51.0,68.0,51.08,0.0,6.420098,159.53697,68.586754,83.50045,100.0,,13.0,20.0,,67.5,46.1,0.11
SBM,2010-05-24,87.0,59.0,73.04,57.9,0.0,4.3817167,156.12013,61.1182,78.61422,96.2017,,11.0,18.2485,,67.9,46.5,0.1
SBM,2010-05-25,79.0,60.0,66.02,59.0,0.0,4.8569436,139.00911,59.7392,78.12784,93.30044,,10.0,15.641572,,68.3,46.9,0.11
SBM,2010-05-26,86.0,59.0,68.0,57.2,0.91,2.9734821,25.177383,54.620113,79.21331,100.0,,18.0,25.200312,,68.6,47.2,0.1
SBM,2010-05-27,77.0,54.0,62.1,48.9,0.01,5.674808,15.318064,43.3811,68.69358,96.878845,,9.0,15.641572,,69.0,47.6,0.1
SBM,2010-05-28,77.0,51.0,62.1,46.9,0.0,6.842289,21.66949,49.946896,68.12983,83.0024,,12.0,19.117477,,69.4,48.0,0.11
SBM,2010-05-29,76.0,55.0,55.94,50.0,0.0,4.628053,46.2021,48.340725,67.448845,86.57997,,9.0,13.90362,,69.7,48.3,0.12
SBM,2010-05-30,88.0,55.0,66.02,53.06,0.0,5.6943474,190.44585,43.3689,67.45604,93.01959,,12.0,20.85543,,70.1,48.7,0.11
SBM,2010-05-31,77.0,56.0,64.94,55.4,0.0,3.893231,345.18457,64.303604,80.78534,100.0,,9.0,13.90362,,70.4,49.0,0.12
SBM,2010-06-01,80.0,52.0,64.04,51.8,0.0,6.63224,185.11555,45.136345,75.92047,100.0,,15.0,22.0,,70.8,49.4,0.13
SBM,2010-06-02,67.0,53.0,63.0,48.0,0.02,6.992324,28.514471,57.8728,78.535255,96.878845,,15.0,20.85543,,71.1,49.7,0.13
SBM,2010-06-03,72.0,49.0,52.0,44.96,0.0,4.2414513,20.334263,46.5218,68.76688,92.8372,,8.0,13.034643,,71.5,50.1,0.13
SBM,2010-06-04,76.0,52.0,66.92,48.9,0.23,3.4242847,173.91977,75.92354,83.84322,96.1046,,7.0,13.034643,,71.8,50.4,0.14
SBM,2010-06-05,82.0,56.0,64.94,55.4,0.37,5.208653,13.925262,47.3902,82.235855,100.0,,13.0,19.117477,,72.2,50.7,0.13
SBM,2010-06-06,71.0,50.0,57.92,50.0,0.02,6.9888344,332.8202,56.7801,84.27563,100.0,,12.0,19.117477,,72.5,51.1,0.14
SBM,2010-06-07,66.0,48.0,52.0,33.98,0.0,3.3496163,79.815636,32.4902,65.53194,100.0,,7.0,13.034643,,72.9,51.4,0.13
SBM,2010-06-08,58.0,48.0,57.92,46.0,0.52,6.3565946,148.82625,77.2303,91.83696,100.0,,15.0,25.200312,,73.2,51.7,0.14
SBM,2010-06-09,79.0,58.0,62.6,51.98,0.0,9.885554,270.25504,41.8585,69.1871,100.0,,22.0,32.152122,,73.6,52.0,0.13
SBM,2010-06-10,69.0,52.0,54.0,51.08,0.01,4.2463365,60.665085,58.5315,77.60745,93.04584,,9.0,13.034643,,73.9,52.3,0.14
SBM,2010-06-11,76.0,56.0,71.1,53.06,0.94,4.923936,136.80898,77.897,89.37984,100.0,,12.0,27.0,,74.2,52.6,0.13
SBM,2010-06-12,70.0,60.0,70.0,57.2,0.0,6.3133287,23.052086,83.7899,93.258934,100.0,,9.0,13.90362,,74.5,52.9,0.13
SBM,2010-06-13,72.0,60.0,62.6,59.0,0.17,3.281926,33.559612,68.35109,86.33968,100.0,,7.0,13.034643,,74.9,53.2,0.14
SBM,2010-06-14,67.0,60.0,64.4,57.0,0.0001,6.517097,39.380512,82.61721,91.01961,100.0,,14.0,20.85543,,75.2,53.5,0.13
SBM,2010-06-15,65.0,59.0,64.4,57.9,0.76,5.1207256,82.2494,80.4864,92.27858,100.0,,11.0,17.379524,,75.5,53.7,0.13
SBM,2010-06-16,74.0,56.0,64.04,57.9,0.0,5.969993,297.1469,66.4275,86.637566,100.0,,14.0,19.117477,,75.8,54.0,0.12
SBM,2010-06-17,73.0,56.0,64.04,55.4,0.0,4.982554,161.46709,70.8096,84.03091,100.0,,13.0,19.117477,,76.1,54.3,0.13
SBM,2010-06-18,86.0,65.0,70.0,60.98,0.04,7.9609213,207.71655,54.89434,74.83631,96.3118,,15.0,22.593382,,76.4,54.5,0.12
SBM,2010-06-19,81.0,60.0,63.0,57.9,0.0,9.069086,266.29532,49.93909,66.79302,93.1901,,15.0,27.0,,76.6,54.7,0.12
SBM,2010-06-20,75.0,58.0,64.04,57.9,0.0,2.6650383,133.67215,65.9022,80.33154,96.2189,,8.0,13.034643,,76.9,55.0,0.12
SBM,2010-06-21,77.0,59.0,66.92,57.0,0.52,4.509421,145.61281,64.1747,83.354034,100.0,,13.0,18.2485,,77.2,55.2,0.12
SBM,2010-06-22,86.0,63.0,70.0,62.96,0.01,5.0195394,248.64249,53.208717,77.57681,100.0,,10.0,17.379524,,77.4,55.4,0.12
