#YYYY,MM,DD,hh,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2000,2,15,1,227,1.9,2.3,99.0,99.0,99.0,999,1017.5,-3.5,0.0,-7.3,99.0,
2000,2,15,2,230,4.2,5.0,99.0,99.0,99.0,999,1018.2,-4.2,0.0,-7.1,99.0,
2000,2,15,3,222,4.8,5.8,99.0,99.0,99.0,999,1017.9,-4.0,0.0,-6.5,99.0,
2000,2,15,4,220,4.0,5.0,99.0,99.0,99.0,999,1017.4,-3.9,0.0,-6.5,99.0,
2000,2,15,5,220,5.1,5.8,99.0,99.0,99.0,999,1017.4,-4.3,0.0,-6.4,99.0,
2000,2,15,6,220,4.5,5.1,99.0,99.0,99.0,999,1018.1,-4.2,0.0,-6.1,99.0,
2000,2,15,7,217,5.5,6.1,99.0,99.0,99.0,999,1018.7,-4.7,0.0,-6.1,99.0,
2000,2,15,8,208,4.3,5.0,99.0,99.0,99.0,999,1019.1,-4.6,0.0,-6.1,99.0,
2000,2,15,9,201,2.8,3.2,99.0,99.0,99.0,999,1018.6,-4.0,0.0,-5.8,99.0,
2000,2,15,10,196,3.7,4.0,99.0,99.0,99.0,999,1018.6,-3.2,0.0,-5.2,99.0,
2000,2,15,11,203,4.2,4.8,99.0,99.0,99.0,999,1018.7,-3.0,0.0,-5.4,99.0,
2000,2,15,12,203,4.6,5.3,99.0,99.0,99.0,999,1019.6,-3.0,0.0,-5.0,99.0,
2000,2,15,13,190,5.9,7.0,99.0,99.0,99.0,999,1019.5,-2.9,-0.1,-5.0,99.0,
2000,2,15,14,199,5.1,6.1,99.0,99.0,99.0,999,1018.8,-2.8,-0.1,-4.1,99.0,
2000,2,15,15,185,5.4,5.8,99.0,99.0,99.0,999,1018.3,-2.7,-0.1,-2.9,99.0,
2000,2,15,16,160,7.3,8.6,99.0,99.0,99.0,999,1016.6,-1.7,-0.1,-1.9,99.0,
2000,2,15,17,177,11.6,13.0,99.0,99.0,99.0,999,1015.2,-0.4,-0.1,-1.1,99.0,
2000,2,15,18,174,11.5,13.2,99.0,99.0,99.0,999,1013.7,0.1,0.0,-0.8,99.0,
2000,2,15,19,170,15.0,16.3,99.0,99.0,99.0,999,1010.7,0.2,0.0,-0.4,99.0,
2000,2,15,20,162,14.7,16.0,99.0,99.0,99.0,999,1008.7,0.5,0.1,0.0,99.0,
2000,2,15,21,159,15.4,17.7,99.0,99.0,99.0,999,1007.4,0.9,2.0,0.4,99.0,
2000,2,15,22,173,14.6,17.0,99.0,99.0,99.0,999,1007.0,1.0,1.0,0.4,99.0,
2000,2,15,23,176,14.9,17.2,99.0,99.0,99.0,999,1006.0,1.0,0.8,0.6,99.0,
2000,2,16,0,178,11.7,12.8,99.0,99.0,99.0,999,1006.4,1.1,0.7,0.8,99.0,
2000,2,16,1,183,9.5,10.5,99.0,99.0,99.0,999,1006.4,1.3,0.7,1.1,99.0,
2000,2,16,2,180,7.4,7.8,99.0,99.0,99.0,999,1005.8,1.3,0.6,1.1,99.0,
2000,2,16,3,186,5.3,5.6,99.0,99.0,99.0,999,1005.7,1.4,0.6,1.3,99.0,
2000,2,16,4,307,1.6,1.8,99.0,99.0,99.0,999,1005.9,1.4,0.7,1.2,99.0,
2000,2,16,5,304,4.6,5.3,99.0,99.0,99.0,999,1006.9,1.0,0.7,0.8,99.0,
2000,2,16,6,330,12.5,14.7,99.0,99.0,99.0,999,1009.0,-0.3,0.6,-0.6,99.0,
2000,2,16,7,339,13.0,15.0,99.0,99.0,99.0,999,1011.9,-2.6,0.7,-3.0,99.0,
2000,2,16,8,335,11.1,13.4,99.0,99.0,99.0,999,1013.5,-2.5,0.5,-4.1,99.0,
2000,2,16,9,341,10.8,14.0,99.0,99.0,99.0,999,1015.8,-3.3,0.3,-5.3,99.0,
2000,2,16,10,333,11.5,14.4,99.0,99.0,99.0,999,1018.7,-4.1,0.2,-6.1,99.0,
2000,2,16,11,341,11.2,13.3,99.0,99.0,99.0,999,1020.2,-4.8,0.1,-8.0,99.0,
2000,2,16,12,329,8.2,10.1,99.0,99.0,99.0,999,1021.5,-5.1,0.0,-8.0,99.0,
2000,2,16,13,325,6.1,6.9,99.0,99.0,99.0,999,1023.5,-5.6,0.0,-8.8,99.0,
2000,2,16,14,320,5.6,6.6,99.0,99.0,99.0,999,1025.1,-6.0,0.0,-9.5,99.0,
2000,2,16,15,319,7.9,9.1,99.0,99.0,99.0,999,1026.4,-6.1,0.0,-11.5,99.0,
2000,2,16,16,322,8.3,10.8,99.0,99.0,99.0,999,1026.9,-5.6,0.0,-10.9,99.0,
2000,2,16,17,328,8.3,9.4,99.0,99.0,99.0,999,1027.7,-5.3,0.0,-12.2,99.0,
2000,2,16,18,283,4.8,6.1,99.0,99.0,99.0,999,1027.8,-4.7,-0.2,-11.0,99.0,
2000,2,16,19,274,6.9,7.7,99.0,99.0,99.0,999,1027.9,-4.4,-0.2,-11.8,99.0,
2000,2,16,20,274,6.1,7.0,99.0,99.0,99.0,999,1027.9,-3.8,0.0,-12.0,99.0,
2000,2,16,21,272,7.5,9.2,99.0,99.0,99.0,999,1028.6,-3.6,0.2,-13.2,99.0,
2000,2,16,22,275,7.1,9.2,99.0,99.0,99.0,999,1029.6,-3.3,0.1,-13.8,99.0,
2000,2,16,23,279,6.3,7.2,99.0,99.0,99.0,999,1030.1,-3.3,0.1,-14.1,99.0,
2000,2,17,0,279,5.3,6.1,99.0,99.0,99.0,999,1030.8,-4.2,0.1,-14.4,99.0,
2000,2,17,1,290,5.4,6.2,99.0,99.0,99.0,999,1031.6,-5.3,0.1,-16.0,99.0,
2000,2,17,2,303,5.1,6.4,99.0,99.0,99.0,999,1031.9,-6.3,0.0,-16.0,99.0,
2000,2,17,3,297,5.8,6.7,99.0,99.0,99.0,999,1032.9,-7.0,0.0,-16.0,99.0,
2000,2,17,4,304,6.4,7.8,99.0,99.0,99.0,999,1033.1,-7.5,0.0,-16.0,99.0,
2000,2,17,5,322,6.6,8.0,99.0,99.0,99.0,999,1033.2,-7.8,0.0,-15.8,99.0,
2000,2,17,6,315,4.6,5.1,99.0,99.0,99.0,999,1033.5,-8.6,-0.1,-15.7,99.0,
2000,2,17,7,322,4.3,4.9,99.0,99.0,99.0,999,1033.3,-9.4,0.0,-14.8,99.0,
2000,2,17,8,315,4.3,5.0,99.0,99.0,99.0,999,1033.1,-9.7,-0.1,-13.2,99.0,
2000,2,17,9,326,4.0,4.6,99.0,99.0,99.0,999,1033.1,-10.2,-0.1,-12.6,99.0,
2000,2,17,10,327,4.9,5.4,99.0,99.0,99.0,999,1033.1,-9.7,-0.1,-10.9,99.0,
2000,2,17,11,308,3.6,4.1,99.0,99.0,99.0,999,1032.7,-8.6,-0.1,-9.5,99.0,
2000,2,17,12,320,1.9,2.3,99.0,99.0,99.0,999,1032.7,-8.9,-0.1,-10.1,99.0,
2000,2,17,13,313,2.8,3.2,99.0,99.0,99.0,999,1032.9,-8.4,-0.1,-9.7,99.0,
2000,2,17,14,253,1.5,1.9,99.0,99.0,99.0,999,1032.9,-7.4,-0.1,-8.6,99.0,
2000,2,17,15,280,1.5,1.8,99.0,99.0,99.0,999,1033.2,-5.7,-0.1,-7.9,99.0,
2000,2,17,16,258,1.3,1.6,99.0,99.0,99.0,999,1032.9,-4.2,-0.1,-7.1,99.0,
2000,2,17,17,158,0.8,1.4,99.0,99.0,99.0,999,1031.6,-1.5,0.0,-7.3,99.0,
2000,2,17,18,138,1.3,1.8,99.0,99.0,99.0,999,1030.3,-0.1,0.0,-5.4,99.0,
2000,2,17,19,165,2.9,3.5,99.0,99.0,99.0,999,1028.9,0.0,0.1,-5.5,99.0,
2000,2,17,20,180,3.9,4.4,99.0,99.0,99.0,999,1028.8,-0.2,0.2,-4.7,99.0,
2000,2,17,21,205,4.3,5.0,99.0,99.0,99.0,999,1028.5,-0.5,0.2,-5.4,99.0,
2000,2,17,22,176,5.1,6.1,99.0,99.0,99.0,999,1028.4,-0.7,0.2,-3.9,99.0,
2000,2,17,23,177,5.7,6.3,99.0,99.0,99.0,999,1028.3,-1.0,0.2,-2.7,99.0,
2000,2,18,0,158,7.6,8.0,99.0,99.0,99.0,999,1028.3,-1.5,0.3,-2.4,99.0,
2000,2,18,1,159,3.1,3.3,99.0,99.0,99.0,999,1028.1,-1.6,0.3,-2.0,99.0,
2000,2,18,2,122,6.0,7.0,99.0,99.0,99.0,999,1027.0,-1.6,0.3,-1.7,99.0,
2000,2,18,3,119,6.4,7.3,99.0,99.0,99.0,999,1026.6,-1.6,0.1,-1.8,99.0,
2000,2,18,4,117,7.9,8.9,99.0,99.0,99.0,999,1025.6,-1.2,0.2,-1.4,99.0,
2000,2,18,5,105,7.0,7.7,99.0,99.0,99.0,999,1024.7,-1.1,0.3,-1.4,99.0,
2000,2,18,6,97,6.7,7.2,99.0,99.0,99.0,999,1023.6,-1.1,0.1,-1.3,99.0,
2000,2,18,7,104,7.2,7.8,99.0,99.0,99.0,999,1023.6,-0.9,0.3,-1.5,99.0,
2000,2,18,8,85,7.1,7.8,99.0,99.0,99.0,999,1022.8,-1.4,0.4,-2.2,99.0,
2000,2,18,9,78,6.8,7.6,99.0,99.0,99.0,999,1022.1,-1.4,0.5,-3.3,99.0,
2000,2,18,10,78,7.1,7.7,99.0,99.0,99.0,999,1021.9,-1.3,0.3,-3.2,99.0,
2000,2,18,11,74,8.0,8.8,99.0,99.0,99.0,999,1021.7,-1.8,0.3,-1.9,99.0,
2000,2,18,12,68,8.2,8.8,99.0,99.0,99.0,999,1021.2,-2.1,0.2,-2.2,99.0,
2000,2,18,13,60,9.1,10.7,99.0,99.0,99.0,999,1021.2,-2.1,0.1,-2.3,99.0,
2000,2,18,14,50,8.6,9.6,99.0,99.0,99.0,999,1021.3,-2.1,0.0,-2.3,99.0,
2000,2,18,15,56,10.3,11.0,99.0,99.0,99.0,999,1020.7,-2.0,0.0,-2.3,99.0,
2000,2,18,16,59,8.7,9.4,99.0,99.0,99.0,999,1020.5,-2.2,-0.1,-2.5,99.0,
2000,2,18,17,43,8.7,9.4,99.0,99.0,99.0,999,1020.7,-2.1,-0.1,-2.2,99.0,
2000,2,18,18,42,10.3,11.3,99.0,99.0,99.0,999,1020.1,-2.1,-0.1,-2.1,99.0,
2000,2,18,19,41,10.7,11.5,99.0,99.0,99.0,999,1018.9,-2.0,-0.1,-2.1,99.0,
2000,2,18,20,28,11.1,12.7,99.0,99.0,99.0,999,1018.3,-1.6,-0.1,-1.8,99.0,
2000,2,18,21,35,11.1,12.7,99.0,99.0,99.0,999,1018.1,-1.3,-0.1,-2.7,99.0,
2000,2,18,22,36,10.1,10.9,99.0,99.0,99.0,999,1018.5,-1.1,-0.1,-3.2,99.0,
2000,2,18,23,31,11.6,12.6,99.0,99.0,99.0,999,1019.0,-0.6,-0.1,-3.6,99.0,
2000,2,19,0,22,11.1,12.6,99.0,99.0,99.0,999,1019.7,-0.4,-0.1,-3.4,99.0,
2000,2,19,1,17,10.9,11.8,99.0,99.0,99.0,999,1020.1,-0.2,-0.1,-3.1,99.0,
2000,2,19,2,358,11.3,12.7,99.0,99.0,99.0,999,1020.2,-1.7,-0.1,-3.3,99.0,
2000,2,19,3,353,10.8,12.1,99.0,99.0,99.0,999,1020.9,-1.8,-0.1,-3.4,99.0,
2000,2,19,4,344,9.2,10.5,99.0,99.0,99.0,999,1021.5,-2.2,-0.1,-4.4,99.0,
2000,2,19,5,342,8.3,9.1,99.0,99.0,99.0,999,1021.9,-2.3,-0.1,-4.8,99.0,
2000,2,19,6,334,6.9,8.8,99.0,99.0,99.0,999,1022.2,-2.6,-0.1,-6.2,99.0,
2000,2,19,7,334,6.7,7.6,99.0,99.0,99.0,999,1022.4,-2.7,-0.1,-6.6,99.0,
2000,2,19,8,318,6.0,7.2,99.0,99.0,99.0,999,1023.0,-2.9,-0.1,-6.5,99.0,
2000,2,19,9,308,5.8,7.1,99.0,99.0,99.0,999,1023.0,-3.1,-0.1,-7.2,99.0,
2000,2,19,10,317,4.4,5.4,99.0,99.0,99.0,999,1022.9,-3.1,-0.1,-7.2,99.0,
2000,2,19,11,295,6.0,7.2,99.0,99.0,99.0,999,1023.3,-3.1,-0.1,-7.5,99.0,
2000,2,19,12,300,4.5,5.5,99.0,99.0,99.0,999,1023.3,-3.0,-0.1,-7.5,99.0,
2000,2,19,13,281,4.3,5.3,99.0,99.0,99.0,999,1023.7,-2.4,-0.1,-8.6,99.0,
2000,2,19,14,209,1.2,1.5,99.0,99.0,99.0,999,1023.9,-2.2,-0.1,-8.2,99.0,
2000,2,19,15,206,3.7,4.1,99.0,99.0,99.0,999,1024.6,-2.0,-0.1,-8.7,99.0,
2000,2,19,16,211,5.3,6.0,99.0,99.0,99.0,999,1023.9,-1.9,-0.1,-7.8,99.0,
2000,2,19,17,241,7.1,7.8,99.0,99.0,99.0,999,1024.0,-1.5,-0.1,-7.8,99.0,
2000,2,19,18,243,6.2,8.4,99.0,99.0,99.0,999,1023.3,-1.2,-0.1,-8.6,99.0,
2000,2,19,19,236,7.6,9.4,99.0,99.0,99.0,999,1022.0,-1.0,-0.1,-7.4,99.0,
2000,2,19,20,233,8.0,9.3,99.0,99.0,99.0,999,1021.6,-0.9,0.1,-8.0,99.0,
2000,2,19,21,239,6.5,7.7,99.0,99.0,99.0,999,1021.0,-0.4,0.1,-7.1,99.0,
2000,2,19,22,236,5.7,7.6,99.0,99.0,99.0,999,1020.8,-0.2,0.2,-7.0,99.0,
2000,2,19,23,247,8.6,10.0,99.0,99.0,99.0,999,1021.2,-1.1,0.2,-6.9,99.0,
2000,2,20,0,244,6.6,7.7,99.0,99.0,99.0,999,1021.4,-2.2,0.2,-6.9,99.0,
2000,2,20,1,241,5.6,6.4,99.0,99.0,99.0,999,1021.6,-3.2,0.1,-7.7,99.0,
2000,2,20,2,242,6.1,7.3,99.0,99.0,99.0,999,1021.7,-4.2,0.1,-8.2,99.0,
2000,2,20,3,247,8.6,10.5,99.0,99.0,99.0,999,1021.7,-4.2,0.0,-8.5,99.0,
2000,2,20,4,252,9.4,11.0,99.0,99.0,99.0,999,1021.7,-4.0,0.0,-8.2,99.0,
2000,2,20,5,258,6.4,7.5,99.0,99.0,99.0,999,1021.7,-4.4,0.0,-7.7,99.0,
2000,2,20,6,240,3.4,4.5,99.0,99.0,99.0,999,1021.9,-3.6,0.0,-6.9,99.0,
2000,2,20,7,224,3.4,4.0,99.0,99.0,99.0,999,1022.2,-3.3,-0.1,-6.2,99.0,
2000,2,20,8,238,2.9,3.4,99.0,99.0,99.0,999,1022.6,-2.9,-0.1,-5.4,99.0,
2000,2,20,9,256,2.3,2.9,99.0,99.0,99.0,999,1022.7,-2.6,-0.1,-5.5,99.0,
2000,2,20,10,280,3.7,4.5,99.0,99.0,99.0,999,1022.7,-2.3,-0.1,-5.6,99.0,
2000,2,20,11,296,5.3,6.3,99.0,99.0,99.0,999,1023.4,-2.3,-0.1,-6.2,99.0,
2000,2,20,12,295,5.7,6.3,99.0,99.0,99.0,999,1023.7,-2.4,-0.1,-6.2,99.0,
2000,2,20,13,281,7.3,8.4,99.0,99.0,99.0,999,1024.8,-3.1,-0.1,-7.0,99.0,
2000,2,20,14,273,6.4,7.2,99.0,99.0,99.0,999,1025.9,-3.7,-0.1,-7.0,99.0,
2000,2,20,15,275,6.4,7.4,99.0,99.0,99.0,999,1026.2,-4.0,-0.1,-8.2,99.0,
2000,2,20,16,264,6.0,7.2,99.0,99.0,99.0,999,1026.4,-3.9,-0.1,-8.7,99.0,
2000,2,20,17,268,5.6,6.6,99.0,99.0,99.0,999,1026.8,-3.5,0.0,-8.8,99.0,
2000,2,20,18,271,5.9,6.9,99.0,99.0,99.0,999,1026.6,-2.9,0.1,-8.7,99.0,
2000,2,20,19,261,5.9,7.6,99.0,99.0,99.0,999,1026.1,-1.7,0.2,-9.5,99.0,
2000,2,20,20,267,7.1,7.9,99.0,99.0,99.0,999,1025.8,-0.8,0.2,-8.9,99.0,
2000,2,20,21,243,5.4,6.6,99.0,99.0,99.0,999,1026.0,-0.4,0.3,-8.5,99.0,
2000,2,20,22,254,6.5,7.7,99.0,99.0,99.0,999,1026.0,0.2,0.5,-8.5,99.0,
2000,2,20,23,220,5.8,6.3,99.0,99.0,99.0,999,1026.0,-0.5,0.6,-6.8,99.0,
2000,2,21,0,187,3.6,3.8,99.0,99.0,99.0,999,1026.2,-1.1,0.6,-6.6,99.0,
2000,2,21,1,210,5.4,6.2,99.0,99.0,99.0,999,1026.3,-1.5,0.5,-6.6,99.0,
2000,2,21,2,218,4.8,5.5,99.0,99.0,99.0,999,1026.1,-2.2,0.5,-6.8,99.0,
2000,2,21,3,238,5.6,6.8,99.0,99.0,99.0,999,1025.6,-2.5,0.5,-7.7,99.0,
2000,2,21,4,228,4.3,5.1,99.0,99.0,99.0,999,1025.5,-2.6,0.5,-7.9,99.0,
2000,2,21,5,233,6.5,7.5,99.0,99.0,99.0,999,1025.1,-2.7,0.5,-8.2,99.0,
2000,2,21,6,216,5.3,6.2,99.0,99.0,99.0,999,1025.1,-2.8,0.7,-8.2,99.0,
2000,2,21,7,228,5.5,6.6,99.0,99.0,99.0,999,1025.3,-3.0,0.9,-8.2,99.0,
2000,2,21,8,215,4.5,5.4,99.0,99.0,99.0,999,1025.1,-3.2,1.1,-7.9,99.0,
2000,2,21,9,202,3.9,4.2,99.0,99.0,99.0,999,1025.0,-3.0,0.7,-7.3,99.0,
2000,2,21,10,180,4.0,4.3,99.0,99.0,99.0,999,1024.6,-2.7,0.6,-5.8,99.0,
2000,2,21,11,182,3.6,4.1,99.0,99.0,99.0,999,1024.7,-2.7,0.5,-4.9,99.0,
2000,2,21,12,177,2.5,2.9,99.0,99.0,99.0,999,1024.7,-1.8,0.4,-4.7,99.0,
2000,2,21,13,183,2.4,2.6,99.0,99.0,99.0,999,1024.3,-1.4,0.3,-4.5,99.0,
2000,2,21,14,199,0.3,0.7,99.0,99.0,99.0,999,1024.7,-0.8,0.4,-4.2,99.0,
2000,2,21,15,146,2.7,2.8,99.0,99.0,99.0,999,1024.3,0.3,0.4,-2.4,99.0,
2000,2,21,16,156,3.9,4.1,99.0,99.0,99.0,999,1024.0,1.0,0.5,-1.6,99.0,
2000,2,21,17,155,5.0,5.4,99.0,99.0,99.0,999,1023.4,1.9,0.6,-1.2,99.0,
2000,2,21,18,161,5.5,5.8,99.0,99.0,99.0,999,1022.4,2.7,0.8,0.1,99.0,
2000,2,21,19,163,6.0,6.2,99.0,99.0,99.0,999,1021.4,2.9,1.0,0.9,99.0,
2000,2,21,20,170,7.0,7.5,99.0,99.0,99.0,999,1020.5,2.9,1.2,1.4,99.0,
2000,2,21,21,165,8.4,9.6,99.0,99.0,99.0,999,1020.1,3.0,1.3,1.0,99.0,
2000,2,21,22,174,9.3,10.0,99.0,99.0,99.0,999,1019.7,3.1,1.6,1.2,99.0,
2000,2,21,23,168,8.9,9.5,99.0,99.0,99.0,999,1019.1,2.4,2.3,1.8,99.0,
2000,2,22,0,178,7.6,8.2,99.0,99.0,99.0,999,1019.3,2.9,2.3,1.8,99.0,
2000,2,22,1,178,7.9,8.5,99.0,99.0,99.0,999,1019.1,3.6,3.2,2.1,99.0,
2000,2,22,2,183,6.4,6.8,99.0,99.0,99.0,999,1018.9,3.0,4.3,2.6,99.0,
2000,2,22,3,197,4.5,4.8,99.0,99.0,99.0,999,1019.0,3.2,3.3,2.6,99.0,
2000,2,22,4,182,5.6,6.0,99.0,99.0,99.0,999,1018.6,3.2,4.6,2.8,99.0,
2000,2,22,5,173,5.3,5.6,99.0,99.0,99.0,999,1018.7,2.8,2.4,2.6,99.0,
2000,2,22,6,158,5.8,6.0,99.0,99.0,99.0,999,1018.4,2.4,3.5,2.3,99.0,
2000,2,22,7,170,5.7,6.2,99.0,99.0,99.0,999,1018.3,2.0,2.9,2.0,99.0,
2000,2,22,8,175,8.0,8.4,99.0,99.0,99.0,999,1017.9,2.5,3.0,2.3,99.0,
2000,2,22,9,177,7.8,8.2,99.0,99.0,99.0,999,1017.2,3.0,2.6,2.7,99.0,
2000,2,22,10,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,2,22,11,174,6.7,7.5,99.0,99.0,99.0,999,1017.2,2.4,2.0,2.3,99.0,
2000,2,22,12,175,6.0,6.4,99.0,99.0,99.0,999,1017.1,2.6,2.3,2.5,99.0,
2000,2,22,13,178,6.7,6.9,99.0,99.0,99.0,999,1017.1,2.2,2.0,2.0,99.0,
2000,2,22,14,169,7.0,7.3,99.0,99.0,99.0,999,1016.9,2.7,2.4,2.4,99.0,
2000,2,22,15,174,8.8,9.4,99.0,99.0,99.0,999,1016.6,2.8,2.4,2.6,99.0,
2000,2,22,16,170,9.2,9.6,99.0,99.0,99.0,999,1016.4,3.1,2.6,2.9,99.0,
2000,2,22,17,166,9.1,9.8,99.0,99.0,99.0,999,1016.1,3.3,2.7,3.2,99.0,
2000,2,22,18,165,9.2,9.7,99.0,99.0,99.0,999,1015.8,3.7,3.0,3.2,99.0,
2000,2,22,19,166,9.2,9.6,99.0,99.0,99.0,999,1014.9,3.8,3.1,3.0,99.0,
2000,2,22,20,167,9.9,10.8,99.0,99.0,99.0,999,1014.2,4.6,3.5,3.8,99.0,
2000,2,22,21,168,9.5,10.1,99.0,99.0,99.0,999,1014.2,4.8,3.1,3.6,99.0,
2000,2,22,22,166,9.0,9.6,99.0,99.0,99.0,999,1014.2,5.1,4.1,3.9,99.0,
2000,2,22,23,175,7.4,7.7,99.0,99.0,99.0,999,1014.5,3.9,3.9,3.7,99.0,
2000,2,23,0,177,6.2,6.7,99.0,99.0,99.0,999,1015.2,4.0,4.5,3.8,99.0,
2000,2,23,1,185,3.9,4.1,99.0,99.0,99.0,999,1015.8,4.5,4.0,4.4,99.0,
2000,2,23,2,166,5.7,6.1,99.0,99.0,99.0,999,1016.0,3.4,4.2,3.2,99.0,
2000,2,23,3,169,6.0,6.5,99.0,99.0,99.0,999,1016.4,3.6,4.3,3.5,99.0,
2000,2,23,4,195,1.8,2.0,99.0,99.0,99.0,999,1016.4,4.6,4.3,4.4,99.0,
2000,2,23,5,176,7.3,7.7,99.0,99.0,99.0,999,1016.1,4.2,2.4,4.1,99.0,
2000,2,23,6,210,2.6,2.8,99.0,99.0,99.0,999,1016.4,5.0,1.6,4.9,99.0,
2000,2,23,7,241,1.6,2.2,99.0,99.0,99.0,999,1017.0,5.2,1.5,5.2,99.0,
2000,2,23,8,131,1.4,1.5,99.0,99.0,99.0,999,1016.7,4.8,1.6,4.6,99.0,
2000,2,23,9,61,0.4,0.7,99.0,99.0,99.0,999,1016.8,4.6,1.6,4.5,99.0,
2000,2,23,10,154,3.1,4.0,99.0,99.0,99.0,999,1016.8,4.3,1.5,4.2,99.0,
2000,2,23,11,165,3.6,3.7,99.0,99.0,99.0,999,1017.8,4.2,1.5,4.0,99.0,
2000,2,23,12,164,3.7,3.9,99.0,99.0,99.0,999,1017.8,3.9,1.5,3.8,99.0,
2000,2,23,13,187,2.2,2.6,99.0,99.0,99.0,999,1018.0,4.2,1.4,3.9,99.0,
2000,2,23,14,163,3.5,3.8,99.0,99.0,99.0,999,1018.3,4.3,1.3,4.2,99.0,
2000,2,23,15,160,3.8,4.2,99.0,99.0,99.0,999,1018.5,3.4,1.3,3.3,99.0,
2000,2,23,16,157,4.5,4.8,99.0,99.0,99.0,999,1019.3,3.9,1.3,3.8,99.0,
2000,2,23,17,130,3.3,3.4,99.0,99.0,99.0,999,1019.5,4.8,1.4,4.3,99.0,
2000,2,23,18,157,3.7,3.9,99.0,99.0,99.0,999,1019.4,5.3,1.4,5.0,99.0,
2000,2,23,19,159,5.0,5.1,99.0,99.0,99.0,999,1018.3,5.3,1.5,4.6,99.0,
2000,2,23,20,151,5.1,5.4,99.0,99.0,99.0,999,1017.6,5.6,1.6,4.7,99.0,
2000,2,23,21,158,3.4,3.7,99.0,99.0,99.0,999,1017.2,5.5,1.7,4.5,99.0,
2000,2,23,22,170,6.7,7.1,99.0,99.0,99.0,999,1017.2,5.0,1.7,4.1,99.0,
2000,2,23,23,177,6.4,6.6,99.0,99.0,99.0,999,1017.2,6.1,1.8,3.9,99.0,
2000,2,24,0,170,4.5,4.7,99.0,99.0,99.0,999,1017.6,5.5,2.2,4.0,99.0,
2000,2,24,1,173,6.5,7.0,99.0,99.0,99.0,999,1018.1,5.5,2.2,4.4,99.0,
2000,2,24,2,173,5.1,5.4,99.0,99.0,99.0,999,1017.9,5.7,1.9,4.1,99.0,
2000,2,24,3,158,3.0,3.3,99.0,99.0,99.0,999,1018.0,5.1,1.9,4.2,99.0,
2000,2,24,4,122,2.9,3.2,99.0,99.0,99.0,999,1018.2,4.5,1.8,4.2,99.0,
2000,2,24,5,132,3.1,3.4,99.0,99.0,99.0,999,1017.9,4.3,2.1,4.2,99.0,
2000,2,24,6,173,1.9,2.2,99.0,99.0,99.0,999,1017.1,4.2,2.0,4.0,99.0,
2000,2,24,7,140,2.0,2.3,99.0,99.0,99.0,999,1016.4,4.4,1.8,4.2,99.0,
2000,2,24,8,125,1.0,1.2,99.0,99.0,99.0,999,1015.5,4.8,2.0,4.3,99.0,
2000,2,24,9,167,4.2,4.8,99.0,99.0,99.0,999,1015.1,6.1,1.9,4.7,99.0,
2000,2,24,10,162,3.4,5.5,99.0,99.0,99.0,999,1014.5,6.5,1.5,4.7,99.0,
2000,2,24,11,159,3.6,4.1,99.0,99.0,99.0,999,1013.9,6.1,1.5,4.6,99.0,
2000,2,24,12,156,4.8,5.4,99.0,99.0,99.0,999,1013.3,5.9,1.5,5.7,99.0,
2000,2,24,13,250,0.7,0.9,99.0,99.0,99.0,999,1013.1,5.2,1.6,5.1,99.0,
2000,2,24,14,128,5.5,5.9,99.0,99.0,99.0,999,1012.6,5.5,1.8,5.5,99.0,
2000,2,24,15,104,6.8,7.4,99.0,99.0,99.0,999,1011.9,4.7,2.0,4.7,99.0,
2000,2,24,16,999,99.0,99.0,99.0,99.0,99.0,999,9999.0,999.0,999.0,999.0,99.0,
2000,2,24,17,86,8.1,8.6,99.0,99.0,99.0,999,1010.5,5.1,2.2,5.1,99.0,
2000,2,24,18,69,7.8,8.4,99.0,99.0,99.0,999,1009.7,4.8,2.0,4.8,99.0,
2000,2,24,19,68,5.5,6.0,99.0,99.0,99.0,999,1008.9,5.0,2.0,4.9,99.0,
2000,2,24,20,356,4.9,5.3,99.0,99.0,99.0,999,1009.0,4.7,2.0,4.6,99.0,
2000,2,24,21,328,6.2,6.6,99.0,99.0,99.0,999,1009.7,4.8,2.0,4.8,99.0,
2000,2,24,22,320,5.6,6.5,99.0,99.0,99.0,999,1010.7,5.8,1.9,5.8,99.0,
2000,2,24,23,318,5.9,6.5,99.0,99.0,99.0,999,1011.8,5.5,1.9,5.5,99.0,
2000,2,25,0,299,5.1,6.0,99.0,99.0,99.0,999,1013.0,5.3,2.0,5.3,99.0,
2000,2,25,1,285,4.2,5.0,99.0,99.0,99.0,999,1013.8,4.6,1.8,4.6,99.0,
2000,2,25,2,304,4.8,6.0,99.0,99.0,99.0,999,1014.2,4.3,1.9,4.3,99.0,
2000,2,25,3,320,4.2,4.9,99.0,99.0,99.0,999,1015.2,4.2,1.8,4.2,99.0,
2000,2,25,4,276,3.7,4.5,99.0,99.0,99.0,999,1016.0,4.2,1.8,4.2,99.0,
2000,2,25,5,266,3.0,3.4,99.0,99.0,99.0,999,1016.7,4.3,1.8,4.3,99.0,
2000,2,25,6,320,3.2,3.9,99.0,99.0,99.0,999,1016.6,4.1,1.5,4.1,99.0,
