#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,mi,ft
2011,01,03,02,00,221,5.4,6.5,99.00,99.00,99.00,999,1019.1,-5.9,999.0,-12.8,99.0,99.00
2011,01,03,03,00,208,4.0,4.4,99.00,99.00,99.00,999,1018.9,-5.8,999.0,-11.7,99.0,99.00
2011,01,03,04,00,209,6.1,7.5,99.00,99.00,99.00,999,1018.6,-5.7,999.0,-11.5,99.0,99.00
2011,01,03,05,00,209,6.2,6.9,99.00,99.00,99.00,999,1018.1,-5.0,999.0,-10.0,99.0,99.00
2011,01,03,06,00,235,6.0,7.1,99.00,99.00,99.00,999,1017.6,-5.0,999.0,-9.4,99.0,99.00
2011,01,03,07,00,239,4.8,5.6,99.00,99.00,99.00,999,1017.0,-5.1,999.0,-8.7,99.0,99.00
2011,01,03,08,00,230,4.6,5.2,99.00,99.00,99.00,999,1016.9,-4.7,999.0,-7.8,99.0,99.00
2011,01,03,09,00,242,4.3,5.0,99.00,99.00,99.00,999,1016.8,-4.2,999.0,-6.9,99.0,99.00
2011,01,03,10,00,243,3.9,4.6,99.00,99.00,99.00,999,1016.2,-4.0,999.0,-6.6,99.0,99.00
2011,01,03,11,00,258,3.9,4.5,99.00,99.00,99.00,999,1015.4,-3.8,999.0,-6.5,99.0,99.00
2011,01,03,12,00,233,5.1,6.0,99.00,99.00,99.00,999,1015.6,-3.7,999.0,-6.1,99.0,99.00
2011,01,03,13,00,253,5.5,6.4,99.00,99.00,99.00,999,1015.8,-4.0,999.0,-6.6,99.0,99.00
2011,01,03,14,00,252,5.0,5.9,99.00,99.00,99.00,999,1015.9,-4.1,999.0,-6.5,99.0,99.00
2011,01,03,15,00,272,5.2,6.0,99.00,99.00,99.00,999,1016.1,-3.9,999.0,-6.4,99.0,99.00
2011,01,03,16,00,266,5.6,7.1,99.00,99.00,99.00,999,1016.4,-3.3,999.0,-6.4,99.0,99.00
2011,01,03,17,00,263,4.9,6.3,99.00,99.00,99.00,999,1016.1,-2.7,999.0,-6.8,99.0,99.00
2011,01,03,18,00,250,4.8,5.5,99.00,99.00,99.00,999,1015.4,-2.6,999.0,-7.0,99.0,99.00
2011,01,03,19,00,241,5.6,6.5,99.00,99.00,99.00,999,1014.8,-2.4,999.0,-6.7,99.0,99.00
2011,01,03,20,00,269,4.2,4.9,99.00,99.00,99.00,999,1014.9,-2.4,999.0,-6.5,99.0,99.00
2011,01,03,21,00,244,2.9,3.6,99.00,99.00,99.00,999,1014.9,-2.3,999.0,-6.1,99.0,99.00
2011,01,03,22,00,243,2.6,3.1,99.00,99.00,99.00,999,1015.0,-2.2,999.0,-6.1,99.0,99.00
2011,01,03,23,00,264,2.0,2.3,99.00,99.00,99.00,999,1014.9,-2.2,999.0,-5.4,99.0,99.00
2011,01,04,00,00,231,1.5,1.9,99.00,99.00,99.00,999,1014.5,-2.2,999.0,-5.4,99.0,99.00
2011,01,04,01,00,241,1.7,2.2,99.00,99.00,99.00,999,1014.1,-2.3,999.0,-5.0,99.0,99.00
2011,01,04,02,00,220,3.4,3.7,99.00,99.00,99.00,999,1013.5,-2.4,999.0,-4.6,99.0,99.00
2011,01,04,03,00,216,2.8,3.3,99.00,99.00,99.00,999,1013.1,-2.4,999.0,-2.8,99.0,99.00
2011,01,04,04,00,206,3.4,3.9,99.00,99.00,99.00,999,1012.7,-2.8,999.0,-3.0,99.0,99.00
2011,01,04,05,00,208,5.8,6.9,99.00,99.00,99.00,999,1011.7,-2.3,999.0,-2.4,99.0,99.00
2011,01,04,06,00,218,5.9,6.6,99.00,99.00,99.00,999,1010.8,-2.3,999.0,-2.5,99.0,99.00
2011,01,04,07,00,223,4.9,5.9,99.00,99.00,99.00,999,1010.3,-1.9,999.0,-2.0,99.0,99.00
2011,01,04,08,00,242,5.0,6.8,99.00,99.00,99.00,999,1009.9,-1.5,999.0,-1.7,99.0,99.00
2011,01,04,09,00,253,4.9,5.9,99.00,99.00,99.00,999,1009.4,-1.6,999.0,-1.7,99.0,99.00
2011,01,04,10,00,272,4.9,6.1,99.00,99.00,99.00,999,1009.1,-1.6,999.0,-1.8,99.0,99.00
2011,01,04,11,00,296,8.7,10.1,99.00,99.00,99.00,999,1009.6,-2.3,999.0,-2.6,99.0,99.00
2011,01,04,12,00,297,6.9,8.5,99.00,99.00,99.00,999,1010.6,-4.0,999.0,-4.3,99.0,99.00
2011,01,04,13,00,309,7.6,9.1,99.00,99.00,99.00,999,1011.3,-4.9,999.0,-5.2,99.0,99.00
2011,01,04,14,00,305,5.8,7.4,99.00,99.00,99.00,999,1012.0,-6.0,999.0,-6.3,99.0,99.00
2011,01,04,15,00,297,7.2,9.1,99.00,99.00,99.00,999,1012.8,-6.7,999.0,-7.0,99.0,99.00
2011,01,04,17,00,294,7.8,9.1,99.00,99.00,99.00,999,1013.6,-7.2,999.0,-7.3,99.0,99.00
2011,01,04,18,00,290,5.9,7.3,99.00,99.00,99.00,999,1013.4,-7.0,999.0,-7.6,99.0,99.00
2011,01,04,19,00,293,8.8,10.1,99.00,99.00,99.00,999,1013.4,-6.7,999.0,-10.8,99.0,99.00
2011,01,04,20,00,274,8.9,10.4,99.00,99.00,99.00,999,1014.1,-6.5,999.0,-10.1,99.0,99.00
2011,01,04,21,00,283,6.4,8.2,99.00,99.00,99.00,999,1014.8,-6.6,999.0,-10.9,99.0,99.00
2011,01,04,22,00,278,6.2,7.7,99.00,99.00,99.00,999,1015.1,-7.0,999.0,-11.8,99.0,99.00
2011,01,04,23,00,266,5.0,6.6,99.00,99.00,99.00,999,1015.5,-7.5,999.0,-11.7,99.0,99.00
2011,01,05,00,00,271,5.5,6.5,99.00,99.00,99.00,999,1015.9,-8.3,999.0,-11.6,99.0,99.00
2011,01,05,01,00,273,4.9,5.7,99.00,99.00,99.00,999,1016.4,-8.9,999.0,-12.4,99.0,99.00
2011,01,05,02,00,270,6.3,8.1,99.00,99.00,99.00,999,1016.7,-9.4,999.0,-13.4,99.0,99.00
2011,01,05,03,00,269,5.8,7.5,99.00,99.00,99.00,999,1016.7,-9.7,999.0,-13.6,99.0,99.00
2011,01,05,04,00,284,5.5,6.4,99.00,99.00,99.00,999,1016.8,-10.3,999.0,-13.8,99.0,99.00
2011,01,05,05,00,285,5.2,6.6,99.00,99.00,99.00,999,1017.2,-11.1,999.0,-14.5,99.0,99.00
2011,01,05,06,00,284,4.7,5.5,99.00,99.00,99.00,999,1016.9,-11.7,999.0,-15.3,99.0,99.00
2011,01,05,07,00,305,3.3,4.0,99.00,99.00,99.00,999,1016.9,-12.1,999.0,-15.5,99.0,99.00
2011,01,05,08,00,282,2.7,3.3,99.00,99.00,99.00,999,1016.8,-12.5,999.0,-15.6,99.0,99.00
2011,01,05,09,00,285,2.6,3.6,99.00,99.00,99.00,999,1016.4,-13.1,999.0,-15.5,99.0,99.00
2011,01,05,10,00,255,3.0,3.6,99.00,99.00,99.00,999,1016.3,-13.6,999.0,-15.5,99.0,99.00
2011,01,05,11,00,245,2.8,3.8,99.00,99.00,99.00,999,1016.1,-13.5,999.0,-15.5,99.0,99.00
2011,01,05,12,00,245,2.9,3.3,99.00,99.00,99.00,999,1015.9,-13.9,999.0,-15.1,99.0,99.00
2011,01,05,13,00,243,2.2,2.9,99.00,99.00,99.00,999,1015.7,-13.8,999.0,-14.8,99.0,99.00
2011,01,05,14,00,237,3.3,3.9,99.00,99.00,99.00,999,1015.5,-13.6,999.0,-14.3,99.0,99.00
2011,01,05,15,00,251,1.9,2.3,99.00,99.00,99.00,999,1015.0,-12.7,999.0,-13.7,99.0,99.00
2011,01,05,16,00,191,1.3,1.8,99.00,99.00,99.00,999,1014.3,-10.5,999.0,-12.3,99.0,99.00
2011,01,05,17,00,203,3.0,3.6,99.00,99.00,99.00,999,1013.1,-7.9,999.0,-12.2,99.0,99.00
2011,01,05,18,00,190,4.5,5.8,99.00,99.00,99.00,999,1011.8,-6.3,999.0,-9.6,99.0,99.00
2011,01,05,19,00,187,5.0,5.9,99.00,99.00,99.00,999,1010.4,-5.5,999.0,-7.9,99.0,99.00
2011,01,05,20,00,204,5.1,6.0,99.00,99.00,99.00,999,1009.8,-4.8,999.0,-6.1,99.0,99.00
2011,01,05,21,00,195,6.0,6.7,99.00,99.00,99.00,999,1009.1,-4.0,999.0,-6.1,99.0,99.00
2011,01,05,22,00,220,4.7,5.7,99.00,99.00,99.00,999,1008.9,-4.0,999.0,-5.8,99.0,99.00
2011,01,05,23,00,222,4.6,5.0,99.00,99.00,99.00,999,1008.5,-4.6,999.0,-4.8,99.0,99.00
2011,01,06,00,00,219,4.9,5.4,99.00,99.00,99.00,999,1008.1,-4.7,999.0,-5.0,99.0,99.00
2011,01,06,01,00,207,4.6,5.1,99.00,99.00,99.00,999,1007.7,-5.0,999.0,-5.2,99.0,99.00
2011,01,06,02,00,228,3.3,4.0,99.00,99.00,99.00,999,1007.1,-5.0,999.0,-5.2,99.0,99.00
2011,01,06,03,00,218,2.9,3.5,99.00,99.00,99.00,999,1006.4,-5.0,999.0,-5.2,99.0,99.00
2011,01,06,04,00,258,3.1,3.7,99.00,99.00,99.00,999,1006.2,-5.3,999.0,-5.4,99.0,99.00
2011,01,06,05,00,291,4.6,5.9,99.00,99.00,99.00,999,1006.2,-5.0,999.0,-5.2,99.0,99.00
2011,01,06,06,00,303,4.8,6.1,99.00,99.00,99.00,999,1005.7,-5.1,999.0,-5.3,99.0,99.00
2011,01,06,07,00,304,6.3,7.4,99.00,99.00,99.00,999,1005.6,-5.4,999.0,-5.6,99.0,99.00
2011,01,06,08,00,318,5.7,7.2,99.00,99.00,99.00,999,1005.5,-5.9,999.0,-6.1,99.0,99.00
2011,01,06,09,00,290,8.5,10.7,99.00,99.00,99.00,999,1005.3,-6.3,999.0,-6.6,99.0,99.00
2011,01,06,10,00,316,6.2,7.1,99.00,99.00,99.00,999,1004.7,-7.1,999.0,-7.4,99.0,99.00
2011,01,06,11,00,302,7.6,10.2,99.00,99.00,99.00,999,1004.8,-7.3,999.0,-7.6,99.0,99.00
2011,01,06,12,00,290,8.6,10.5,99.00,99.00,99.00,999,1004.8,-7.8,999.0,-8.1,99.0,99.00
2011,01,06,13,00,292,8.2,9.5,99.00,99.00,99.00,999,1004.6,-8.1,999.0,-8.3,99.0,99.00
2011,01,06,14,00,290,8.9,10.4,99.00,99.00,99.00,999,1004.2,-7.9,999.0,-8.1,99.0,99.00
2011,01,06,15,00,299,8.8,10.0,99.00,99.00,99.00,999,1004.2,-7.8,999.0,-8.1,99.0,99.00
2011,01,06,16,00,298,7.7,9.5,99.00,99.00,99.00,999,1004.1,-7.5,999.0,-7.7,99.0,99.00
2011,01,06,17,00,292,7.9,9.1,99.00,99.00,99.00,999,1003.6,-7.4,999.0,-7.6,99.0,99.00
2011,01,06,18,00,305,7.3,9.0,99.00,99.00,99.00,999,1003.3,-7.1,999.0,-7.5,99.0,99.00
2011,01,06,19,00,301,8.5,10.3,99.00,99.00,99.00,999,1002.6,-6.8,999.0,-8.7,99.0,99.00
2011,01,06,20,00,327,7.3,9.3,99.00,99.00,99.00,999,1002.3,-6.3,999.0,-11.6,99.0,99.00
2011,01,06,21,00,314,7.0,8.2,99.00,99.00,99.00,999,1002.8,-6.4,999.0,-10.5,99.0,99.00
2011,01,06,22,00,332,7.3,8.9,99.00,99.00,99.00,999,1003.0,-6.7,999.0,-9.1,99.0,99.00
2011,01,06,23,00,318,5.9,7.7,99.00,99.00,99.00,999,1003.1,-6.6,999.0,-11.9,99.0,99.00
2011,01,07,00,00,301,7.2,8.8,99.00,99.00,99.00,999,1003.0,-6.6,999.0,-13.0,99.0,99.00
2011,01,07,01,00,304,5.8,7.6,99.00,99.00,99.00,999,1002.6,-6.7,999.0,-12.5,99.0,99.00
2011,01,07,02,00,278,6.2,7.8,99.00,99.00,99.00,999,1001.9,-7.8,999.0,-11.0,99.0,99.00
2011,01,07,03,00,280,5.3,6.2,99.00,99.00,99.00,999,1001.6,-9.1,999.0,-11.4,99.0,99.00
2011,01,07,04,00,282,7.3,8.8,99.00,99.00,99.00,999,1001.5,-10.4,999.0,-12.5,99.0,99.00
2011,01,07,05,00,278,6.4,8.2,99.00,99.00,99.00,999,1001.5,-11.3,999.0,-12.7,99.0,99.00
2011,01,07,06,00,290,4.9,5.7,99.00,99.00,99.00,999,1000.5,-11.8,999.0,-13.4,99.0,99.00
2011,01,07,07,00,283,5.8,7.7,99.00,99.00,99.00,999,999.7,-12.3,999.0,-13.9,99.0,99.00
2011,01,07,08,00,276,5.7,6.5,99.00,99.00,99.00,999,999.5,-12.9,999.0,-14.4,99.0,99.00
2011,01,07,09,00,283,6.2,7.2,99.00,99.00,99.00,999,998.7,-13.3,999.0,-14.6,99.0,99.00
2011,01,07,10,00,281,6.4,7.8,99.00,99.00,99.00,999,998.4,-12.8,999.0,-14.5,99.0,99.00
2011,01,07,11,00,277,6.8,7.5,99.00,99.00,99.00,999,997.9,-12.7,999.0,-14.2,99.0,99.00
2011,01,07,12,00,288,5.4,6.8,99.00,99.00,99.00,999,997.4,-12.4,999.0,-14.3,99.0,99.00
2011,01,07,13,00,282,6.1,7.1,99.00,99.00,99.00,999,997.1,-12.2,999.0,-14.1,99.0,99.00
2011,01,07,14,00,285,6.0,6.9,99.00,99.00,99.00,999,996.9,-12.1,999.0,-13.8,99.0,99.00
2011,01,07,15,00,290,7.7,9.1,99.00,99.00,99.00,999,996.9,-12.2,999.0,-14.2,99.0,99.00
2011,01,07,16,00,297,6.8,9.1,99.00,99.00,99.00,999,996.4,-11.9,999.0,-14.3,99.0,99.00
2011,01,07,17,00,277,5.6,7.2,99.00,99.00,99.00,999,995.8,-11.4,999.0,-14.2,99.0,99.00
2011,01,07,18,00,288,7.4,8.9,99.00,99.00,99.00,999,995.1,-11.3,999.0,-14.6,99.0,99.00
2011,01,07,19,00,281,6.6,7.7,99.00,99.00,99.00,999,994.5,-10.6,999.0,-14.2,99.0,99.00
2011,01,07,20,00,280,10.4,12.2,99.00,99.00,99.00,999,994.5,-10.1,999.0,-14.6,99.0,99.00
2011,01,07,21,00,296,7.5,9.3,99.00,99.00,99.00,999,995.4,-10.3,999.0,-14.3,99.0,99.00
2011,01,07,22,00,293,8.0,10.2,99.00,99.00,99.00,999,996.1,-10.2,999.0,-13.0,99.0,99.00
2011,01,07,23,00,294,6.0,7.0,99.00,99.00,99.00,999,996.8,-10.6,999.0,-12.7,99.0,99.00
2011,01,08,00,00,293,5.8,7.6,99.00,99.00,99.00,999,997.1,-10.3,999.0,-12.0,99.0,99.00
2011,01,08,01,00,299,7.3,8.7,99.00,99.00,99.00,999,997.5,-10.2,999.0,-12.5,99.0,99.00
2011,01,08,02,00,304,8.0,10.2,99.00,99.00,99.00,999,997.6,-10.2,999.0,-13.6,99.0,99.00
2011,01,08,03,00,311,8.8,11.1,99.00,99.00,99.00,999,997.9,-10.6,999.0,-13.7,99.0,99.00
2011,01,08,04,00,311,8.2,9.8,99.00,99.00,99.00,999,998.4,-10.9,999.0,-13.6,99.0,99.00
2011,01,08,05,00,308,7.9,9.6,99.00,99.00,99.00,999,998.7,-11.3,999.0,-13.4,99.0,99.00
2011,01,08,06,00,305,7.0,8.9,99.00,99.00,99.00,999,999.0,-11.6,999.0,-13.7,99.0,99.00
2011,01,08,07,00,297,8.6,9.9,99.00,99.00,99.00,999,999.4,-11.8,999.0,-14.6,99.0,99.00
2011,01,08,08,00,301,7.6,9.9,99.00,99.00,99.00,999,1000.1,-12.1,999.0,-14.8,99.0,99.00
2011,01,08,09,00,308,8.8,10.5,99.00,99.00,99.00,999,1000.7,-11.3,999.0,-13.4,99.0,99.00
2011,01,08,10,00,320,9.3,12.6,99.00,99.00,99.00,999,1001.7,-10.8,999.0,-12.2,99.0,99.00
2011,01,08,11,00,312,9.2,11.1,99.00,99.00,99.00,999,1002.6,-10.7,999.0,-12.6,99.0,99.00
2011,01,08,12,00,314,7.8,9.7,99.00,99.00,99.00,999,1003.9,-10.4,999.0,-12.6,99.0,99.00
2011,01,08,13,00,318,9.6,11.4,99.00,99.00,99.00,999,1004.8,-10.5,999.0,-12.5,99.0,99.00
2011,01,08,14,00,311,9.0,11.9,99.00,99.00,99.00,999,1006.0,-10.1,999.0,-10.8,99.0,99.00
2011,01,08,15,00,321,12.2,14.9,99.00,99.00,99.00,999,1006.6,-8.4,999.0,-10.6,99.0,99.00
2011,01,08,16,00,335,13.5,16.6,99.00,99.00,99.00,999,1008.1,-7.4,999.0,-10.1,99.0,99.00
2011,01,08,17,00,328,10.0,11.6,99.00,99.00,99.00,999,1009.6,-6.8,999.0,-9.2,99.0,99.00
2011,01,08,18,00,332,9.0,11.9,99.00,99.00,99.00,999,1009.8,-6.3,999.0,-9.2,99.0,99.00
2011,01,08,19,00,330,9.1,10.2,99.00,99.00,99.00,999,1010.0,-5.1,999.0,-9.2,99.0,99.00
2011,01,08,20,00,332,9.0,11.7,99.00,99.00,99.00,999,1011.2,-4.7,999.0,-9.2,99.0,99.00
2011,01,08,21,00,319,8.6,12.9,99.00,99.00,99.00,999,1012.9,-4.4,999.0,-9.1,99.0,99.00
2011,01,08,22,00,322,6.0,7.9,99.00,99.00,99.00,999,1014.1,-4.3,999.0,-9.0,99.0,99.00
2011,01,08,23,00,301,5.5,6.3,99.00,99.00,99.00,999,1015.0,-4.8,999.0,-10.4,99.0,99.00
2011,01,09,00,00,302,6.4,8.1,99.00,99.00,99.00,999,1015.6,-5.3,999.0,-10.3,99.0,99.00
2011,01,09,01,00,295,6.0,6.9,99.00,99.00,99.00,999,1016.4,-5.5,999.0,-10.6,99.0,99.00
2011,01,09,02,00,296,6.4,7.5,99.00,99.00,99.00,999,1016.7,-6.4,999.0,-11.2,99.0,99.00
2011,01,09,03,00,285,8.0,9.1,99.00,99.00,99.00,999,1017.8,-7.6,999.0,-11.7,99.0,99.00
2011,01,09,04,00,297,8.3,9.3,99.00,99.00,99.00,999,1018.1,-8.2,999.0,-11.5,99.0,99.00
2011,01,09,05,00,304,6.5,7.5,99.00,99.00,99.00,999,1018.9,-8.5,999.0,-11.7,99.0,99.00
2011,01,09,06,00,305,6.3,6.9,99.00,99.00,99.00,999,1019.4,-8.7,999.0,-10.9,99.0,99.00
2011,01,09,07,00,305,6.0,7.5,99.00,99.00,99.00,999,1020.6,-9.0,999.0,-10.7,99.0,99.00
2011,01,09,08,00,313,5.8,7.4,99.00,99.00,99.00,999,1021.3,-8.9,999.0,-10.2,99.0,99.00
2011,01,09,09,00,318,6.1,6.7,99.00,99.00,99.00,999,1022.3,-9.1,999.0,-9.7,99.0,99.00
2011,01,09,10,00,313,5.5,6.5,99.00,99.00,99.00,999,1022.4,-9.5,999.0,-10.1,99.0,99.00
2011,01,09,11,00,305,4.3,5.6,99.00,99.00,99.00,999,1023.0,-9.8,999.0,-10.5,99.0,99.00
2011,01,09,12,00,296,3.1,4.1,99.00,99.00,99.00,999,1023.7,-10.5,999.0,-10.9,99.0,99.00
2011,01,09,13,00,278,2.6,3.6,99.00,99.00,99.00,999,1024.4,-11.2,999.0,-11.4,99.0,99.00
2011,01,09,14,00,313,4.0,4.7,99.00,99.00,99.00,999,1024.3,-10.8,999.0,-11.0,99.0,99.00
2011,01,09,15,00,296,2.9,3.3,99.00,99.00,99.00,999,1025.0,-9.7,999.0,-10.5,99.0,99.00
2011,01,09,16,00,289,2.8,3.3,99.00,99.00,99.00,999,1025.7,-7.7,999.0,-10.4,99.0,99.00
2011,01,09,17,00,281,2.5,2.8,99.00,99.00,99.00,999,1026.1,-5.9,999.0,-10.3,99.0,99.00
2011,01,09,18,00,336,2.5,3.1,99.00,99.00,99.00,999,1026.2,-5.4,999.0,-10.5,99.0,99.00
2011,01,09,19,00,297,2.5,3.5,99.00,99.00,99.00,999,1026.6,-4.2,999.0,-9.7,99.0,99.00
2011,01,09,20,00,304,4.0,4.7,99.00,99.00,99.00,999,1027.0,-4.1,999.0,-10.8,99.0,99.00
2011,01,09,21,00,314,3.7,4.3,99.00,99.00,99.00,999,1027.6,-3.8,999.0,-10.2,99.0,99.00
2011,01,09,22,00,330,3.7,4.5,99.00,99.00,99.00,999,1028.1,-4.1,999.0,-10.4,99.0,99.00
2011,01,09,23,00,338,4.7,5.3,99.00,99.00,99.00,999,1027.8,-5.2,999.0,-10.8,99.0,99.00
2011,01,10,00,00,329,4.2,4.6,99.00,99.00,99.00,999,1028.3,-5.8,999.0,-10.4,99.0,99.00
2011,01,10,01,00,282,2.9,3.4,99.00,99.00,99.00,999,1029.2,-6.5,999.0,-10.5,99.0,99.00
2011,01,10,02,00,287,2.5,3.0,99.00,99.00,99.00,999,1029.5,-6.9,999.0,-10.3,99.0,99.00
2011,01,10,03,00,291,1.2,1.7,99.00,99.00,99.00,999,1029.3,-7.1,999.0,-9.9,99.0,99.00
2011,01,10,04,00,326,2.6,3.1,99.00,99.00,99.00,999,1029.0,-7.4,999.0,-10.4,99.0,99.00
2011,01,10,05,00,303,2.8,3.2,99.00,99.00,99.00,999,1029.3,-7.9,999.0,-11.0,99.0,99.00
2011,01,10,06,00,338,3.0,3.3,99.00,99.00,99.00,999,1028.8,-7.3,999.0,-9.3,99.0,99.00
