station,day,max_temp_f,min_temp_f,max_dewpoint_f,min_dewpoint_f,precip_in,avg_wind_speed_kts,avg_wind_drct,min_rh,avg_rh,max_rh,snow_in,max_wind_speed_kts,max_wind_gust_kts,srad_mj,climo_high_f,climo_low_f,climo_precip_in
SBM,2015-01-13,18.0,6.0,10.04,1.94,0.0001,4.112039,277.4402,72.5635,76.93145,86.901,,9.0,13.90362,,26.8,11.7,0.03
SBM,2015-01-14,20.0,0.0,14.0,-0.94,0.0,6.367062,238.96767,70.2237,77.85183,91.2131,,12.0,14.772596,,26.7,11.6,0.03
SBM,2015-01-15,35.0,19.0,24.08,14.0,0.0001,10.61619,254.96313,63.7689,73.295815,81.0938,,16.0,21.0,,26.6,11.5,0.04
SBM,2015-01-16,31.0,21.0,24.98,10.04,0.0,7.260991,42.0423,59.5238,67.52439,78.3512,,11.0,20.0,,26.5,11.4,0.03
SBM,2015-01-17,41.0,31.0,30.92,26.96,0.0,11.759944,212.5721,64.68,77.48301,88.3717,,17.0,29.0,,26.5,11.3,0.04
SBM,2015-01-18,39.0,32.0,28.94,24.08,0.0001,9.9281225,294.39532,59.0937,68.845406,88.3176,,17.0,26.069286,,26.4,11.2,0.03
SBM,2015-01-19,32.0,26.0,28.04,17.96,0.05,6.391486,46.863537,68.4408,80.761055,95.6525,,12.0,15.641572,,26.4,11.1,0.04
SBM,2015-01-20,30.0,25.0,28.04,19.04,0.07,8.060712,58.354073,77.8191,84.52247,92.8597,,13.0,17.379524,,26.3,11.1,0.04
SBM,2015-01-21,29.0,16.0,21.02,14.0,0.0001,6.541521,4.3332567,68.1778,76.125336,91.7227,,9.0,16.51055,,26.3,11.0,0.03
SBM,2015-01-22,30.0,15.0,21.92,15.98,0.0,6.4689465,255.61748,65.7199,81.2019,92.5656,,11.0,17.379524,,26.3,11.0,0.04
SBM,2015-01-23,33.0,24.0,26.06,19.94,0.0001,12.66155,234.3181,69.17,77.00557,84.6695,,17.0,26.069286,,26.3,11.0,0.03
SBM,2015-01-24,38.0,27.0,32.0,23.0,0.0001,8.572924,310.94748,75.1117,81.4518,92.2945,,21.0,26.0,,26.3,10.9,0.03
SBM,2015-01-25,27.0,14.0,21.02,8.96,0.0,14.465457,32.479095,56.7386,70.195595,79.9599,,23.0,31.283144,,26.4,11.0,0.04
SBM,2015-01-26,27.0,10.0,21.92,6.08,0.02,4.2672715,173.39728,65.2082,78.750534,87.957,,11.0,14.772596,,26.4,11.0,0.03
SBM,2015-01-27,28.0,24.0,19.94,15.08,0.0,4.874389,63.153168,62.7032,71.89905,80.8692,,11.0,13.034643,,26.5,11.0,0.04
SBM,2015-01-28,33.0,15.0,24.08,14.0,0.0001,7.731333,166.6994,63.5063,75.316986,91.7967,,16.0,23.462358,,26.5,11.1,0.03
SBM,2015-01-29,34.0,23.0,26.06,8.96,0.05,11.460572,331.234,51.9327,70.35972,81.9458,,20.0,29.0,,26.6,11.1,0.04
SBM,2015-01-30,25.0,10.0,12.02,6.08,0.0001,4.99023,300.91556,49.871,63.083797,76.6802,,9.0,16.0,,26.7,11.2,0.03
SBM,2015-01-31,30.0,17.0,19.94,10.94,0.0,8.397767,342.33182,63.0955,70.60361,81.0938,,20.0,26.069286,,26.8,11.3,0.04
SBM,2015-02-01,24.0,9.0,19.04,1.4,0.03,17.136078,27.592785,71.9174,82.59698,88.4741,,26.0,34.0,,26.9,11.4,0.03
SBM,2015-02-02,13.0,3.0,1.94,-4.0,0.0001,9.71947,292.71844,53.1705,65.01161,72.6051,,16.0,25.0,,27.0,11.5,0.03
SBM,2015-02-03,18.0,1.0,12.2,-4.0,0.02,6.090021,245.16751,64.0066,74.15904,85.3992,,11.0,16.51055,,27.2,11.6,0.03
SBM,2015-02-04,18.0,2.0,10.04,-9.04,0.0,8.317515,306.0974,48.4107,66.33369,91.4523,,15.0,21.724405,,27.3,11.7,0.04
SBM,2015-02-05,14.0,-8.0,-0.04,-13.0,0.0,12.076064,240.05338,49.608,59.0117,71.5492,,24.0,34.0,,27.5,11.9,0.03
SBM,2015-02-06,26.0,11.0,17.06,1.04,0.0,6.9364967,254.0034,59.8107,67.674484,81.2516,,20.0,31.283144,,27.7,12.1,0.03
SBM,2015-02-07,34.0,17.0,32.0,15.08,0.0,3.1849267,130.96037,71.4665,85.32,95.7497,,8.0,11.296691,,27.8,12.2,0.03
SBM,2015-02-08,35.0,19.0,32.0,12.92,0.0001,10.778786,3.6225252,76.658,86.9464,96.4121,,17.0,25.200312,,28.0,12.4,0.03
SBM,2015-02-09,24.0,5.0,15.08,1.04,0.0,7.692254,350.26666,54.507,73.109695,83.8472,,15.0,20.0,,28.3,12.6,0.03
SBM,2015-02-10,28.0,13.0,21.92,10.94,0.0001,6.4193997,163.1047,68.1998,74.93754,81.2516,,13.0,21.0,,28.5,12.8,0.03
SBM,2015-02-11,30.0,13.0,26.96,-0.04,0.0001,13.549197,292.87955,52.8976,71.55223,92.1211,,20.0,33.0,,28.7,13.0,0.04
SBM,2015-02-12,13.0,-3.0,1.04,-7.06,0.0,10.6608515,323.14767,47.6569,57.36281,75.362,,20.0,32.152122,,29.0,13.3,0.03
SBM,2015-02-13,22.0,-2.0,15.98,-7.96,0.0001,9.039777,241.6975,60.6523,70.0635,80.5482,,18.0,24.331335,,29.2,13.5,0.03
SBM,2015-02-14,21.0,-3.0,14.0,-16.06,0.0001,16.875088,335.53555,44.3765,56.174175,80.3848,,28.0,38.234955,,29.5,13.8,0.03
SBM,2015-02-15,13.0,-6.0,3.02,-14.98,0.0,7.357292,346.4319,55.338,63.21329,76.2882,,14.0,21.0,,29.8,14.0,0.04
SBM,2015-02-16,18.0,9.0,8.06,3.02,0.0001,5.5519886,245.49962,61.4416,71.12556,83.6414,,11.0,14.772596,,30.1,14.3,0.03
SBM,2015-02-17,15.0,4.0,8.96,-2.02,0.0001,8.1291,290.0324,53.1705,69.53099,79.7894,,14.0,21.0,,30.4,14.6,0.04
SBM,2015-02-18,5.0,-7.0,-2.92,-20.02,0.0001,11.073971,308.9539,46.847,60.619747,75.57,,17.0,26.069286,,30.7,14.9,0.03
SBM,2015-02-19,2.0,-11.0,-13.0,-20.02,0.0,7.926029,303.2054,46.0767,56.581253,66.5216,,15.0,20.85543,,31.0,15.2,0.04
SBM,2015-02-20,17.0,-13.0,10.04,-18.04,0.0001,10.020237,196.13234,54.5157,69.23029,80.5185,,19.0,25.200312,,31.4,15.5,0.03
SBM,2015-02-21,30.0,17.0,17.6,8.96,0.0001,4.8318214,286.84958,52.5653,68.27677,80.5482,,12.0,14.772596,,31.7,15.8,0.04
SBM,2015-02-22,20.0,-3.0,10.94,-14.98,0.0001,9.001395,313.68558,46.968,59.45222,80.0521,,15.0,20.85543,,32.1,16.1,0.03
SBM,2015-02-23,9.0,-11.0,-5.98,-18.94,0.0,9.977669,249.88316,44.729,53.50249,63.6411,,21.0,29.0,,32.4,16.4,0.04
SBM,2015-02-24,32.0,8.0,21.02,-5.08,0.0,16.795534,259.1607,33.6237,53.54739,66.3396,,21.0,31.0,,32.8,16.7,0.04
SBM,2015-02-25,15.0,0.0,1.94,-7.96,0.0,4.0369854,354.8886,46.1663,56.729637,68.4524,,7.0,12.165668,,33.1,17.1,0.04
SBM,2015-02-26,12.0,-3.0,1.04,-7.96,0.0001,8.972784,343.65985,47.5012,60.284573,76.0887,,16.0,23.0,,33.5,17.4,0.04
SBM,2015-02-27,16.0,-5.0,-0.04,-11.02,0.0,7.95813,261.8239,45.4269,58.0971,71.1736,,12.0,18.2485,,33.9,17.8,0.04
SBM,2015-02-28,20.0,-4.0,6.98,-9.94,0.0,6.94836,208.4722,40.5688,59.435955,75.1514,,11.0,15.641572,,34.3,18.1,0.04
SBM,2015-03-01,27.0,9.0,15.98,6.08,0.0001,8.721563,248.57414,54.0256,70.22866,87.8962,,16.0,21.724405,,34.7,18.5,0.04
SBM,2015-03-02,28.0,13.0,15.98,6.08,0.0,6.5198884,235.54803,44.0745,60.917774,73.6074,,11.0,15.641572,,35.0,18.8,0.05
SBM,2015-03-03,30.0,22.0,26.96,15.08,0.03,10.450105,233.44307,57.7865,78.15881,92.8597,,17.0,27.0,,35.4,19.2,0.04
SBM,2015-03-04,27.0,4.0,12.92,-9.94,0.0,11.046755,301.90292,41.4491,51.388573,66.8171,,16.0,26.069286,,35.8,19.5,0.05
SBM,2015-03-05,14.0,-4.0,-2.92,-13.0,0.0,7.098395,274.3576,43.847,55.62671,65.3519,,13.0,15.641572,,36.2,19.9,0.04
SBM,2015-03-06,28.0,-2.0,15.08,-9.04,0.0,11.847174,218.04597,50.0187,64.040215,74.5591,,23.0,30.0,,36.6,20.3,0.05
SBM,2015-03-07,42.0,13.0,26.06,14.0,0.0,8.396371,270.70074,52.5634,68.65074,88.2704,,19.0,25.200312,,37.0,20.6,0.04
SBM,2015-03-08,46.0,23.0,30.02,17.06,0.0,8.302861,250.73845,42.6873,61.008938,81.9458,,16.0,22.593382,,37.4,21.0,0.05
SBM,2015-03-09,53.0,26.0,35.06,24.98,0.0,7.470342,227.80554,44.4811,73.724434,96.3474,,16.0,20.85543,,37.8,21.3,0.04
SBM,2015-03-10,57.0,28.0,42.08,24.98,0.0,8.166085,221.79445,50.7183,75.64618,100.0,,15.0,20.85543,,38.2,21.7,0.05
SBM,2015-03-11,54.0,30.0,35.96,24.98,0.0,4.785764,327.34827,33.363,57.903088,79.2134,,9.0,15.641572,,38.6,22.1,0.05
SBM,2015-03-12,44.0,30.0,30.02,19.94,0.0,8.773203,162.89969,47.892,62.469006,81.5026,,14.0,24.331335,,39.0,22.4,0.04
SBM,2015-03-13,64.0,30.0,42.98,26.96,0.0,7.7243543,190.89133,46.368,68.06049,92.2578,,13.0,18.2485,,39.4,22.8,0.05
SBM,2015-03-14,54.0,28.0,37.94,26.96,0.0,8.779484,308.82025,46.284,67.650986,81.4199,,15.0,24.331335,,39.7,23.2,0.05
SBM,2015-03-15,55.0,24.0,37.94,23.0,0.0,7.9134684,208.65071,48.6477,70.40965,92.1211,,19.0,29.0,,40.1,23.5,0.05
SBM,2015-03-16,65.0,42.0,41.0,35.06,0.0001,6.965806,342.04254,38.0059,60.193184,85.9038,,14.0,22.593382,,40.5,23.9,0.04
SBM,2015-03-17,42.0,28.0,35.06,8.96,0.0,12.186322,335.23633,27.5948,44.778454,81.8013,,18.0,26.069286,,40.9,24.2,0.06
SBM,2015-03-18,47.0,27.0,24.08,14.0,0.0,6.418702,278.8707,33.7276,49.48924,75.4634,,10.0,17.379524,,41.3,24.6,0.05
SBM,2015-03-19,40.0,25.0,26.06,19.04,0.0,5.9727845,147.14175,45.9093,67.17199,92.1211,,13.0,17.379524,,41.7,24.9,0.05
SBM,2015-03-20,57.0,24.0,37.04,21.02,0.01,7.5785065,249.23201,44.7982,63.0592,81.0269,,16.0,22.593382,,42.1,25.3,0.06
SBM,2015-03-21,45.0,23.0,37.04,19.94,0.0001,7.2972784,27.381172,48.3853,71.46207,88.6626,,14.0,20.85543,,42.5,25.6,0.05
SBM,2015-03-22,33.0,23.0,21.02,15.08,0.0,5.7620378,73.54707,51.1532,64.43438,77.1374,,11.0,19.117477,,42.8,26.0,0.06
SBM,2015-03-23,33.0,19.0,19.04,15.08,0.0,7.3349614,62.1514,53.2948,63.856445,81.2516,,13.0,19.117477,,43.2,26.3,0.06
SBM,2015-03-24,38.0,16.0,24.98,12.02,0.0001,5.359386,128.71144,39.5848,67.66371,91.7632,,13.0,19.117477,,43.6,26.6,0.05
SBM,2015-03-25,45.0,32.0,33.98,21.92,0.39,12.031403,255.79791,58.3654,76.28768,95.7291,,22.0,37.0,,44.0,27.0,0.06
SBM,2015-03-26,37.0,23.0,26.06,15.98,0.0001,9.813678,313.65665,58.0778,62.87255,74.4976,,14.0,20.85543,,44.4,27.3,0.07
SBM,2015-03-27,28.0,16.0,14.0,3.92,0.0,8.923238,7.9697475,42.1392,58.735134,80.2194,,14.0,22.593382,,44.8,27.6,0.06
SBM,2015-03-28,37.0,12.0,21.02,10.94,0.0,4.8569436,180.03358,39.5848,67.33175,87.42,,13.0,17.379524,,45.1,28.0,0.07
SBM,2015-03-29,41.0,22.0,35.96,15.08,0.05,14.713887,214.52911,49.8268,70.3527,91.6603,,22.0,35.0,,45.5,28.3,0.07
SBM,2015-03-30,55.0,34.0,39.92,26.96,0.06,8.91626,286.78317,36.6346,63.312145,92.5904,,15.0,21.724405,,45.9,28.6,0.08
SBM,2015-03-31,53.0,31.0,37.94,28.94,0.0,5.851361,68.223305,40.8769,75.030045,95.8601,,10.0,17.379524,,46.3,28.9,0.07
SBM,2015-04-01,54.0,23.0,37.94,23.0,0.0,8.374041,164.18991,51.8065,70.9134,100.0,,16.0,24.331335,,46.7,29.2,0.09
SBM,2015-04-02,64.0,46.0,50.0,28.04,0.04,9.304955,246.90227,26.5298,53.792595,86.3033,,16.0,24.331335,,47.1,29.5,0.08
SBM,2015-04-03,50.0,20.0,30.92,19.94,0.0,7.90649,18.678005,40.6759,67.86981,92.0514,,19.0,23.462358,,47.5,29.9,0.09
SBM,2015-04-04,53.0,19.0,30.02,19.04,0.0001,8.20656,278.18195,25.9628,56.05382,96.2283,,19.0,33.0,,47.9,30.2,0.09
SBM,2015-04-05,46.0,30.0,37.94,26.96,0.12,7.520586,53.499012,70.6399,85.9597,96.461,,14.0,19.117477,,48.2,30.5,0.09
SBM,2015-04-06,44.0,30.0,35.06,28.04,0.01,12.127704,39.352535,70.4217,82.80007,92.2578,,19.0,26.069286,,48.6,30.8,0.1
SBM,2015-04-07,42.0,35.0,37.04,30.02,0.54,16.262386,45.40076,69.9581,80.16161,92.397,,22.0,29.0,,49.0,31.1,0.1
SBM,2015-04-08,40.0,36.0,36.0,33.8,0.09,9.488485,56.45812,85.6065,92.9044,96.4921,,13.0,19.0,,49.4,31.4,0.1
SBM,2015-04-09,43.0,36.0,41.0,33.98,1.22,8.46127,51.192394,91.9788,95.28983,100.0,,19.0,32.152122,,49.8,31.7,0.1
SBM,2015-04-10,47.0,36.0,35.96,30.92,0.02,10.011166,291.49442,57.7844,78.31903,100.0,,18.0,30.0,,50.2,32.0,0.1
SBM,2015-04-11,60.0,35.0,41.0,32.0,0.0,6.433357,223.3923,37.2837,70.257385,92.4623,,13.0,19.0,,50.6,32.3,0.11
SBM,2015-04-12,61.0,33.0,42.08,30.02,0.0,8.568737,168.00166,45.4267,61.89024,89.1558,,18.0,29.545193,,51.0,32.6,0.11
SBM,2015-04-13,64.0,43.0,50.0,23.0,0.05,11.572924,266.75394,21.5189,51.206413,89.3093,,20.0,32.152122,,51.4,32.9,0.11
SBM,2015-04-14,64.0,36.0,35.06,24.08,0.0,4.0369854,168.88535,24.9312,45.178486,73.3938,,8.0,13.034643,,51.8,33.1,0.11
SBM,2015-04-15,59.0,29.0,37.04,21.92,0.0,6.406141,67.46605,25.7418,53.122284,96.4121,,13.0,18.2485,,52.2,33.4,0.11
SBM,2015-04-16,59.0,38.0,44.96,28.94,0.0,5.3789253,146.21375,51.0338,70.172775,85.9664,,8.0,11.296691,,52.7,33.7,0.11
SBM,2015-04-17,67.0,39.0,44.06,37.94,0.0,6.125611,113.677284,46.2154,64.02233,88.7573,,10.0,14.772596,,53.1,34.0,0.12
SBM,2015-04-18,56.0,36.0,42.08,26.96,0.0,12.541521,35.893776,40.5517,59.526344,75.5847,,23.0,32.152122,,53.5,34.3,0.11
SBM,2015-04-19,63.0,38.0,44.96,26.06,0.36,6.944871,109.934525,32.1716,56.60923,93.3474,,11.0,20.85543,,53.9,34.6,0.12
SBM,2015-04-20,47.0,40.0,46.04,28.94,0.12,13.748081,284.92093,64.5418,81.98702,96.6573,,24.0,32.152122,,54.3,34.9,0.12
SBM,2015-04-21,44.0,34.0,32.0,28.04,0.05,15.598046,260.2549,59.9281,71.91999,92.3611,,23.0,31.283144,,54.7,35.2,0.12
SBM,2015-04-22,40.0,32.0,28.94,19.94,0.01,12.056525,300.46265,49.933,61.767582,78.1345,,19.0,31.0,,55.1,35.5,0.12
SBM,2015-04-23,51.0,29.0,28.94,17.96,0.0,7.3963714,299.13272,29.0706,59.539318,88.9181,,14.0,23.0,,55.6,35.8,0.12
SBM,2015-04-24,49.0,23.0,33.08,17.96,0.01,4.563852,91.35849,29.8847,63.821133,91.3228,,11.0,17.379524,,56.0,36.1,0.12
SBM,2015-04-25,49.0,34.0,33.98,17.06,0.0,11.117934,39.019817,32.2,60.32219,92.397,,21.0,28.0,,56.4,36.4,0.12
SBM,2015-04-26,55.0,32.0,33.08,24.08,0.0,8.739009,39.992687,35.889114,56.732353,75.306,,15.0,21.724405,,56.8,36.7,0.12
SBM,2015-04-27,55.0,34.0,35.96,30.02,0.0,8.0376835,20.550617,48.16,64.71348,85.3664,,17.0,23.0,,57.2,37.1,0.13
SBM,2015-04-28,54.0,34.0,37.94,30.02,0.0,6.125611,30.584736,50.2782,66.32588,84.6914,,13.0,20.0,,57.6,37.4,0.12
SBM,2015-04-29,57.0,34.0,39.92,32.0,0.0,7.9553385,50.883263,52.1061,69.56731,88.5668,,19.0,20.85543,,58.1,37.7,0.13
SBM,2015-04-30,50.0,34.0,37.94,30.92,0.0,6.90649,31.375694,60.8862,71.514175,92.4268,,17.0,22.593382,,58.5,38.0,0.13
SBM,2015-05-01,64.0,30.0,42.08,28.94,0.0,4.6057224,161.39507,41.1786,66.572586,95.7291,,11.0,14.772596,,58.9,38.3,0.11
SBM,2015-05-02,76.0,45.0,42.98,35.96,0.0,7.307746,186.39053,30.6636,51.071636,79.6987,,15.0,23.462358,,59.3,38.7,0.11
SBM,2015-05-03,79.0,49.0,55.04,39.92,0.0001,10.23866,202.22664,36.2913,57.13271,76.8018,,20.0,27.80724,,59.7,39.0,0.11
SBM,2015-05-04,69.0,44.0,57.92,35.06,0.11,8.231682,39.15,34.5547,66.64245,96.8112,,14.0,18.2485,,60.1,39.3,0.11
SBM,2015-05-05,58.0,45.0,44.96,35.06,0.0001,5.4605722,78.25918,61.151,66.85067,77.141,,9.0,15.641572,,60.5,39.7,0.1
SBM,2015-05-06,63.0,44.0,55.04,41.0,0.09,4.046755,117.92785,75.3268,87.93897,96.7293,,9.0,13.90362,,60.9,40.0,0.11
SBM,2015-05-07,77.0,42.0,57.92,42.08,0.0,7.635031,171.63588,48.3407,68.6036,100.0,,23.0,29.545193,,61.3,40.3,0.11
SBM,2015-05-08,79.0,50.0,62.06,48.02,0.0001,8.919051,230.317,48.3466,70.3995,93.2456,,14.0,22.593382,,61.7,40.7,0.11
SBM,2015-05-09,57.0,46.0,44.96,39.92,0.0001,12.89672,40.86517,63.9715,74.67972,83.0928,,19.0,28.0,,62.1,41.0,0.11
SBM,2015-05-10,51.0,44.0,46.94,37.4,0.04,12.327983,34.407413,73.1847,83.35656,96.6573,,21.0,28.0,,62.5,41.4,0.1
SBM,2015-05-11,69.0,45.0,60.98,39.92,0.15,10.169575,213.62149,54.0127,85.06736,100.0,,21.0,32.0,,62.9,41.7,0.11
SBM,2015-05-12,52.0,40.0,42.08,32.0,0.0001,13.909979,277.96136,54.0851,67.1653,77.141,,20.0,29.0,,63.3,42.1,0.1
SBM,2015-05-13,53.0,33.0,35.06,23.0,0.0,5.9378924,34.69119,33.0364,61.810112,85.2442,,11.0,18.2485,,63.7,42.5,0.11
SBM,2015-05-14,56.0,34.0,44.96,28.94,0.16,6.6831822,155.35583,46.9102,68.04436,89.0836,,13.0,21.724405,,64.1,42.8,0.11
SBM,2015-05-15,70.0,46.0,59.0,44.06,0.1,5.589672,182.35936,62.9316,85.75894,100.0,,9.0,15.641572,,64.5,43.2,0.1
SBM,2015-05-16,70.0,48.0,57.92,46.94,0.0,4.071877,67.65793,65.4381,88.0771,100.0,,9.0,13.034643,,64.9,43.5,0.11
SBM,2015-05-17,70.0,48.0,64.04,48.02,0.0001,8.491277,161.80025,81.4352,92.78738,100.0,,20.0,32.152122,,65.3,43.9,0.11
SBM,2015-05-18,73.0,48.0,57.92,37.04,0.0,15.118632,254.5786,36.5902,58.9355,77.8296,,25.0,38.234955,,65.6,44.3,0.1
SBM,2015-05-19,54.0,32.0,41.0,28.94,0.0,9.141661,323.96527,44.481102,62.967613,84.5638,,14.0,26.069286,,66.0,44.7,0.11
SBM,2015-05-20,55.0,30.0,35.96,28.04,0.0,4.1870203,233.4748,40.7293,60.54785,96.4121,,8.0,12.165668,,66.4,45.0,0.11
SBM,2015-05-21,73.0,41.0,39.92,30.92,0.06,11.354501,288.3092,27.5924,53.335278,79.377,,16.0,26.069286,,66.8,45.4,0.11
SBM,2015-05-22,60.0,33.0,33.98,24.08,0.0,4.5219817,154.19624,27.9646,50.540386,88.4165,,10.0,19.117477,,67.1,45.8,0.11
SBM,2015-05-23,75.0,40.0,39.92,28.94,0.0,7.265876,179.90453,27.8373,43.469917,67.4481,,15.0,23.462358,,67.5,46.1,0.11
SBM,2015-05-24,68.0,44.0,57.02,39.02,1.4,4.3105373,129.52629,56.5071,79.772736,100.0,,16.0,20.0,,67.9,46.5,0.1
SBM,2015-05-25,78.0,54.0,64.94,53.06,0.08,9.201674,214.29549,57.7305,80.00168,100.0,,19.0,30.41417,,68.3,46.9,0.11
SBM,2015-05-26,71.0,59.0,66.02,55.94,0.31,8.965108,184.17262,72.6154,87.06535,96.8783,,19.0,30.0,,68.6,47.2,0.1
SBM,2015-05-27,73.0,59.0,57.92,55.04,0.0,10.152128,259.87283,55.0068,75.5909,93.134,,18.0,30.0,,69.0,47.6,0.1
SBM,2015-05-28,81.0,56.0,60.98,53.06,0.0,6.1821356,194.80681,50.5508,70.01762,93.0458,,16.0,26.0,,69.4,48.0,0.11
SBM,2015-05-29,75.0,58.0,66.92,53.06,0.76,5.7627354,181.30524,72.7405,84.812996,96.9296,,12.0,23.462358,,69.7,48.3,0.12
SBM,2015-05-30,64.0,40.0,62.96,32.0,0.69,12.618981,32.467743,70.08,85.21384,100.0,,21.0,32.0,,70.1,48.7,0.11
SBM,2015-05-31,55.0,38.0,41.0,32.0,0.0,12.893929,35.103794,46.284,65.264694,85.671,,26.0,35.0,,70.4,49.0,0.12
SBM,2015-06-01,59.0,38.0,42.08,35.06,0.0,6.953245,51.676376,43.8471,67.03212,92.5268,,12.0,17.379524,,70.8,49.4,0.13
SBM,2015-06-02,66.0,37.0,44.96,35.96,0.0,3.517097,153.45006,34.2375,66.395195,95.8601,,9.0,16.51055,,71.1,49.7,0.13
SBM,2015-06-03,67.0,44.0,53.96,42.08,0.0,5.941382,168.71738,60.7729,75.06626,95.9504,,13.0,19.117477,,71.5,50.1,0.13
SBM,2015-06-04,80.0,53.0,62.96,50.0,0.04,6.8339148,259.82623,56.1834,74.77909,90.3104,,13.0,18.2485,,71.8,50.4,0.14
SBM,2015-06-05,65.0,50.0,57.92,44.06,0.0,9.31612,35.41141,62.0449,80.77814,100.0,,17.0,22.593382,,72.2,50.7,0.13
SBM,2015-06-06,66.0,47.0,48.92,42.08,0.0,6.9337053,81.98784,49.5471,67.84711,86.0182,,12.0,19.117477,,72.5,51.1,0.14
SBM,2015-06-07,82.0,50.0,66.92,44.06,0.09,8.247383,224.12643,59.9939,75.16811,96.8522,,19.0,30.41417,,72.9,51.4,0.13
SBM,2015-06-08,79.0,58.0,60.98,53.6,0.0001,7.9295187,290.41513,45.1363,69.57776,93.134,,21.0,40.0,,73.2,51.7,0.14
SBM,2015-06-09,84.0,58.0,60.98,53.96,0.0,5.874389,243.17458,38.3073,67.85617,93.1031,,9.0,17.379524,,73.6,52.0,0.13
SBM,2015-06-10,82.0,52.0,62.06,51.98,0.0,8.647593,288.93298,39.0526,59.859196,93.0196,,14.0,21.724405,,73.9,52.3,0.14
SBM,2015-06-11,65.0,53.0,55.94,50.0,1.22,7.4724355,49.7449,65.3744,86.73943,100.0,,14.0,21.724405,,74.2,52.6,0.13
SBM,2015-06-12,63.0,54.0,57.02,51.98,0.69,12.923238,40.57263,72.4172,88.20608,96.7842,,20.0,26.069286,,74.5,52.9,0.13
SBM,2015-06-13,61.0,53.0,60.08,51.08,0.07,3.4675505,105.9668,86.5214,93.41903,100.0,,8.0,12.165668,,74.9,53.2,0.14
SBM,2015-06-14,76.0,60.0,68.0,59.0,0.35,1.9692951,117.80595,76.4766,90.605515,100.0,,7.0,9.558739,,75.2,53.5,0.13
SBM,2015-06-15,81.0,62.0,69.98,60.98,0.55,4.1758547,296.13052,66.5828,87.146576,96.8783,,13.0,22.0,,75.5,53.7,0.13
SBM,2015-06-16,66.0,57.0,62.06,44.96,0.0,7.0386014,39.168728,51.9315,68.85158,90.3879,,12.0,16.51055,,75.8,54.0,0.12
SBM,2015-06-17,70.0,50.0,53.96,46.94,0.0,5.1723657,58.40399,58.5552,72.71385,90.0283,,8.0,11.296691,,76.1,54.3,0.13
SBM,2015-06-18,81.0,52.0,68.0,44.06,0.0,8.68388,33.122063,62.9316,78.23147,93.2456,,19.0,26.069286,,76.4,54.5,0.12
SBM,2015-06-19,66.0,47.0,53.06,42.08,0.0,5.6133986,52.83799,50.0262,69.34024,89.7339,,11.0,15.641572,,76.6,54.7,0.12
SBM,2015-06-20,72.0,46.0,62.06,44.96,0.0,5.2216296,186.05653,65.5443,78.48598,92.8098,,12.0,22.593382,,76.9,55.0,0.12
SBM,2015-06-21,82.0,60.0,64.94,59.0,0.0,6.1137476,287.82068,47.2297,72.4899,93.2456,,13.0,18.2485,,77.2,55.2,0.12
SBM,2015-06-22,84.0,57.0,71.06,57.02,0.91,8.697837,229.76279,59.0816,80.36576,96.9296,,26.0,36.0,,77.4,55.4,0.12
