#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,mi,ft
2009,01,01,16,00,186,17.6,19.0,99.00,99.00,99.00,999,1015.7,-3.2,999.0,-9.5,99.0,99.00
2009,01,01,17,00,187,17.2,19.7,99.00,99.00,99.00,999,1014.0,-2.9,999.0,-9.0,99.0,99.00
2009,01,01,18,00,190,16.0,18.3,99.00,99.00,99.00,999,1012.0,-2.8,999.0,-8.8,99.0,99.00
2009,01,01,19,00,201,11.9,13.5,99.00,99.00,99.00,999,1011.1,-3.0,999.0,-9.1,99.0,99.00
2009,01,01,20,00,199,9.7,11.3,99.00,99.00,99.00,999,1010.0,-3.0,999.0,-9.5,99.0,99.00
2009,01,01,21,00,202,9.6,11.2,99.00,99.00,99.00,999,1009.2,-2.9,999.0,-9.3,99.0,99.00
2009,01,01,22,00,200,9.2,10.9,99.00,99.00,99.00,999,1008.5,-2.6,999.0,-8.5,99.0,99.00
2009,01,01,23,00,197,9.5,10.6,99.00,99.00,99.00,999,1007.2,-2.5,999.0,-7.1,99.0,99.00
2009,01,02,00,00,213,6.4,7.6,99.00,99.00,99.00,999,1007.6,-2.5,999.0,-6.5,99.0,99.00
2009,01,02,01,00,215,5.9,7.5,99.00,99.00,99.00,999,1006.6,-2.2,999.0,-6.3,99.0,99.00
2009,01,02,02,00,217,6.1,7.5,99.00,99.00,99.00,999,1005.8,-2.3,999.0,-6.4,99.0,99.00
2009,01,02,03,00,221,5.7,6.5,99.00,99.00,99.00,999,1005.2,-2.6,999.0,-7.0,99.0,99.00
2009,01,02,04,00,238,7.9,9.6,99.00,99.00,99.00,999,1004.8,-2.9,999.0,-6.8,99.0,99.00
2009,01,02,05,00,249,7.6,8.9,99.00,99.00,99.00,999,1004.6,-3.0,999.0,-7.1,99.0,99.00
2009,01,02,06,00,265,8.6,11.0,99.00,99.00,99.00,999,1004.6,-3.4,999.0,-7.2,99.0,99.00
2009,01,02,07,00,250,6.9,8.7,99.00,99.00,99.00,999,1003.9,-4.1,999.0,-7.4,99.0,99.00
2009,01,02,08,00,237,5.6,6.9,99.00,99.00,99.00,999,1003.7,-4.9,999.0,-7.4,99.0,99.00
2009,01,02,09,00,235,5.0,5.6,99.00,99.00,99.00,999,1004.0,-4.9,999.0,-6.5,99.0,99.00
2009,01,02,10,00,242,5.9,6.6,99.00,99.00,99.00,999,1004.1,-4.3,999.0,-6.5,99.0,99.00
2009,01,02,11,00,298,9.8,12.0,99.00,99.00,99.00,999,1004.9,-3.7,999.0,-6.9,99.0,99.00
2009,01,02,12,00,289,10.0,12.3,99.00,99.00,99.00,999,1006.4,-6.3,999.0,-12.2,99.0,99.00
2009,01,02,13,00,275,8.0,11.3,99.00,99.00,99.00,999,1008.0,-7.7,999.0,-12.7,99.0,99.00
2009,01,02,14,00,278,8.1,10.8,99.00,99.00,99.00,999,1009.5,-10.2,999.0,-15.8,99.0,99.00
2009,01,02,15,00,287,8.3,9.8,99.00,99.00,99.00,999,1009.9,-11.7,999.0,-16.9,99.0,99.00
2009,01,02,16,00,275,11.9,14.0,99.00,99.00,99.00,999,1010.7,-12.4,999.0,-17.3,99.0,99.00
2009,01,02,17,00,283,10.3,13.1,99.00,99.00,99.00,999,1010.9,-12.1,999.0,-17.1,99.0,99.00
2009,01,02,18,00,275,9.9,12.0,99.00,99.00,99.00,999,1011.5,-11.7,999.0,-17.1,99.0,99.00
2009,01,02,19,00,279,10.5,12.9,99.00,99.00,99.00,999,1011.7,-11.1,999.0,-17.1,99.0,99.00
2009,01,02,20,00,277,8.2,9.1,99.00,99.00,99.00,999,1012.6,-10.5,999.0,-16.7,99.0,99.00
2009,01,02,21,00,264,8.3,9.8,99.00,99.00,99.00,999,1013.3,-10.0,999.0,-16.3,99.0,99.00
2009,01,02,22,00,271,6.8,8.0,99.00,99.00,99.00,999,1014.5,-9.9,999.0,-16.2,99.0,99.00
2009,01,02,23,00,272,6.3,7.6,99.00,99.00,99.00,999,1015.7,-10.4,999.0,-16.0,99.0,99.00
2009,01,03,00,00,285,5.1,6.1,99.00,99.00,99.00,999,1016.4,-10.5,999.0,-15.9,99.0,99.00
2009,01,03,01,00,287,6.7,8.2,99.00,99.00,99.00,999,1016.8,-11.0,999.0,-16.9,99.0,99.00
2009,01,03,02,00,289,5.9,7.2,99.00,99.00,99.00,999,1017.1,-11.2,999.0,-16.9,99.0,99.00
2009,01,03,03,00,298,5.7,6.4,99.00,99.00,99.00,999,1017.5,-11.1,999.0,-16.8,99.0,99.00
2009,01,03,04,00,327,4.8,5.5,99.00,99.00,99.00,999,1017.4,-10.6,999.0,-16.3,99.0,99.00
2009,01,03,05,00,289,2.8,3.3,99.00,99.00,99.00,999,1019.0,-10.5,999.0,-16.2,99.0,99.00
2009,01,03,06,00,304,3.1,3.4,99.00,99.00,99.00,999,1019.2,-10.2,999.0,-15.7,99.0,99.00
2009,01,03,07,00,274,3.4,4.0,99.00,99.00,99.00,999,1019.7,-9.9,999.0,-14.9,99.0,99.00
2009,01,03,08,00,292,2.8,3.3,99.00,99.00,99.00,999,1020.1,-9.7,999.0,-14.6,99.0,99.00
2009,01,03,09,00,357,2.7,3.0,99.00,99.00,99.00,999,1019.5,-8.8,999.0,-12.4,99.0,99.00
2009,01,03,10,00,292,3.8,4.2,99.00,99.00,99.00,999,1020.2,-8.0,999.0,-10.7,99.0,99.00
2009,01,03,11,00,347,3.5,4.1,99.00,99.00,99.00,999,1020.4,-7.2,999.0,-8.9,99.0,99.00
2009,01,03,12,00,348,3.9,4.3,99.00,99.00,99.00,999,1020.7,-6.0,999.0,-6.2,99.0,99.00
2009,01,03,13,00,96,6.2,7.0,99.00,99.00,99.00,999,1020.2,-2.5,999.0,-6.2,99.0,99.00
2009,01,03,14,00,102,6.8,8.1,99.00,99.00,99.00,999,1020.2,-2.2,999.0,-5.4,99.0,99.00
2009,01,03,15,00,92,8.8,9.8,99.00,99.00,99.00,999,1020.3,-2.0,999.0,-4.9,99.0,99.00
2009,01,03,16,00,94,9.7,11.0,99.00,99.00,99.00,999,1020.8,-1.9,999.0,-5.3,99.0,99.00
2009,01,03,17,00,98,9.6,10.6,99.00,99.00,99.00,999,1020.0,-1.9,999.0,-5.9,99.0,99.00
2009,01,03,18,00,117,8.3,9.3,99.00,99.00,99.00,999,1019.2,-1.8,999.0,-7.1,99.0,99.00
2009,01,03,19,00,128,8.6,9.4,99.00,99.00,99.00,999,1018.7,-1.4,999.0,-7.0,99.0,99.00
2009,01,03,20,00,106,9.1,10.7,99.00,99.00,99.00,999,1016.9,-1.2,999.0,-6.0,99.0,99.00
2009,01,03,21,00,99,8.8,9.6,99.00,99.00,99.00,999,1017.5,-0.7,999.0,-6.2,99.0,99.00
2009,01,03,22,00,101,10.1,11.7,99.00,99.00,99.00,999,1016.9,-0.2,999.0,-5.5,99.0,99.00
2009,01,03,23,00,98,11.2,12.3,99.00,99.00,99.00,999,1016.8,0.0,999.0,-5.4,99.0,99.00
2009,01,04,00,00,110,13.3,14.2,99.00,99.00,99.00,999,1016.2,0.1,999.0,-4.9,99.0,99.00
2009,01,04,01,00,115,14.0,15.5,99.00,99.00,99.00,999,1015.5,0.0,999.0,-4.6,99.0,99.00
2009,01,04,02,00,118,14.1,15.8,99.00,99.00,99.00,999,1014.8,0.0,999.0,-4.4,99.0,99.00
2009,01,04,03,00,124,13.3,14.8,99.00,99.00,99.00,999,1015.1,0.2,999.0,-4.5,99.0,99.00
2009,01,04,04,00,135,14.1,16.0,99.00,99.00,99.00,999,1013.9,0.3,999.0,-3.1,99.0,99.00
2009,01,04,05,00,141,12.6,15.8,99.00,99.00,99.00,999,1013.6,0.3,999.0,-1.6,99.0,99.00
2009,01,04,06,00,140,13.4,15.2,99.00,99.00,99.00,999,1012.4,0.5,999.0,-0.5,99.0,99.00
2009,01,04,07,00,140,12.9,15.4,99.00,99.00,99.00,999,1011.3,0.8,999.0,-0.3,99.0,99.00
2009,01,04,08,00,140,13.5,14.6,99.00,99.00,99.00,999,1010.3,0.7,999.0,-0.7,99.0,99.00
2009,01,04,09,00,162,6.6,7.0,99.00,99.00,99.00,999,1012.3,0.5,999.0,0.4,99.0,99.00
2009,01,04,10,00,149,6.0,6.4,99.00,99.00,99.00,999,1011.9,0.7,999.0,999.0,99.0,99.00
2009,01,04,11,00,142,7.4,7.8,99.00,99.00,99.00,999,1010.7,1.1,999.0,1.3,99.0,99.00
2009,01,04,12,00,146,3.4,3.6,99.00,99.00,99.00,999,1011.7,1.2,999.0,1.5,99.0,99.00
2009,01,04,13,00,231,2.7,2.8,99.00,99.00,99.00,999,1011.8,1.6,999.0,1.9,99.0,99.00
2009,01,04,14,00,288,2.8,3.1,99.00,99.00,99.00,999,1012.6,0.8,999.0,1.1,99.0,99.00
2009,01,04,15,00,282,5.8,7.1,99.00,99.00,99.00,999,1013.6,0.9,999.0,1.0,99.0,99.00
2009,01,04,16,00,291,6.6,8.3,99.00,99.00,99.00,999,1014.5,0.7,999.0,0.7,99.0,99.00
2009,01,04,17,00,290,9.2,11.5,99.00,99.00,99.00,999,1015.0,-0.2,999.0,-0.3,99.0,99.00
2009,01,04,18,00,285,7.4,9.2,99.00,99.00,99.00,999,1015.1,-1.0,999.0,-1.4,99.0,99.00
2009,01,04,19,00,283,9.5,11.3,99.00,99.00,99.00,999,1016.0,-2.7,999.0,-2.8,99.0,99.00
2009,01,04,20,00,272,11.8,13.8,99.00,99.00,99.00,999,1017.0,-3.8,999.0,-5.0,99.0,99.00
2009,01,04,21,00,277,10.5,13.3,99.00,99.00,99.00,999,1018.2,-4.6,999.0,-7.7,99.0,99.00
2009,01,04,22,00,274,10.7,13.4,99.00,99.00,99.00,999,1019.5,-5.7,999.0,-9.2,99.0,99.00
2009,01,04,23,00,273,9.3,13.4,99.00,99.00,99.00,999,1020.6,-6.8,999.0,-11.5,99.0,99.00
2009,01,05,00,00,275,9.2,11.5,99.00,99.00,99.00,999,1021.6,-7.5,999.0,-13.4,99.0,99.00
2009,01,05,01,00,281,9.3,11.2,99.00,99.00,99.00,999,1022.1,-8.3,999.0,-13.6,99.0,99.00
2009,01,05,02,00,277,8.3,11.8,99.00,99.00,99.00,999,1022.7,-9.4,999.0,-15.3,99.0,99.00
2009,01,05,03,00,275,7.5,9.1,99.00,99.00,99.00,999,1023.1,-10.2,999.0,-16.0,99.0,99.00
2009,01,05,04,00,270,7.4,9.3,99.00,99.00,99.00,999,1023.3,-11.0,999.0,-15.9,99.0,99.00
2009,01,05,05,00,270,6.7,9.4,99.00,99.00,99.00,999,1023.8,-11.9,999.0,-16.9,99.0,99.00
2009,01,05,06,00,272,8.2,10.0,99.00,99.00,99.00,999,1023.8,-12.8,999.0,-18.4,99.0,99.00
2009,01,05,07,00,263,6.9,9.5,99.00,99.00,99.00,999,1024.1,-13.2,999.0,-18.5,99.0,99.00
2009,01,05,08,00,262,6.5,7.8,99.00,99.00,99.00,999,1024.3,-13.6,999.0,-18.9,99.0,99.00
2009,01,05,09,00,265,6.6,7.6,99.00,99.00,99.00,999,1024.5,-14.0,999.0,-18.9,99.0,99.00
2009,01,05,10,00,266,5.9,7.2,99.00,99.00,99.00,999,1024.0,-14.1,999.0,-18.6,99.0,99.00
2009,01,05,11,00,258,5.8,6.6,99.00,99.00,99.00,999,1023.4,-13.9,999.0,-17.8,99.0,99.00
2009,01,05,12,00,254,4.3,5.3,99.00,99.00,99.00,999,1023.6,-14.0,999.0,-17.4,99.0,99.00
2009,01,05,13,00,238,4.2,4.7,99.00,99.00,99.00,999,1023.4,-14.1,999.0,-17.2,99.0,99.00
2009,01,05,14,00,237,3.4,4.3,99.00,99.00,99.00,999,1023.0,-13.6,999.0,-16.4,99.0,99.00
2009,01,05,15,00,222,3.8,4.5,99.00,99.00,99.00,999,1022.8,-13.2,999.0,-16.5,99.0,99.00
2009,01,05,16,00,216,3.8,4.3,99.00,99.00,99.00,999,1021.8,-11.1,999.0,-14.9,99.0,99.00
2009,01,05,17,00,211,5.6,6.2,99.00,99.00,99.00,999,1020.4,-9.5,999.0,-14.6,99.0,99.00
2009,01,05,18,00,224,6.8,7.9,99.00,99.00,99.00,999,1018.8,-6.8,999.0,-13.0,99.0,99.00
2009,01,05,19,00,227,7.3,9.6,99.00,99.00,99.00,999,1017.7,-4.5,999.0,-12.9,99.0,99.00
2009,01,05,20,00,229,7.9,9.2,99.00,99.00,99.00,999,1016.9,-3.4,999.0,-12.4,99.0,99.00
2009,01,05,21,00,221,7.9,9.6,99.00,99.00,99.00,999,1016.3,-2.6,999.0,-12.9,99.0,99.00
2009,01,05,22,00,211,7.9,9.1,99.00,99.00,99.00,999,1015.7,-2.8,999.0,-12.3,99.0,99.00
2009,01,05,23,00,215,7.2,8.3,99.00,99.00,99.00,999,1015.5,-3.4,999.0,-12.5,99.0,99.00
2009,01,06,00,00,219,7.4,8.9,99.00,99.00,99.00,999,1014.9,-3.8,999.0,-12.2,99.0,99.00
2009,01,06,01,00,229,6.4,8.1,99.00,99.00,99.00,999,1014.6,-4.2,999.0,-11.4,99.0,99.00
2009,01,06,02,00,228,7.2,8.6,99.00,99.00,99.00,999,1014.3,-4.5,999.0,-11.6,99.0,99.00
2009,01,06,03,00,226,6.9,8.0,99.00,99.00,99.00,999,1014.2,-5.0,999.0,-11.6,99.0,99.00
2009,01,06,04,00,232,5.8,6.9,99.00,99.00,99.00,999,1013.9,-5.7,999.0,-11.6,99.0,99.00
2009,01,06,05,00,208,5.3,5.9,99.00,99.00,99.00,999,1013.4,-5.8,999.0,-11.5,99.0,99.00
2009,01,06,06,00,197,4.6,5.9,99.00,99.00,99.00,999,1012.6,-6.0,999.0,-10.9,99.0,99.00
2009,01,06,07,00,192,4.7,5.7,99.00,99.00,99.00,999,1012.1,-6.3,999.0,-11.3,99.0,99.00
2009,01,06,08,00,206,5.5,6.0,99.00,99.00,99.00,999,1012.3,-6.4,999.0,-11.0,99.0,99.00
2009,01,06,09,00,202,4.2,4.7,99.00,99.00,99.00,999,1012.1,-6.2,999.0,-11.6,99.0,99.00
2009,01,06,10,00,223,2.8,3.3,99.00,99.00,99.00,999,1011.6,-6.4,999.0,-10.8,99.0,99.00
2009,01,06,11,00,236,1.5,1.9,99.00,99.00,99.00,999,1010.9,-7.0,999.0,-10.4,99.0,99.00
2009,01,06,12,00,242,1.2,1.6,99.00,99.00,99.00,999,1010.3,-6.7,999.0,-9.1,99.0,99.00
2009,01,06,13,00,281,1.6,2.1,99.00,99.00,99.00,999,1010.0,-7.1,999.0,-9.5,99.0,99.00
2009,01,06,14,00,269,1.2,1.5,99.00,99.00,99.00,999,1009.6,-7.3,999.0,-8.1,99.0,99.00
2009,01,06,15,00,303,1.1,1.4,99.00,99.00,99.00,999,1009.1,-6.1,999.0,-8.0,99.0,99.00
2009,01,06,16,00,72,0.9,1.0,99.00,99.00,99.00,999,1008.5,-4.0,999.0,-5.7,99.0,99.00
2009,01,06,17,00,152,9.1,9.9,99.00,99.00,99.00,999,1006.4,0.3,999.0,-5.4,99.0,99.00
2009,01,06,18,00,152,11.6,12.8,99.00,99.00,99.00,999,1005.0,0.5,999.0,-9.8,99.0,99.00
2009,01,06,19,00,155,9.7,11.2,99.00,99.00,99.00,999,1003.4,0.4,999.0,-9.0,99.0,99.00
2009,01,06,20,00,151,12.9,14.5,99.00,99.00,99.00,999,1002.9,0.5,999.0,-9.9,99.0,99.00
2009,01,06,21,00,152,11.1,12.5,99.00,99.00,99.00,999,1002.9,0.5,999.0,-7.0,99.0,99.00
2009,01,06,22,00,156,10.6,11.1,99.00,99.00,99.00,999,1002.4,0.2,999.0,-6.1,99.0,99.00
2009,01,06,23,00,154,9.5,10.9,99.00,99.00,99.00,999,1002.6,-0.1,999.0,-4.2,99.0,99.00
2009,01,07,00,00,131,8.1,8.7,99.00,99.00,99.00,999,1001.5,-0.6,999.0,-1.3,99.0,99.00
2009,01,07,01,00,130,8.2,8.8,99.00,99.00,99.00,999,1001.9,-0.8,999.0,-2.6,99.0,99.00
2009,01,07,02,00,129,7.5,8.0,99.00,99.00,99.00,999,1001.1,-1.2,999.0,-1.3,99.0,99.00
2009,01,07,03,00,113,6.0,6.6,99.00,99.00,99.00,999,1000.3,-1.7,999.0,-1.7,99.0,99.00
2009,01,07,04,00,106,5.6,6.0,99.00,99.00,99.00,999,999.3,-2.2,999.0,-2.1,99.0,99.00
2009,01,07,05,00,97,6.5,7.1,99.00,99.00,99.00,999,997.9,-2.1,999.0,-2.0,99.0,99.00
2009,01,07,06,00,91,6.4,6.8,99.00,99.00,99.00,999,996.9,-1.9,999.0,-1.9,99.0,99.00
2009,01,07,07,00,88,6.4,7.6,99.00,99.00,99.00,999,995.4,-1.9,999.0,-1.9,99.0,99.00
2009,01,07,08,00,75,5.7,6.2,99.00,99.00,99.00,999,994.7,-1.9,999.0,-1.9,99.0,99.00
2009,01,07,09,00,80,5.1,5.9,99.00,99.00,99.00,999,993.8,-1.9,999.0,-1.9,99.0,99.00
2009,01,07,10,00,86,3.9,4.1,99.00,99.00,99.00,999,992.7,-1.9,999.0,-2.0,99.0,99.00
2009,01,07,11,00,74,1.7,2.2,99.00,99.00,99.00,999,992.1,-1.8,999.0,-2.0,99.0,99.00
2009,01,07,12,00,38,2.9,3.3,99.00,99.00,99.00,999,991.6,-1.8,999.0,-1.8,99.0,99.00
2009,01,07,13,00,10,2.0,2.3,99.00,99.00,99.00,999,991.4,-1.9,999.0,-1.9,99.0,99.00
2009,01,07,14,00,302,2.6,2.9,99.00,99.00,99.00,999,991.3,-2.3,999.0,-2.2,99.0,99.00
2009,01,07,15,00,312,2.5,3.0,99.00,99.00,99.00,999,991.0,-2.4,999.0,-2.3,99.0,99.00
2009,01,07,16,00,323,3.3,4.2,99.00,99.00,99.00,999,990.9,-2.4,999.0,-2.5,99.0,99.00
2009,01,07,17,00,300,3.0,4.0,99.00,99.00,99.00,999,990.4,-2.1,999.0,-2.2,99.0,99.00
2009,01,07,18,00,285,5.0,6.7,99.00,99.00,99.00,999,989.6,-1.9,999.0,-2.0,99.0,99.00
2009,01,07,19,00,315,5.4,6.1,99.00,99.00,99.00,999,989.3,-2.2,999.0,-2.3,99.0,99.00
2009,01,07,20,00,298,6.1,7.4,99.00,99.00,99.00,999,989.7,-2.0,999.0,-2.3,99.0,99.00
2009,01,07,21,00,292,7.3,8.1,99.00,99.00,99.00,999,990.7,-1.9,999.0,-3.8,99.0,99.00
2009,01,07,22,00,293,6.1,7.1,99.00,99.00,99.00,999,991.8,-2.3,999.0,-2.5,99.0,99.00
2009,01,07,23,00,281,7.4,8.8,99.00,99.00,99.00,999,992.6,-2.9,999.0,-3.1,99.0,99.00
2009,01,08,00,00,284,6.9,9.5,99.00,99.00,99.00,999,993.4,-3.5,999.0,-4.4,99.0,99.00
2009,01,08,01,00,286,8.5,10.2,99.00,99.00,99.00,999,994.4,-4.5,999.0,-4.8,99.0,99.00
2009,01,08,02,00,288,9.3,11.4,99.00,99.00,99.00,999,995.1,-5.2,999.0,-6.2,99.0,99.00
2009,01,08,03,00,282,8.0,10.6,99.00,99.00,99.00,999,995.8,-5.7,999.0,-6.7,99.0,99.00
2009,01,08,04,00,280,8.7,10.6,99.00,99.00,99.00,999,996.7,-6.2,999.0,-7.5,99.0,99.00
2009,01,08,05,00,281,9.3,10.4,99.00,99.00,99.00,999,997.5,-6.5,999.0,-7.8,99.0,99.00
2009,01,08,06,00,278,9.2,12.3,99.00,99.00,99.00,999,998.3,-7.2,999.0,-8.8,99.0,99.00
2009,01,08,07,00,284,7.9,9.9,99.00,99.00,99.00,999,999.0,-7.4,999.0,-8.5,99.0,99.00
2009,01,08,08,00,286,7.3,8.8,99.00,99.00,99.00,999,1000.0,-7.4,999.0,-8.7,99.0,99.00
2009,01,08,09,00,282,6.9,8.3,99.00,99.00,99.00,999,1000.9,-7.5,999.0,-8.9,99.0,99.00
2009,01,08,10,00,285,8.0,10.0,99.00,99.00,99.00,999,1001.9,-7.8,999.0,-9.1,99.0,99.00
2009,01,08,11,00,284,7.7,9.3,99.00,99.00,99.00,999,1002.9,-7.9,999.0,-8.9,99.0,99.00
2009,01,08,12,00,281,8.1,9.3,99.00,99.00,99.00,999,1003.8,-8.0,999.0,-8.9,99.0,99.00
2009,01,08,13,00,280,6.9,8.3,99.00,99.00,99.00,999,1004.8,-7.4,999.0,-8.2,99.0,99.00
2009,01,08,14,00,277,7.1,8.3,99.00,99.00,99.00,999,1006.3,-8.0,999.0,-8.7,99.0,99.00
2009,01,08,15,00,281,9.3,11.0,99.00,99.00,99.00,999,1007.2,-7.8,999.0,-9.2,99.0,99.00
2009,01,08,16,00,276,7.5,10.2,99.00,99.00,99.00,999,1008.2,-7.2,999.0,-8.8,99.0,99.00
2009,01,08,17,00,282,9.0,10.6,99.00,99.00,99.00,999,1008.7,-6.6,999.0,-8.8,99.0,99.00
2009,01,08,18,00,282,6.4,8.0,99.00,99.00,99.00,999,1008.6,-6.9,999.0,-9.7,99.0,99.00
2009,01,08,19,00,277,7.3,8.2,99.00,99.00,99.00,999,1008.9,-6.8,999.0,-10.4,99.0,99.00
2009,01,08,20,00,271,6.2,7.2,99.00,99.00,99.00,999,1009.9,-6.8,999.0,-10.6,99.0,99.00
2009,01,08,21,00,277,7.1,8.7,99.00,99.00,99.00,999,1010.6,-7.3,999.0,-11.9,99.0,99.00
2009,01,08,22,00,278,8.5,10.6,99.00,99.00,99.00,999,1011.6,-7.7,999.0,-12.5,99.0,99.00
2009,01,08,23,00,258,5.3,6.0,99.00,99.00,99.00,999,1012.4,-8.0,999.0,-12.2,99.0,99.00
2009,01,09,00,00,284,4.5,5.5,99.00,99.00,99.00,999,1013.1,-8.3,999.0,-13.7,99.0,99.00
2009,01,09,01,00,276,5.0,6.0,99.00,99.00,99.00,999,1013.7,-8.7,999.0,-14.8,99.0,99.00
2009,01,09,02,00,282,5.3,6.4,99.00,99.00,99.00,999,1013.5,-9.4,999.0,-14.6,99.0,99.00
2009,01,09,03,00,279,5.3,6.0,99.00,99.00,99.00,999,1014.1,-10.1,999.0,-15.2,99.0,99.00
2009,01,09,04,00,275,6.4,7.2,99.00,99.00,99.00,999,1015.1,-10.8,999.0,-15.7,99.0,99.00
2009,01,09,05,00,281,5.7,6.8,99.00,99.00,99.00,999,1016.1,-11.1,999.0,-15.9,99.0,99.00
2009,01,09,06,00,276,5.4,6.8,99.00,99.00,99.00,999,1016.5,-11.0,999.0,-16.1,99.0,99.00
2009,01,09,07,00,281,4.2,5.5,99.00,99.00,99.00,999,1016.7,-10.9,999.0,-15.9,99.0,99.00
2009,01,09,08,00,287,4.2,4.9,99.00,99.00,99.00,999,1016.9,-11.4,999.0,-16.2,99.0,99.00
2009,01,09,09,00,274,3.1,3.6,99.00,99.00,99.00,999,1017.5,-11.7,999.0,-16.5,99.0,99.00
2009,01,09,10,00,288,2.3,2.9,99.00,99.00,99.00,999,1017.4,-11.6,999.0,-16.6,99.0,99.00
2009,01,09,11,00,307,2.4,3.1,99.00,99.00,99.00,999,1017.3,-11.5,999.0,-16.5,99.0,99.00
2009,01,09,12,00,295,3.3,3.7,99.00,99.00,99.00,999,1017.7,-11.6,999.0,-16.6,99.0,99.00
2009,01,09,13,00,290,1.8,2.2,99.00,99.00,99.00,999,1018.2,-11.3,999.0,-15.9,99.0,99.00
2009,01,09,14,00,303,0.8,1.2,99.00,99.00,99.00,999,1019.2,-11.0,999.0,-15.6,99.0,99.00
2009,01,09,15,00,287,1.1,1.4,99.00,99.00,99.00,999,1019.6,-10.9,999.0,-12.3,99.0,99.00
2009,01,09,16,00,320,2.3,2.7,99.00,99.00,99.00,999,1020.4,-10.3,999.0,-10.5,99.0,99.00
2009,01,09,17,00,3,5.1,5.8,99.00,99.00,99.00,999,1020.1,-8.6,999.0,-8.8,99.0,99.00
2009,01,09,18,00,19,5.6,6.3,99.00,99.00,99.00,999,1019.5,-7.8,999.0,-8.0,99.0,99.00
2009,01,09,19,00,27,5.5,6.2,99.00,99.00,99.00,999,1019.0,-6.7,999.0,-6.9,99.0,99.00
2009,01,09,20,00,19,5.6,6.5,99.00,99.00,99.00,999,1019.3,-6.2,999.0,-7.0,99.0,99.00
2009,01,09,21,00,58,5.3,6.4,99.00,99.00,99.00,999,1019.5,-4.9,999.0,-7.8,99.0,99.00
2009,01,09,22,00,63,5.3,6.1,99.00,99.00,99.00,999,1020.0,-4.2,999.0,-7.6,99.0,99.00
2009,01,09,23,00,35,4.2,5.6,99.00,99.00,99.00,999,1020.8,-3.9,999.0,-7.7,99.0,99.00
2009,01,10,00,00,10,8.9,9.9,99.00,99.00,99.00,999,1021.3,-4.8,999.0,-5.6,99.0,99.00
2009,01,10,01,00,7,9.9,10.8,99.00,99.00,99.00,999,1021.7,-5.3,999.0,-5.9,99.0,99.00
2009,01,10,02,00,6,10.6,11.3,99.00,99.00,99.00,999,1022.2,-5.5,999.0,-6.6,99.0,99.00
2009,01,10,03,00,3,9.4,10.4,99.00,99.00,99.00,999,1022.8,-5.5,999.0,-7.5,99.0,99.00
2009,01,10,04,00,3,9.9,10.7,99.00,99.00,99.00,999,1022.9,-5.1,999.0,-6.5,99.0,99.00
2009,01,10,05,00,2,9.1,10.5,99.00,99.00,99.00,999,1023.2,-5.0,999.0,-6.4,99.0,99.00
