#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,mi,ft
2021,01,03,23,00,204,4.4,4.7,99.00,99.00,99.00,999,9999.0,-2.0,999.0,999.0,99.0,99.00
2021,01,04,00,00,223,3.6,4.3,99.00,99.00,99.00,999,9999.0,-3.1,999.0,999.0,99.0,99.00
2021,01,04,01,00,238,4.9,5.8,99.00,99.00,99.00,999,9999.0,-5.1,999.0,999.0,99.0,99.00
2021,01,04,02,00,223,3.9,4.4,99.00,99.00,99.00,999,9999.0,-5.0,999.0,999.0,99.0,99.00
2021,01,04,03,00,235,1.4,1.6,99.00,99.00,99.00,999,9999.0,-5.2,999.0,999.0,99.0,99.00
2021,01,04,04,00,250,2.3,2.8,99.00,99.00,99.00,999,9999.0,-5.5,999.0,999.0,99.0,99.00
2021,01,04,05,00,205,3.2,4.3,99.00,99.00,99.00,999,9999.0,-5.6,999.0,999.0,99.0,99.00
2021,01,04,06,00,248,4.2,4.9,99.00,99.00,99.00,999,9999.0,-5.8,999.0,999.0,99.0,99.00
2021,01,04,07,00,207,2.7,4.0,99.00,99.00,99.00,999,9999.0,-5.5,999.0,999.0,99.0,99.00
2021,01,04,08,00,209,3.1,4.1,99.00,99.00,99.00,999,9999.0,-5.3,999.0,999.0,99.0,99.00
2021,01,04,09,00,206,3.7,4.2,99.00,99.00,99.00,999,9999.0,-5.5,999.0,999.0,99.0,99.00
2021,01,04,10,00,222,3.1,3.5,99.00,99.00,99.00,999,9999.0,-5.5,999.0,999.0,99.0,99.00
2021,01,04,11,00,194,5.5,6.5,99.00,99.00,99.00,999,9999.0,-5.3,999.0,999.0,99.0,99.00
2021,01,04,12,00,224,4.2,5.0,99.00,99.00,99.00,999,9999.0,-6.1,999.0,999.0,99.0,99.00
2021,01,04,13,00,217,3.8,4.5,99.00,99.00,99.00,999,9999.0,-5.7,999.0,999.0,99.0,99.00
2021,01,04,14,00,235,3.3,3.8,99.00,99.00,99.00,999,9999.0,-6.1,999.0,999.0,99.0,99.00
2021,01,04,15,00,207,4.1,5.0,99.00,99.00,99.00,999,9999.0,-5.5,999.0,999.0,99.0,99.00
2021,01,04,16,00,201,4.8,5.9,99.00,99.00,99.00,999,9999.0,-5.0,999.0,999.0,99.0,99.00
2021,01,04,17,00,211,5.1,5.8,99.00,99.00,99.00,999,9999.0,-4.2,999.0,999.0,99.0,99.00
2021,01,04,18,00,201,5.8,6.7,99.00,99.00,99.00,999,9999.0,-4.3,999.0,999.0,99.0,99.00
2021,01,04,19,00,236,6.0,7.1,99.00,99.00,99.00,999,9999.0,-4.1,999.0,999.0,99.0,99.00
2021,01,04,20,00,227,3.8,4.4,99.00,99.00,99.00,999,9999.0,-3.9,999.0,999.0,99.0,99.00
2021,01,04,21,00,241,2.4,3.6,99.00,99.00,99.00,999,9999.0,-3.3,999.0,999.0,99.0,99.00
2021,01,04,22,00,239,3.6,4.4,99.00,99.00,99.00,999,9999.0,-3.3,999.0,999.0,99.0,99.00
2021,01,04,23,00,240,5.1,5.9,99.00,99.00,99.00,999,9999.0,-3.2,999.0,999.0,99.0,99.00
2021,01,05,00,00,261,5.1,6.6,99.00,99.00,99.00,999,9999.0,-4.3,999.0,999.0,99.0,99.00
2021,01,05,01,00,238,2.2,2.7,99.00,99.00,99.00,999,9999.0,-4.0,999.0,999.0,99.0,99.00
2021,01,05,02,00,213,3.1,3.8,99.00,99.00,99.00,999,9999.0,-3.8,999.0,999.0,99.0,99.00
2021,01,05,03,00,214,2.9,3.7,99.00,99.00,99.00,999,9999.0,-3.7,999.0,999.0,99.0,99.00
2021,01,05,04,00,221,2.8,3.2,99.00,99.00,99.00,999,9999.0,-3.6,999.0,999.0,99.0,99.00
2021,01,05,05,00,235,2.6,3.1,99.00,99.00,99.00,999,9999.0,-3.3,999.0,999.0,99.0,99.00
2021,01,05,06,00,271,2.3,3.1,99.00,99.00,99.00,999,9999.0,-2.4,999.0,999.0,99.0,99.00
2021,01,05,07,00,291,2.9,3.9,99.00,99.00,99.00,999,9999.0,-1.5,999.0,999.0,99.0,99.00
2021,01,05,08,00,293,5.5,6.6,99.00,99.00,99.00,999,9999.0,-0.8,999.0,999.0,99.0,99.00
2021,01,05,09,00,295,6.5,8.2,99.00,99.00,99.00,999,9999.0,-0.5,999.0,999.0,99.0,99.00
2021,01,05,10,00,295,6.5,8.1,99.00,99.00,99.00,999,9999.0,-0.3,999.0,999.0,99.0,99.00
2021,01,05,11,00,294,7.3,8.7,99.00,99.00,99.00,999,9999.0,-0.1,999.0,999.0,99.0,99.00
2021,01,05,12,00,304,5.6,6.8,99.00,99.00,99.00,999,9999.0,-0.3,999.0,999.0,99.0,99.00
2021,01,05,13,00,314,5.7,7.1,99.00,99.00,99.00,999,9999.0,-0.5,999.0,999.0,99.0,99.00
2021,01,05,14,00,296,4.7,5.8,99.00,99.00,99.00,999,9999.0,-0.2,999.0,999.0,99.0,99.00
2021,01,05,15,00,302,4.2,4.8,99.00,99.00,99.00,999,9999.0,0.0,999.0,999.0,99.0,99.00
2021,01,05,17,00,293,4.8,5.9,99.00,99.00,99.00,999,9999.0,0.7,999.0,999.0,99.0,99.00
2021,01,05,18,00,317,2.6,3.3,99.00,99.00,99.00,999,9999.0,0.9,999.0,999.0,99.0,99.00
2021,01,05,19,00,4,1.7,2.0,99.00,99.00,99.00,999,9999.0,1.4,999.0,999.0,99.0,99.00
2021,01,05,20,00,320,1.3,2.0,99.00,99.00,99.00,999,9999.0,1.9,999.0,999.0,99.0,99.00
2021,01,05,21,00,274,5.0,5.7,99.00,99.00,99.00,999,9999.0,1.6,999.0,999.0,99.0,99.00
2021,01,05,22,00,304,4.0,4.4,99.00,99.00,99.00,999,9999.0,0.4,999.0,999.0,99.0,99.00
2021,01,05,23,00,309,1.5,1.9,99.00,99.00,99.00,999,9999.0,-0.5,999.0,999.0,99.0,99.00
2021,01,06,00,00,300,1.1,1.3,99.00,99.00,99.00,999,9999.0,-1.3,999.0,999.0,99.0,99.00
2021,01,06,01,00,286,3.2,4.0,99.00,99.00,99.00,999,9999.0,-2.6,999.0,999.0,99.0,99.00
2021,01,06,02,00,314,1.7,2.3,99.00,99.00,99.00,999,9999.0,-2.8,999.0,999.0,99.0,99.00
2021,01,06,03,00,234,1.3,1.6,99.00,99.00,99.00,999,9999.0,-3.0,999.0,999.0,99.0,99.00
2021,01,06,04,00,0,0.0,0.3,99.00,99.00,99.00,999,9999.0,-2.8,999.0,999.0,99.0,99.00
2021,01,06,05,00,331,1.3,1.5,99.00,99.00,99.00,999,9999.0,-2.8,999.0,999.0,99.0,99.00
2021,01,06,06,00,264,3.0,3.6,99.00,99.00,99.00,999,9999.0,-3.2,999.0,999.0,99.0,99.00
2021,01,06,07,00,302,0.8,1.2,99.00,99.00,99.00,999,9999.0,-3.1,999.0,999.0,99.0,99.00
2021,01,06,08,00,8,1.3,1.9,99.00,99.00,99.00,999,9999.0,-3.0,999.0,999.0,99.0,99.00
2021,01,06,09,00,297,1.1,1.5,99.00,99.00,99.00,999,9999.0,-2.8,999.0,999.0,99.0,99.00
2021,01,06,10,00,261,2.2,2.5,99.00,99.00,99.00,999,9999.0,-2.6,999.0,999.0,99.0,99.00
2021,01,06,11,00,345,2.0,2.1,99.00,99.00,99.00,999,9999.0,-2.9,999.0,999.0,99.0,99.00
2021,01,06,12,00,279,2.0,2.2,99.00,99.00,99.00,999,9999.0,-3.0,999.0,999.0,99.0,99.00
2021,01,06,13,00,268,2.8,3.4,99.00,99.00,99.00,999,9999.0,-2.9,999.0,999.0,99.0,99.00
2021,01,06,14,00,262,4.3,4.8,99.00,99.00,99.00,999,9999.0,-3.1,999.0,999.0,99.0,99.00
2021,01,06,15,00,275,2.7,3.0,99.00,99.00,99.00,999,9999.0,-3.0,999.0,999.0,99.0,99.00
2021,01,06,16,00,282,1.5,1.9,99.00,99.00,99.00,999,9999.0,-2.3,999.0,999.0,99.0,99.00
2021,01,06,17,00,268,1.1,1.3,99.00,99.00,99.00,999,9999.0,-1.0,999.0,999.0,99.0,99.00
2021,01,06,18,00,0,0.2,0.4,99.00,99.00,99.00,999,9999.0,-0.1,999.0,999.0,99.0,99.00
2021,01,06,19,00,167,0.5,0.7,99.00,99.00,99.00,999,9999.0,0.6,999.0,999.0,99.0,99.00
2021,01,06,20,00,0,0.0,0.4,99.00,99.00,99.00,999,9999.0,0.8,999.0,999.0,99.0,99.00
2021,01,06,21,00,266,2.2,2.8,99.00,99.00,99.00,999,9999.0,1.1,999.0,999.0,99.0,99.00
2021,01,06,22,00,4,3.6,3.8,99.00,99.00,99.00,999,9999.0,0.7,999.0,999.0,99.0,99.00
2021,01,06,23,00,349,4.1,4.7,99.00,99.00,99.00,999,9999.0,0.4,999.0,999.0,99.0,99.00
2021,01,07,00,00,333,3.2,3.7,99.00,99.00,99.00,999,9999.0,-0.2,999.0,999.0,99.0,99.00
2021,01,07,01,00,340,3.3,3.6,99.00,99.00,99.00,999,9999.0,-0.4,999.0,999.0,99.0,99.00
2021,01,07,02,00,2,3.9,4.3,99.00,99.00,99.00,999,9999.0,-0.8,999.0,999.0,99.0,99.00
2021,01,07,03,00,329,2.4,2.9,99.00,99.00,99.00,999,9999.0,-0.9,999.0,999.0,99.0,99.00
2021,01,07,04,00,325,1.6,1.9,99.00,99.00,99.00,999,9999.0,-1.1,999.0,999.0,99.0,99.00
2021,01,07,05,00,338,3.5,3.8,99.00,99.00,99.00,999,9999.0,-1.7,999.0,999.0,99.0,99.00
2021,01,07,06,00,305,3.3,3.8,99.00,99.00,99.00,999,9999.0,-2.2,999.0,999.0,99.0,99.00
2021,01,07,07,00,323,3.2,3.8,99.00,99.00,99.00,999,9999.0,-2.6,999.0,999.0,99.0,99.00
2021,01,07,08,00,340,3.9,4.4,99.00,99.00,99.00,999,9999.0,-3.1,999.0,999.0,99.0,99.00
2021,01,07,09,00,323,2.8,3.3,99.00,99.00,99.00,999,9999.0,-3.1,999.0,999.0,99.0,99.00
2021,01,07,10,00,300,2.4,2.7,99.00,99.00,99.00,999,9999.0,-3.4,999.0,999.0,99.0,99.00
2021,01,07,11,00,309,2.2,2.5,99.00,99.00,99.00,999,9999.0,-3.2,999.0,999.0,99.0,99.00
2021,01,07,12,00,314,2.9,3.6,99.00,99.00,99.00,999,9999.0,-3.1,999.0,999.0,99.0,99.00
2021,01,07,13,00,322,3.3,3.9,99.00,99.00,99.00,999,9999.0,-2.4,999.0,999.0,99.0,99.00
2021,01,07,14,00,327,3.8,4.5,99.00,99.00,99.00,999,9999.0,-2.3,999.0,999.0,99.0,99.00
2021,01,07,15,00,340,4.3,4.5,99.00,99.00,99.00,999,9999.0,-1.8,999.0,999.0,99.0,99.00
2021,01,07,16,00,342,4.0,4.7,99.00,99.00,99.00,999,9999.0,-1.3,999.0,999.0,99.0,99.00
2021,01,07,17,00,341,4.6,5.1,99.00,99.00,99.00,999,9999.0,-0.5,999.0,999.0,99.0,99.00
2021,01,07,18,00,351,4.6,5.6,99.00,99.00,99.00,999,9999.0,0.1,999.0,999.0,99.0,99.00
2021,01,07,19,00,2,6.7,7.4,99.00,99.00,99.00,999,9999.0,0.2,999.0,999.0,99.0,99.00
2021,01,07,20,00,338,5.6,6.7,99.00,99.00,99.00,999,9999.0,0.7,999.0,999.0,99.0,99.00
2021,01,07,21,00,8,9.3,10.1,99.00,99.00,99.00,999,9999.0,1.0,999.0,999.0,99.0,99.00
2021,01,07,22,00,6,8.1,8.7,99.00,99.00,99.00,999,9999.0,0.9,999.0,999.0,99.0,99.00
2021,01,07,23,00,7,8.5,9.3,99.00,99.00,99.00,999,9999.0,1.2,999.0,999.0,99.0,99.00
2021,01,08,00,00,3,8.1,9.3,99.00,99.00,99.00,999,9999.0,1.1,999.0,999.0,99.0,99.00
2021,01,08,01,00,2,8.9,9.8,99.00,99.00,99.00,999,9999.0,1.0,999.0,999.0,99.0,99.00
2021,01,08,02,00,3,8.9,10.1,99.00,99.00,99.00,999,9999.0,0.9,999.0,999.0,99.0,99.00
2021,01,08,03,00,3,9.2,9.8,99.00,99.00,99.00,999,9999.0,0.8,999.0,999.0,99.0,99.00
2021,01,08,04,00,4,7.6,8.2,99.00,99.00,99.00,999,9999.0,0.6,999.0,999.0,99.0,99.00
2021,01,08,05,00,2,9.0,9.5,99.00,99.00,99.00,999,9999.0,0.3,999.0,999.0,99.0,99.00
2021,01,08,06,00,343,6.4,7.4,99.00,99.00,99.00,999,9999.0,0.1,999.0,999.0,99.0,99.00
2021,01,08,07,00,338,5.1,6.0,99.00,99.00,99.00,999,9999.0,-0.2,999.0,999.0,99.0,99.00
2021,01,08,08,00,349,7.2,8.6,99.00,99.00,99.00,999,9999.0,-0.2,999.0,999.0,99.0,99.00
2021,01,08,09,00,355,9.2,10.2,99.00,99.00,99.00,999,9999.0,0.0,999.0,999.0,99.0,99.00
2021,01,08,10,00,351,9.3,10.1,99.00,99.00,99.00,999,9999.0,-0.4,999.0,999.0,99.0,99.00
2021,01,08,11,00,345,7.6,8.7,99.00,99.00,99.00,999,9999.0,-0.5,999.0,999.0,99.0,99.00
2021,01,08,12,00,348,9.1,10.6,99.00,99.00,99.00,999,9999.0,-0.6,999.0,999.0,99.0,99.00
2021,01,08,13,00,352,9.5,10.8,99.00,99.00,99.00,999,9999.0,-1.2,999.0,999.0,99.0,99.00
2021,01,08,14,00,2,10.5,11.9,99.00,99.00,99.00,999,9999.0,-1.3,999.0,999.0,99.0,99.00
2021,01,08,15,00,346,6.3,7.3,99.00,99.00,99.00,999,9999.0,-1.5,999.0,999.0,99.0,99.00
2021,01,08,16,00,341,6.2,7.2,99.00,99.00,99.00,999,9999.0,-1.6,999.0,999.0,99.0,99.00
2021,01,08,17,00,350,7.5,9.1,99.00,99.00,99.00,999,9999.0,-1.4,999.0,999.0,99.0,99.00
2021,01,08,18,00,330,5.4,6.5,99.00,99.00,99.00,999,9999.0,-1.3,999.0,999.0,99.0,99.00
2021,01,08,19,00,336,6.8,8.2,99.00,99.00,99.00,999,9999.0,-1.2,999.0,999.0,99.0,99.00
2021,01,08,20,00,337,6.7,7.5,99.00,99.00,99.00,999,9999.0,-1.0,999.0,999.0,99.0,99.00
2021,01,08,21,00,330,5.7,7.2,99.00,99.00,99.00,999,9999.0,-0.9,999.0,999.0,99.0,99.00
2021,01,08,22,00,343,6.6,7.7,99.00,99.00,99.00,999,9999.0,-1.0,999.0,999.0,99.0,99.00
2021,01,08,23,00,334,7.0,8.1,99.00,99.00,99.00,999,9999.0,-1.3,999.0,999.0,99.0,99.00
2021,01,09,00,00,334,5.8,6.7,99.00,99.00,99.00,999,9999.0,-1.3,999.0,999.0,99.0,99.00
2021,01,09,01,00,329,5.8,6.9,99.00,99.00,99.00,999,9999.0,-1.1,999.0,999.0,99.0,99.00
2021,01,09,02,00,323,5.8,6.9,99.00,99.00,99.00,999,9999.0,-1.5,999.0,999.0,99.0,99.00
2021,01,09,03,00,330,6.1,7.1,99.00,99.00,99.00,999,9999.0,-1.3,999.0,999.0,99.0,99.00
2021,01,09,04,00,327,5.0,6.6,99.00,99.00,99.00,999,9999.0,-1.5,999.0,999.0,99.0,99.00
2021,01,09,05,00,339,6.6,7.7,99.00,99.00,99.00,999,9999.0,-1.2,999.0,999.0,99.0,99.00
2021,01,09,06,00,344,5.8,6.5,99.00,99.00,99.00,999,9999.0,-1.2,999.0,999.0,99.0,99.00
2021,01,09,07,00,332,3.7,4.3,99.00,99.00,99.00,999,9999.0,-1.4,999.0,999.0,99.0,99.00
2021,01,09,08,00,330,3.9,5.1,99.00,99.00,99.00,999,9999.0,-1.4,999.0,999.0,99.0,99.00
2021,01,09,09,00,337,4.4,5.1,99.00,99.00,99.00,999,9999.0,-1.4,999.0,999.0,99.0,99.00
2021,01,09,10,00,341,3.6,4.2,99.00,99.00,99.00,999,9999.0,-1.5,999.0,999.0,99.0,99.00
2021,01,09,11,00,329,4.4,5.0,99.00,99.00,99.00,999,9999.0,-1.6,999.0,999.0,99.0,99.00
2021,01,09,12,00,329,3.7,4.2,99.00,99.00,99.00,999,9999.0,-1.6,999.0,999.0,99.0,99.00
2021,01,09,13,00,322,5.3,6.0,99.00,99.00,99.00,999,9999.0,-1.6,999.0,999.0,99.0,99.00
2021,01,09,14,00,321,3.3,4.0,99.00,99.00,99.00,999,9999.0,-1.1,999.0,999.0,99.0,99.00
2021,01,09,15,00,327,4.6,5.6,99.00,99.00,99.00,999,9999.0,-0.9,999.0,999.0,99.0,99.00
2021,01,09,16,00,333,4.1,4.6,99.00,99.00,99.00,999,9999.0,-0.6,999.0,999.0,99.0,99.00
2021,01,09,17,00,325,3.8,4.2,99.00,99.00,99.00,999,9999.0,-0.4,999.0,999.0,99.0,99.00
2021,01,09,18,00,322,3.8,4.2,99.00,99.00,99.00,999,9999.0,0.1,999.0,999.0,99.0,99.00
2021,01,09,19,00,341,3.7,4.2,99.00,99.00,99.00,999,9999.0,0.6,999.0,999.0,99.0,99.00
2021,01,09,20,00,319,3.7,4.4,99.00,99.00,99.00,999,9999.0,0.7,999.0,999.0,99.0,99.00
2021,01,09,21,00,314,4.5,5.0,99.00,99.00,99.00,999,9999.0,0.7,999.0,999.0,99.0,99.00
2021,01,09,22,00,306,4.8,6.0,99.00,99.00,99.00,999,9999.0,0.0,999.0,999.0,99.0,99.00
2021,01,09,23,00,298,4.7,5.9,99.00,99.00,99.00,999,9999.0,-1.2,999.0,999.0,99.0,99.00
2021,01,10,00,00,291,4.0,5.1,99.00,99.00,99.00,999,9999.0,-2.1,999.0,999.0,99.0,99.00
2021,01,10,01,00,300,4.3,5.2,99.00,99.00,99.00,999,9999.0,-2.9,999.0,999.0,99.0,99.00
2021,01,10,02,00,290,5.0,5.8,99.00,99.00,99.00,999,9999.0,-3.5,999.0,999.0,99.0,99.00
2021,01,10,03,00,281,5.4,6.2,99.00,99.00,99.00,999,9999.0,-4.0,999.0,999.0,99.0,99.00
2021,01,10,04,00,276,5.2,5.8,99.00,99.00,99.00,999,9999.0,-4.1,999.0,999.0,99.0,99.00
2021,01,10,05,00,280,5.6,6.3,99.00,99.00,99.00,999,9999.0,-4.2,999.0,999.0,99.0,99.00
2021,01,10,06,00,284,5.8,6.6,99.00,99.00,99.00,999,9999.0,-4.6,999.0,999.0,99.0,99.00
2021,01,10,07,00,283,6.0,6.9,99.00,99.00,99.00,999,9999.0,-4.7,999.0,999.0,99.0,99.00
2021,01,10,08,00,279,4.5,5.2,99.00,99.00,99.00,999,9999.0,-4.7,999.0,999.0,99.0,99.00
2021,01,10,09,00,260,2.9,3.4,99.00,99.00,99.00,999,9999.0,-5.5,999.0,999.0,99.0,99.00
