#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,mi,ft
2016,01,02,20,00,218,6.5,7.1,99.00,99.00,99.00,999,1011.7,0.4,999.0,-6.8,99.0,99.00
2016,01,02,21,00,221,8.8,10.0,99.00,99.00,99.00,999,1010.7,0.7,999.0,-6.9,99.0,99.00
2016,01,02,22,00,229,9.1,11.0,99.00,99.00,99.00,999,1009.7,0.6,999.0,-7.2,99.0,99.00
2016,01,02,23,00,235,9.0,10.6,99.00,99.00,99.00,999,1009.6,0.0,999.0,-7.4,99.0,99.00
2016,01,03,00,00,242,7.3,9.0,99.00,99.00,99.00,999,1009.6,-0.4,999.0,-7.1,99.0,99.00
2016,01,03,01,00,259,6.8,8.8,99.00,99.00,99.00,999,1010.5,-0.2,999.0,-7.0,99.0,99.00
2016,01,03,02,00,272,5.8,6.6,99.00,99.00,99.00,999,1011.2,-0.3,999.0,-7.1,99.0,99.00
2016,01,03,03,00,275,6.8,7.9,99.00,99.00,99.00,999,1011.9,-1.0,999.0,-7.1,99.0,99.00
2016,01,03,04,00,281,6.9,8.2,99.00,99.00,99.00,999,1011.9,-1.6,999.0,-7.3,99.0,99.00
2016,01,03,05,00,287,7.2,8.6,99.00,99.00,99.00,999,1012.7,-2.2,999.0,-7.4,99.0,99.00
2016,01,03,06,00,279,4.6,5.6,99.00,99.00,99.00,999,1013.1,-2.6,999.0,-7.4,99.0,99.00
2016,01,03,07,00,280,6.0,7.7,99.00,99.00,99.00,999,1013.3,-2.5,999.0,-6.9,99.0,99.00
2016,01,03,08,00,286,6.6,7.6,99.00,99.00,99.00,999,1014.4,-2.5,999.0,-6.5,99.0,99.00
2016,01,03,09,00,303,6.5,8.4,99.00,99.00,99.00,999,1015.3,-2.1,999.0,-5.9,99.0,99.00
2016,01,03,10,00,347,8.1,9.9,99.00,99.00,99.00,999,1016.1,-1.6,999.0,-4.7,99.0,99.00
2016,01,03,11,00,359,11.5,12.6,99.00,99.00,99.00,999,1017.3,-1.9,999.0,-5.5,99.0,99.00
2016,01,03,12,00,337,7.1,8.5,99.00,99.00,99.00,999,1018.5,-2.0,999.0,-5.4,99.0,99.00
2016,01,03,13,00,327,6.3,8.1,99.00,99.00,99.00,999,1019.5,-2.3,999.0,-6.1,99.0,99.00
2016,01,03,14,00,326,5.7,7.1,99.00,99.00,99.00,999,1020.3,-2.3,999.0,-6.0,99.0,99.00
2016,01,03,15,00,323,4.4,5.1,99.00,99.00,99.00,999,1021.3,-2.5,999.0,-5.8,99.0,99.00
2016,01,03,16,00,315,4.6,5.6,99.00,99.00,99.00,999,1021.9,-2.6,999.0,-5.7,99.0,99.00
2016,01,03,17,00,319,5.8,6.9,99.00,99.00,99.00,999,1022.2,-2.5,999.0,-5.6,99.0,99.00
2016,01,03,18,00,308,7.4,8.5,99.00,99.00,99.00,999,1021.7,-2.0,999.0,-7.0,99.0,99.00
2016,01,03,19,00,319,7.0,8.7,99.00,99.00,99.00,999,1021.9,-2.5,999.0,-6.1,99.0,99.00
2016,01,03,20,00,310,4.8,5.8,99.00,99.00,99.00,999,1022.1,-2.4,999.0,-5.7,99.0,99.00
2016,01,03,21,00,300,4.1,5.8,99.00,99.00,99.00,999,1022.4,-2.3,999.0,-5.3,99.0,99.00
2016,01,03,22,00,287,5.2,6.7,99.00,99.00,99.00,999,1023.1,-2.4,999.0,-6.3,99.0,99.00
2016,01,03,23,00,287,5.5,6.8,99.00,99.00,99.00,999,1023.6,-3.0,999.0,-6.3,99.0,99.00
2016,01,04,00,00,292,4.5,5.6,99.00,99.00,99.00,999,1024.0,-3.3,999.0,-6.9,99.0,99.00
2016,01,04,01,00,286,4.0,4.9,99.00,99.00,99.00,999,1024.3,-3.5,999.0,-7.3,99.0,99.00
2016,01,04,02,00,300,5.9,7.9,99.00,99.00,99.00,999,1024.6,-3.0,999.0,-7.4,99.0,99.00
2016,01,04,03,00,292,6.4,7.9,99.00,99.00,99.00,999,1024.7,-3.1,999.0,-7.5,99.0,99.00
2016,01,04,04,00,286,5.7,7.2,99.00,99.00,99.00,999,1024.9,-3.2,999.0,-7.4,99.0,99.00
2016,01,04,05,00,276,5.4,6.5,99.00,99.00,99.00,999,1024.7,-3.4,999.0,-7.0,99.0,99.00
2016,01,04,06,00,289,6.2,7.5,99.00,99.00,99.00,999,1024.7,-3.6,999.0,-6.8,99.0,99.00
2016,01,04,07,00,285,5.6,6.6,99.00,99.00,99.00,999,1025.0,-3.3,999.0,-6.4,99.0,99.00
2016,01,04,08,00,312,7.1,9.6,99.00,99.00,99.00,999,1025.9,-2.9,999.0,-6.1,99.0,99.00
2016,01,04,09,00,311,7.3,9.1,99.00,99.00,99.00,999,1026.6,-3.4,999.0,-6.5,99.0,99.00
2016,01,04,10,00,317,6.6,7.8,99.00,99.00,99.00,999,1027.2,-3.9,999.0,-6.7,99.0,99.00
2016,01,04,11,00,344,9.4,11.9,99.00,99.00,99.00,999,1028.4,-3.6,999.0,-5.6,99.0,99.00
2016,01,04,12,00,346,12.3,13.5,99.00,99.00,99.00,999,1029.6,-3.6,999.0,-6.9,99.0,99.00
2016,01,04,13,00,358,12.3,13.5,99.00,99.00,99.00,999,1031.0,-3.7,999.0,-7.8,99.0,99.00
2016,01,04,14,00,7,13.5,15.1,99.00,99.00,99.00,999,1031.7,-3.4,999.0,-8.3,99.0,99.00
2016,01,04,15,00,11,12.3,14.0,99.00,99.00,99.00,999,1032.9,-3.8,999.0,-9.3,99.0,99.00
2016,01,04,16,00,9,9.9,11.4,99.00,99.00,99.00,999,1033.7,-4.2,999.0,-8.8,99.0,99.00
2016,01,04,17,00,336,6.5,9.6,99.00,99.00,99.00,999,1033.8,-4.6,999.0,-8.8,99.0,99.00
2016,01,04,18,00,346,7.2,8.4,99.00,99.00,99.00,999,1033.7,-4.6,999.0,-8.6,99.0,99.00
2016,01,04,19,00,353,7.4,8.9,99.00,99.00,99.00,999,1033.7,-4.5,999.0,-8.3,99.0,99.00
2016,01,04,20,00,345,6.4,6.9,99.00,99.00,99.00,999,1033.8,-4.2,999.0,-8.1,99.0,99.00
2016,01,04,21,00,323,4.6,5.4,99.00,99.00,99.00,999,1034.2,-4.4,999.0,-8.6,99.0,99.00
2016,01,04,22,00,314,4.9,5.7,99.00,99.00,99.00,999,1034.9,-4.5,999.0,-9.3,99.0,99.00
2016,01,04,23,00,312,4.2,4.9,99.00,99.00,99.00,999,1035.3,-4.5,999.0,-8.9,99.0,99.00
2016,01,05,00,00,307,3.2,3.6,99.00,99.00,99.00,999,1035.3,-4.7,999.0,-9.2,99.0,99.00
2016,01,05,01,00,330,3.0,3.4,99.00,99.00,99.00,999,1035.6,-4.9,999.0,-9.1,99.0,99.00
2016,01,05,02,00,294,2.6,3.0,99.00,99.00,99.00,999,1035.5,-5.3,999.0,-9.2,99.0,99.00
2016,01,05,03,00,299,1.4,1.6,99.00,99.00,99.00,999,1035.2,-5.3,999.0,-8.9,99.0,99.00
2016,01,05,04,00,242,1.0,1.2,99.00,99.00,99.00,999,1034.6,-5.0,999.0,-9.6,99.0,99.00
2016,01,05,05,00,256,2.6,2.8,99.00,99.00,99.00,999,1034.7,-6.1,999.0,-8.5,99.0,99.00
2016,01,05,06,00,244,3.1,3.5,99.00,99.00,99.00,999,1034.5,-6.6,999.0,-9.1,99.0,99.00
2016,01,05,07,00,226,2.3,2.8,99.00,99.00,99.00,999,1033.9,-7.1,999.0,-8.5,99.0,99.00
2016,01,05,08,00,229,4.1,4.9,99.00,99.00,99.00,999,1033.8,-7.1,999.0,-8.6,99.0,99.00
2016,01,05,09,00,218,5.4,6.4,99.00,99.00,99.00,999,1033.5,-6.0,999.0,-7.5,99.0,99.00
2016,01,05,10,00,221,6.6,7.7,99.00,99.00,99.00,999,1033.1,-5.2,999.0,-7.6,99.0,99.00
2016,01,05,11,00,220,7.5,8.3,99.00,99.00,99.00,999,1033.3,-4.7,999.0,-7.7,99.0,99.00
2016,01,05,12,00,219,7.2,8.1,99.00,99.00,99.00,999,1033.6,-4.8,999.0,-7.6,99.0,99.00
2016,01,05,13,00,215,7.6,8.9,99.00,99.00,99.00,999,1033.7,-5.2,999.0,-8.2,99.0,99.00
2016,01,05,14,00,209,6.4,7.3,99.00,99.00,99.00,999,1033.8,-5.5,999.0,-8.2,99.0,99.00
2016,01,05,15,00,206,8.8,9.8,99.00,99.00,99.00,999,1033.7,-5.1,999.0,-8.5,99.0,99.00
2016,01,05,16,00,211,8.1,9.4,99.00,99.00,99.00,999,1033.6,-4.6,999.0,-8.7,99.0,99.00
2016,01,05,17,00,205,8.0,9.4,99.00,99.00,99.00,999,1032.6,-3.7,999.0,-8.0,99.0,99.00
2016,01,05,18,00,203,8.3,10.5,99.00,99.00,99.00,999,1031.0,-3.0,999.0,-8.0,99.0,99.00
2016,01,05,19,00,198,8.1,8.9,99.00,99.00,99.00,999,1029.7,-2.0,999.0,-7.6,99.0,99.00
2016,01,05,20,00,196,7.6,8.8,99.00,99.00,99.00,999,1028.8,-1.0,999.0,-7.0,99.0,99.00
2016,01,05,21,00,204,9.3,10.0,99.00,99.00,99.00,999,1028.0,-0.7,999.0,-7.0,99.0,99.00
2016,01,05,22,00,204,5.8,6.7,99.00,99.00,99.00,999,1028.1,-1.1,999.0,-6.4,99.0,99.00
2016,01,05,23,00,197,6.5,7.2,99.00,99.00,99.00,999,1028.2,-1.3,999.0,-6.5,99.0,99.00
2016,01,06,00,00,196,7.2,8.0,99.00,99.00,99.00,999,1028.0,-1.5,999.0,-5.3,99.0,99.00
2016,01,06,01,00,199,7.6,8.6,99.00,99.00,99.00,999,1027.9,-1.2,999.0,-4.9,99.0,99.00
2016,01,06,02,00,197,7.9,9.1,99.00,99.00,99.00,999,1027.5,-1.1,999.0,-4.4,99.0,99.00
2016,01,06,03,00,190,7.9,9.7,99.00,99.00,99.00,999,1027.5,-0.9,999.0,-4.4,99.0,99.00
2016,01,06,04,00,200,9.3,10.9,99.00,99.00,99.00,999,1027.0,-0.8,999.0,-3.9,99.0,99.00
2016,01,06,05,00,204,8.6,10.0,99.00,99.00,99.00,999,1026.8,-1.4,999.0,-4.1,99.0,99.00
2016,01,06,06,00,201,9.3,10.9,99.00,99.00,99.00,999,1026.1,-1.7,999.0,-4.0,99.0,99.00
2016,01,06,07,00,200,8.5,9.5,99.00,99.00,99.00,999,1025.7,-2.0,999.0,-3.9,99.0,99.00
2016,01,06,08,00,197,8.5,9.5,99.00,99.00,99.00,999,1025.9,-1.8,999.0,-3.9,99.0,99.00
2016,01,06,09,00,195,7.3,8.4,99.00,99.00,99.00,999,1026.1,-2.1,999.0,-4.0,99.0,99.00
2016,01,06,10,00,194,6.7,7.4,99.00,99.00,99.00,999,1025.5,-2.4,999.0,-4.4,99.0,99.00
2016,01,06,11,00,197,5.6,6.1,99.00,99.00,99.00,999,1025.3,-3.3,999.0,-4.7,99.0,99.00
2016,01,06,12,00,199,5.7,6.4,99.00,99.00,99.00,999,1025.2,-3.4,999.0,-4.7,99.0,99.00
2016,01,06,14,00,207,5.3,6.3,99.00,99.00,99.00,999,1025.0,-3.9,999.0,-5.4,99.0,99.00
2016,01,06,15,00,206,6.7,8.3,99.00,99.00,99.00,999,1024.7,-2.9,999.0,-5.2,99.0,99.00
2016,01,06,16,00,219,6.2,7.3,99.00,99.00,99.00,999,1024.8,-1.6,999.0,-5.1,99.0,99.00
2016,01,06,17,00,215,5.8,6.7,99.00,99.00,99.00,999,1024.5,-1.0,999.0,-5.2,99.0,99.00
2016,01,06,18,00,194,6.5,7.6,99.00,99.00,99.00,999,1023.5,-0.2,999.0,-5.3,99.0,99.00
2016,01,06,19,00,186,6.2,6.9,99.00,99.00,99.00,999,1022.7,0.8,999.0,-4.7,99.0,99.00
2016,01,06,20,00,174,6.5,7.2,99.00,99.00,99.00,999,1022.1,0.9,999.0,-4.1,99.0,99.00
2016,01,06,21,00,185,6.7,7.2,99.00,99.00,99.00,999,1022.5,1.4,999.0,-4.1,99.0,99.00
2016,01,06,22,00,186,5.4,5.9,99.00,99.00,99.00,999,1022.4,1.5,999.0,-3.0,99.0,99.00
2016,01,06,23,00,190,6.7,7.4,99.00,99.00,99.00,999,1022.4,1.5,999.0,-3.4,99.0,99.00
2016,01,07,00,00,187,6.4,7.2,99.00,99.00,99.00,999,1022.3,1.2,999.0,-3.5,99.0,99.00
2016,01,07,01,00,201,5.8,6.6,99.00,99.00,99.00,999,1022.5,0.8,999.0,-4.0,99.0,99.00
2016,01,07,02,00,202,6.6,7.3,99.00,99.00,99.00,999,1022.3,0.5,999.0,-4.2,99.0,99.00
2016,01,07,03,00,203,4.9,5.9,99.00,99.00,99.00,999,1022.3,0.5,999.0,-3.8,99.0,99.00
2016,01,07,04,00,204,3.8,4.3,99.00,99.00,99.00,999,1022.4,0.2,999.0,-3.9,99.0,99.00
2016,01,07,05,00,220,2.5,2.8,99.00,99.00,99.00,999,1022.3,0.4,999.0,-3.2,99.0,99.00
2016,01,07,06,00,201,3.5,4.0,99.00,99.00,99.00,999,1021.8,1.0,999.0,-2.6,99.0,99.00
2016,01,07,07,00,202,6.1,7.3,99.00,99.00,99.00,999,1021.4,1.7,999.0,-2.3,99.0,99.00
2016,01,07,08,00,197,6.3,6.8,99.00,99.00,99.00,999,1021.4,0.2,999.0,0.2,99.0,99.00
2016,01,07,09,00,198,4.4,5.3,99.00,99.00,99.00,999,1021.1,0.2,999.0,0.2,99.0,99.00
2016,01,07,10,00,209,2.5,3.0,99.00,99.00,99.00,999,1020.9,0.2,999.0,0.2,99.0,99.00
2016,01,07,11,00,183,3.0,3.2,99.00,99.00,99.00,999,1020.5,0.6,999.0,0.6,99.0,99.00
2016,01,07,12,00,186,3.4,3.6,99.00,99.00,99.00,999,1020.4,0.9,999.0,0.9,99.0,99.00
2016,01,07,13,00,186,2.5,2.6,99.00,99.00,99.00,999,1020.6,1.0,999.0,1.0,99.0,99.00
2016,01,07,14,00,175,2.4,2.4,99.00,99.00,99.00,999,1020.4,1.3,999.0,1.3,99.0,99.00
2016,01,07,15,00,137,0.5,0.9,99.00,99.00,99.00,999,1020.7,1.7,999.0,1.6,99.0,99.00
2016,01,07,16,00,147,3.3,3.3,99.00,99.00,99.00,999,1020.6,2.6,999.0,0.5,99.0,99.00
2016,01,07,17,00,183,3.3,3.8,99.00,99.00,99.00,999,1020.5,2.7,999.0,1.5,99.0,99.00
2016,01,07,18,00,165,2.5,2.6,99.00,99.00,99.00,999,1019.1,2.7,999.0,1.7,99.0,99.00
2016,01,07,19,00,171,2.9,3.0,99.00,99.00,99.00,999,1017.9,2.8,999.0,1.8,99.0,99.00
2016,01,07,20,00,163,4.3,4.5,99.00,99.00,99.00,999,1017.5,3.0,999.0,2.1,99.0,99.00
2016,01,07,21,00,161,4.7,4.8,99.00,99.00,99.00,999,1017.6,3.1,999.0,2.6,99.0,99.00
2016,01,07,22,00,159,5.8,6.1,99.00,99.00,99.00,999,1017.7,3.2,999.0,3.1,99.0,99.00
2016,01,07,23,00,150,7.3,7.6,99.00,99.00,99.00,999,1017.4,3.4,999.0,3.3,99.0,99.00
2016,01,08,00,00,146,7.2,7.7,99.00,99.00,99.00,999,1017.1,3.5,999.0,2.5,99.0,99.00
2016,01,08,01,00,151,6.3,6.6,99.00,99.00,99.00,999,1017.2,3.6,999.0,2.7,99.0,99.00
2016,01,08,02,00,158,7.8,8.5,99.00,99.00,99.00,999,1017.0,3.4,999.0,2.9,99.0,99.00
2016,01,08,03,00,152,7.5,7.9,99.00,99.00,99.00,999,1016.3,3.6,999.0,2.7,99.0,99.00
2016,01,08,04,00,154,6.1,6.5,99.00,99.00,99.00,999,1016.3,3.7,999.0,2.6,99.0,99.00
2016,01,08,05,00,179,4.4,4.7,99.00,99.00,99.00,999,1016.2,3.7,999.0,2.5,99.0,99.00
2016,01,08,06,00,177,3.2,3.9,99.00,99.00,99.00,999,1015.5,3.5,999.0,2.9,99.0,99.00
2016,01,08,07,00,148,6.0,6.3,99.00,99.00,99.00,999,1014.7,4.3,999.0,3.0,99.0,99.00
2016,01,08,08,00,127,5.0,5.3,99.00,99.00,99.00,999,1014.3,4.4,999.0,3.4,99.0,99.00
2016,01,08,09,00,145,6.1,6.2,99.00,99.00,99.00,999,1013.7,4.2,999.0,3.9,99.0,99.00
2016,01,08,10,00,155,6.0,6.1,99.00,99.00,99.00,999,1012.9,4.0,999.0,3.9,99.0,99.00
2016,01,08,11,00,156,4.0,4.3,99.00,99.00,99.00,999,1012.5,3.8,999.0,3.8,99.0,99.00
2016,01,08,12,00,153,3.3,3.6,99.00,99.00,99.00,999,1012.2,3.5,999.0,3.5,99.0,99.00
2016,01,08,13,00,142,4.9,5.1,99.00,99.00,99.00,999,1011.7,3.8,999.0,3.8,99.0,99.00
2016,01,08,14,00,153,6.9,7.4,99.00,99.00,99.00,999,1011.3,3.9,999.0,3.9,99.0,99.00
2016,01,08,15,00,131,6.5,6.7,99.00,99.00,99.00,999,1010.9,3.4,999.0,3.4,99.0,99.00
2016,01,08,16,00,142,6.1,6.8,99.00,99.00,99.00,999,1010.8,3.6,999.0,3.6,99.0,99.00
2016,01,08,17,00,136,5.4,5.6,99.00,99.00,99.00,999,1010.0,3.8,999.0,3.8,99.0,99.00
2016,01,08,18,00,135,6.8,7.2,99.00,99.00,99.00,999,1008.7,3.4,999.0,3.4,99.0,99.00
2016,01,08,19,00,133,5.6,5.8,99.00,99.00,99.00,999,1007.7,3.5,999.0,3.5,99.0,99.00
2016,01,08,20,00,136,4.9,5.1,99.00,99.00,99.00,999,1007.0,3.6,999.0,3.6,99.0,99.00
2016,01,08,21,00,144,5.9,6.0,99.00,99.00,99.00,999,1006.7,3.9,999.0,3.9,99.0,99.00
2016,01,08,22,00,150,5.6,5.8,99.00,99.00,99.00,999,1006.6,3.9,999.0,3.9,99.0,99.00
2016,01,08,23,00,149,4.7,4.8,99.00,99.00,99.00,999,1006.6,4.0,999.0,4.0,99.0,99.00
2016,01,09,00,00,155,2.9,3.1,99.00,99.00,99.00,999,1006.5,3.5,999.0,3.5,99.0,99.00
2016,01,09,01,00,194,3.9,4.3,99.00,99.00,99.00,999,1006.2,3.8,999.0,3.8,99.0,99.00
2016,01,09,02,00,240,2.9,3.1,99.00,99.00,99.00,999,1006.1,3.4,999.0,3.4,99.0,99.00
2016,01,09,03,00,239,1.4,1.7,99.00,99.00,99.00,999,1006.1,3.2,999.0,3.2,99.0,99.00
2016,01,09,04,00,242,1.6,1.9,99.00,99.00,99.00,999,1005.9,3.2,999.0,3.2,99.0,99.00
2016,01,09,05,00,241,1.8,2.1,99.00,99.00,99.00,999,1006.1,3.1,999.0,3.1,99.0,99.00
2016,01,09,06,00,270,4.0,4.5,99.00,99.00,99.00,999,1006.4,3.1,999.0,3.1,99.0,99.00
2016,01,09,07,00,280,4.3,4.9,99.00,99.00,99.00,999,1006.4,2.7,999.0,2.7,99.0,99.00
2016,01,09,08,00,296,2.9,3.7,99.00,99.00,99.00,999,1006.8,2.4,999.0,2.4,99.0,99.00
2016,01,09,09,00,289,3.2,3.8,99.00,99.00,99.00,999,1007.0,2.3,999.0,2.3,99.0,99.00
2016,01,09,10,00,291,4.0,5.2,99.00,99.00,99.00,999,1007.1,2.1,999.0,2.1,99.0,99.00
2016,01,09,11,00,302,3.4,4.1,99.00,99.00,99.00,999,1008.2,2.1,999.0,2.1,99.0,99.00
2016,01,09,12,00,261,2.3,3.0,99.00,99.00,99.00,999,1009.8,2.2,999.0,2.2,99.0,99.00
2016,01,09,13,00,283,2.3,2.9,99.00,99.00,99.00,999,1009.9,1.4,999.0,1.4,99.0,99.00
2016,01,09,14,00,278,3.4,4.0,99.00,99.00,99.00,999,1010.4,1.3,999.0,1.3,99.0,99.00
2016,01,09,15,00,299,4.3,5.8,99.00,99.00,99.00,999,1010.6,1.5,999.0,1.5,99.0,99.00
2016,01,09,16,00,308,4.1,5.1,99.00,99.00,99.00,999,1011.2,1.8,999.0,1.8,99.0,99.00
2016,01,09,17,00,326,2.9,3.1,99.00,99.00,99.00,999,1011.4,1.8,999.0,1.8,99.0,99.00
2016,01,09,18,00,331,4.1,4.6,99.00,99.00,99.00,999,1010.7,1.4,999.0,1.4,99.0,99.00
2016,01,09,19,00,344,3.6,4.1,99.00,99.00,99.00,999,1010.4,1.5,999.0,1.5,99.0,99.00
2016,01,09,20,00,9,5.3,5.7,99.00,99.00,99.00,999,1010.2,1.0,999.0,1.0,99.0,99.00
2016,01,09,21,00,347,4.4,4.9,99.00,99.00,99.00,999,1010.2,0.9,999.0,0.9,99.0,99.00
2016,01,09,22,00,341,3.5,3.9,99.00,99.00,99.00,999,1010.5,0.8,999.0,0.8,99.0,99.00
2016,01,09,23,00,342,4.8,5.3,99.00,99.00,99.00,999,1010.7,0.4,999.0,0.4,99.0,99.00
2016,01,10,00,00,333,5.5,6.4,99.00,99.00,99.00,999,1010.5,-0.1,999.0,999.0,99.0,99.00
2016,01,10,01,00,329,5.5,6.2,99.00,99.00,99.00,999,1010.7,-0.4,999.0,999.0,99.0,99.00
2016,01,10,02,00,315,4.5,5.2,99.00,99.00,99.00,999,1010.6,-0.5,999.0,999.0,99.0,99.00
2016,01,10,03,00,330,6.9,8.3,99.00,99.00,99.00,999,1010.1,-1.2,999.0,999.0,99.0,99.00
2016,01,10,04,00,336,9.4,10.9,99.00,99.00,99.00,999,1010.0,-2.3,999.0,999.0,99.0,99.00
2016,01,10,05,00,338,10.4,11.9,99.00,99.00,99.00,999,1010.0,-3.4,999.0,999.0,99.0,99.00
2016,01,10,06,00,340,11.6,13.5,99.00,99.00,99.00,999,1010.1,-4.1,999.0,-4.5,99.0,99.00
2016,01,10,07,00,328,8.6,11.4,99.00,99.00,99.00,999,1010.0,-4.7,999.0,-5.2,99.0,99.00
2016,01,10,08,00,327,9.6,11.6,99.00,99.00,99.00,999,1010.6,-6.0,999.0,-7.1,99.0,99.00
