day,WDIR,WSPD,ATMP,WTMP,DEWP,I_onshore
2019-05-13,165.08333333333334,4.741666666666666,7.179166666666667,,3.4125,0
2019-05-14,212.70833333333334,4.941666666666666,10.520833333333334,,1.7708333333333333,0
2019-05-15,199.95833333333334,5.616666666666667,13.654166666666667,,6.804166666666667,0
2019-05-16,155.45833333333334,5.325,10.833333333333334,,9.375,0
2019-05-17,54.0,7.291666666666667,8.691666666666666,,6.529166666666666,0
2019-05-18,56.333333333333336,6.658333333333334,5.979166666666667,,4.279166666666667,0
2019-05-19,13.333333333333334,7.954166666666667,6.05,,5.95,0
2019-05-20,244.375,5.3875,8.045833333333333,,5.658333333333334,0
2019-05-21,101.75,3.1208333333333336,7.175,,3.3874999999999997,1
2019-05-22,127.91666666666667,7.033333333333334,7.570833333333333,,6.470833333333334,0
2019-05-23,236.5,7.645833333333333,16.304166666666667,,10.429166666666667,0
2019-05-24,166.125,3.8833333333333333,10.529166666666667,,7.779166666666666,0
2019-05-25,207.5,5.704166666666667,16.533333333333335,,13.679166666666667,0
2019-05-26,145.08333333333334,3.8541666666666665,15.920833333333334,,9.629166666666666,0
2019-05-27,56.625,4.191666666666666,9.354166666666666,,7.470833333333334,0
2019-05-28,129.47826086956522,7.630434782608695,7.886956521739131,,7.78695652173913,0
2019-05-29,108.95833333333333,3.891666666666667,9.950000000000001,,9.683333333333334,1
2019-05-30,206.54166666666666,4.220833333333333,15.595833333333333,,13.075000000000001,0
2019-05-31,219.08333333333334,5.925,16.783333333333335,,10.579166666666667,0
2019-06-01,129.125,4.854166666666667,12.112499999999999,,9.570833333333333,0
2019-06-02,156.95833333333334,4.004166666666666,9.645833333333334,,6.595833333333332,0
2019-06-03,119.33333333333333,4.175,9.233333333333333,,1.9416666666666667,1
2019-06-04,181.125,6.283333333333334,11.658333333333333,,7.633333333333333,0
2019-06-05,156.4090909090909,4.45,12.986363636363636,,12.481818181818182,0
2019-06-06,68.58333333333333,4.5,11.716666666666667,,10.6625,1
2019-06-07,106.375,2.2708333333333335,13.4625,,10.041666666666666,1
2019-06-08,89.625,3.3375,14.112499999999999,,8.783333333333333,1
2019-06-09,59.791666666666664,3.6833333333333336,13.691666666666668,,11.441666666666668,0
2019-06-10,267.0,6.758333333333333,16.120833333333334,,10.016666666666667,0
2019-06-11,243.875,7.583333333333333,15.504166666666668,,8.033333333333333,0
2019-06-12,133.20833333333334,2.6416666666666666,13.708333333333334,,11.433333333333332,0
2019-06-13,188.41666666666666,9.633333333333333,12.329166666666666,,7.825,0
2019-06-14,205.91666666666666,4.829166666666667,13.870833333333332,,7.633333333333333,0
2019-06-15,133.125,6.7625,14.320833333333333,,11.049999999999999,0
2019-06-16,13.166666666666666,7.8125,9.354166666666666,,7.758333333333333,0
2019-06-17,39.833333333333336,3.891666666666667,10.612499999999999,,9.8125,0
2019-06-18,179.16666666666666,4.258333333333334,12.391666666666666,,11.533333333333333,0
2019-06-19,86.33333333333333,4.8625,12.2125,,11.674999999999999,1
2019-06-20,95.04166666666667,8.270833333333334,12.0875,,10.520833333333334,1
2019-06-21,172.54166666666666,2.733333333333333,14.7125,,7.854166666666667,0
2019-06-22,41.041666666666664,5.979166666666667,11.933333333333332,,8.987499999999999,0
2019-06-23,145.45833333333334,4.6625000000000005,13.6875,,10.483333333333333,0
2019-06-24,178.45833333333334,3.35,14.929166666666667,,14.745833333333332,0
2019-06-25,217.91666666666666,6.0,18.2625,,15.558333333333332,0
2019-06-26,224.66666666666666,5.516666666666667,21.545833333333334,,13.979166666666666,0
2019-06-27,200.16666666666666,4.470833333333333,18.70416666666667,,14.279166666666667,0
2019-06-28,155.58333333333334,4.075,16.983333333333334,,16.712500000000002,0
2019-06-29,166.66666666666666,1.675,17.529166666666665,,16.662499999999998,0
2019-06-30,159.45833333333334,2.8041666666666667,18.833333333333332,,17.441666666666666,0
2019-07-01,205.08333333333334,3.629166666666667,19.6125,,18.808333333333334,0
2019-07-02,169.875,3.220833333333333,21.133333333333333,,20.258333333333333,0
2019-07-03,103.375,1.5083333333333335,16.95,,16.849999999999998,1
2019-07-04,127.79166666666667,3.1,19.599999999999998,,18.866666666666667,0
2019-07-05,163.70833333333334,2.85,21.129166666666666,,20.841666666666665,0
2019-07-06,102.5,5.8999999999999995,19.795833333333334,,18.462500000000002,1
2019-07-07,19.041666666666668,7.229166666666667,16.870833333333334,,13.958333333333334,0
2019-07-08,155.5,2.225,16.891666666666666,,14.266666666666666,0
2019-07-09,182.125,3.033333333333333,17.599999999999998,,15.008333333333333,0
2019-07-10,186.04166666666666,6.8500000000000005,22.025000000000002,,17.9375,0
2019-07-11,190.41666666666666,4.958333333333333,20.941666666666666,,15.658333333333333,0
2019-07-12,179.54166666666666,4.2749999999999995,17.370833333333334,,13.0375,0
2019-07-13,177.625,3.7375000000000003,22.1375,,18.3,0
2019-07-14,137.0,1.8041666666666665,19.520833333333332,,14.674999999999999,0
2019-07-15,185.41666666666666,4.3625,22.02916666666667,,17.091666666666665,0
2019-07-16,199.29166666666666,7.2625,23.670833333333334,,19.279166666666665,0
2019-07-17,122.0,4.316666666666667,18.9875,,18.779166666666665,0
2019-07-18,187.04166666666666,5.941666666666666,21.370833333333334,,19.979166666666668,0
2019-07-19,206.29166666666666,6.0,22.8875,,20.891666666666666,0
2019-07-20,181.625,7.7625,20.483333333333334,,19.962500000000002,0
2019-07-21,238.54166666666666,3.533333333333333,19.529166666666665,,16.858333333333334,0
2019-07-22,233.70833333333334,4.891666666666667,17.212500000000002,,12.520833333333334,0
2019-07-23,191.16666666666666,3.625,18.845833333333335,,12.770833333333334,0
2019-07-24,220.66666666666666,4.245833333333334,18.929166666666667,,11.670833333333334,0
