station,day,max_temp_f,min_temp_f,max_dewpoint_f,min_dewpoint_f,precip_in,avg_wind_speed_kts,avg_wind_drct,min_rh,avg_rh,max_rh,snow_in,max_wind_speed_kts,max_wind_gust_kts,srad_mj,climo_high_f,climo_low_f,climo_precip_in
SBM,2020-01-16,28.0,3.0,18.0,-6.0,0.0,11.991872,296.31067,57.569458,63.600822,71.530495,0.0,21.724405,32.152122,,26.5,11.4,0.03
SBM,2020-01-17,29.0,-1.0,26.1,-6.0,0.0001,6.6911173,137.57835,65.34919,77.914566,89.1155,,17.379524,30.41417,,26.5,11.3,0.04
SBM,2020-01-18,33.0,11.0,32.0,3.9,0.15,15.207085,254.41489,68.80594,80.80656,95.67288,,27.80724,39.10393,,26.4,11.2,0.03
SBM,2020-01-19,27.0,7.0,16.0,0.0,0.0001,11.5573845,299.20703,62.654053,70.12333,76.965164,,24.331335,33.89007,,26.4,11.1,0.04
SBM,2020-01-20,24.0,3.0,12.9,1.0,0.0,4.344881,305.31006,56.590347,72.93773,87.709755,0.0,7.820786,10.427715,,26.3,11.1,0.04
SBM,2020-01-21,25.0,1.0,14.0,-0.9,0.0,8.863558,217.40154,61.831043,74.72871,86.96067,0.0,19.986454,24.331335,,26.3,11.0,0.03
SBM,2020-01-22,33.0,19.0,24.1,14.0,0.0,10.775306,199.83344,68.336426,72.46551,80.5226,0.0,19.986454,24.331335,,26.3,11.0,0.04
SBM,2020-01-23,34.0,29.0,32.0,24.1,0.19,3.475905,156.12164,75.5878,89.61034,95.67288,,10.427715,13.034643,,26.3,11.0,0.03
SBM,2020-01-24,37.0,33.0,35.6,30.2,0.3,6.6042194,59.751915,86.49047,93.146805,100.0,,12.165668,15.641572,,26.3,10.9,0.03
SBM,2020-01-25,35.0,33.0,32.0,30.0,0.09,5.2138577,308.0148,85.10684,89.854225,95.67288,,8.689762,14.772596,,26.4,11.0,0.04
SBM,2020-01-26,34.0,29.0,32.0,25.0,0.01,7.994581,289.76077,81.3036,84.476494,92.287315,,13.034643,17.379524,,26.4,11.0,0.03
SBM,2020-01-27,33.0,30.0,27.0,24.1,0.0,5.567742,330.496,71.81912,79.06526,88.43512,0.0,8.689762,,,26.5,11.0,0.04
SBM,2020-01-28,31.0,25.0,24.1,17.1,0.0,5.2138577,321.7474,68.336426,72.86725,78.40097,0.0,10.427715,13.90362,,26.5,11.1,0.03
SBM,2020-01-29,30.0,24.0,24.8,17.1,0.0,2.9545193,340.11008,71.039955,77.22841,88.653656,0.0,6.95181,9.558739,,26.6,11.1,0.04
SBM,2020-01-30,32.0,25.0,23.0,18.0,0.0,3.215212,280.0855,63.452442,75.47165,84.6589,0.0,12.165668,13.90362,,26.7,11.2,0.03
SBM,2020-01-31,34.0,26.0,28.9,23.0,0.0001,4.605574,203.72487,81.3036,84.199646,92.01395,,12.165668,15.641572,,26.8,11.3,0.04
SBM,2020-02-01,36.0,31.0,30.0,26.1,0.0001,10.9491005,246.03256,66.97142,78.39098,85.10684,,19.117477,26.069286,,26.9,11.4,0.03
SBM,2020-02-02,48.0,31.0,33.1,27.0,0.0,9.732533,262.90347,53.50473,67.31133,81.55437,0.0,20.85543,29.545193,,27.0,11.5,0.03
SBM,2020-02-03,39.0,27.0,30.0,24.1,0.0,5.995936,16.592644,66.81778,78.628914,92.04581,0.0,17.379524,23.462358,,27.2,11.6,0.03
SBM,2020-02-04,33.0,20.0,24.1,9.0,0.0,8.950456,356.09177,50.022633,61.864223,73.94373,0.0,15.641572,21.724405,,27.3,11.7,0.04
SBM,2020-02-05,27.0,15.0,17.1,7.0,0.0,4.2579837,0.48341456,54.754486,67.406876,77.77189,0.0,7.820786,11.296691,,27.5,11.9,0.03
SBM,2020-02-06,31.0,19.0,18.0,10.0,0.0,4.344881,332.5525,50.169415,62.619667,71.17981,0.0,8.689762,10.427715,,27.7,12.1,0.03
SBM,2020-02-07,32.0,21.0,23.0,10.0,0.0001,5.2138577,312.02863,55.820396,64.35354,84.6589,,13.034643,17.379524,,27.8,12.2,0.03
SBM,2020-02-08,29.0,17.0,21.0,9.0,0.0001,5.8221407,3.441331,68.67448,75.36893,84.68373,,13.034643,18.2485,,28.0,12.4,0.03
SBM,2020-02-09,32.0,17.0,30.9,9.0,,7.2994003,217.49698,69.99381,84.743675,100.0,,19.986454,26.069286,,28.3,12.6,0.03
SBM,2020-02-10,28.0,3.0,19.9,5.0,0.0,4.7793694,267.08084,62.777317,81.03803,91.82392,0.0,13.90362,19.986454,,28.5,12.8,0.03
SBM,2020-02-11,26.0,12.0,18.0,10.0,0.0,9.645637,261.8277,65.1568,76.605484,84.55078,0.0,18.2485,25.200312,,28.7,13.0,0.04
SBM,2020-02-12,35.0,10.0,28.9,8.1,0.0001,11.035998,220.88211,55.88231,71.24027,92.18172,,24.331335,28.676216,,29.0,13.3,0.03
SBM,2020-02-13,19.0,-2.0,14.0,-13.0,0.0001,12.07877,332.96237,45.07213,63.73807,83.91452,,19.986454,26.938263,,29.2,13.5,0.03
SBM,2020-02-14,11.0,-10.0,-8.0,-18.9,0.0,8.689762,232.03639,37.754055,50.65678,60.606937,0.0,14.772596,20.85543,,29.5,13.8,0.03
SBM,2020-02-15,30.0,4.0,19.9,-8.0,0.0001,13.556029,213.39542,54.413616,67.55108,77.062325,,22.593382,30.41417,,29.8,14.0,0.04
SBM,2020-02-16,28.0,19.0,19.9,3.0,0.0,4.5186763,287.18222,33.64781,60.48642,77.58737,0.0,13.034643,19.986454,,30.1,14.3,0.03
SBM,2020-02-17,33.0,18.0,32.0,12.0,0.06,7.820786,133.16151,63.452442,77.99232,95.67288,,14.772596,25.200312,,30.4,14.6,0.04
SBM,2020-02-18,35.0,13.0,33.1,1.9,0.08,13.382235,282.42007,55.509247,70.11925,96.46132,,20.85543,33.89007,,30.7,14.9,0.03
SBM,2020-02-19,16.0,1.0,1.0,-8.0,0.0,7.386298,290.22855,41.787914,53.149517,68.76777,0.0,13.034643,18.2485,,31.0,15.2,0.04
SBM,2020-02-20,14.0,-3.0,-0.9,-11.0,0.0,7.994581,280.61325,47.540215,56.384624,64.80784,0.0,13.034643,17.379524,,31.4,15.5,0.03
SBM,2020-02-21,32.0,7.0,17.1,-7.1,0.0,14.338108,229.96898,46.736725,56.35336,68.89504,0.0,25.200312,31.283144,,31.7,15.8,0.04
SBM,2020-02-22,40.0,25.0,28.9,16.0,0.0,9.993227,224.6999,60.24612,68.4808,81.55437,0.0,21.724405,29.545193,,32.1,16.1,0.03
SBM,2020-02-23,45.0,28.0,28.9,24.1,0.0,9.037353,229.10732,52.863907,66.82968,81.99869,0.0,14.772596,19.117477,,32.4,16.4,0.04
SBM,2020-02-24,37.0,26.0,28.9,21.0,0.0,7.7338886,12.313761,59.236404,70.59505,77.882835,0.0,15.641572,22.593382,,32.8,16.7,0.04
SBM,2020-02-25,35.0,26.0,30.0,19.0,0.0,14.511903,20.403917,60.70678,71.5041,85.10684,0.0,27.80724,34.75905,,33.1,17.1,0.04
SBM,2020-02-26,28.0,20.0,19.0,6.1,0.0001,11.5573845,347.11707,51.951927,68.048645,74.36039,,19.117477,26.938263,,33.5,17.4,0.04
SBM,2020-02-27,22.0,13.0,10.0,3.0,0.0001,9.298046,307.11838,51.77321,60.108017,66.81711,,18.2485,26.938263,,33.9,17.8,0.04
SBM,2020-02-28,24.0,9.0,7.0,1.0,0.0,9.471841,296.039,45.593834,56.48116,69.33037,0.0,19.117477,28.676216,,34.3,18.1,0.04
SBM,2020-02-29,31.0,11.0,16.0,-0.9,0.0,7.2994003,249.3506,36.390457,51.3926,65.1568,0.0,11.296691,14.772596,,34.5,18.3,0.04
SBM,2020-03-01,47.0,26.0,34.0,17.1,0.0,10.167022,206.62007,58.46705,68.94935,78.57606,0.0,15.641572,21.724405,,34.7,18.5,0.04
SBM,2020-03-02,41.0,29.0,30.0,24.1,0.0,8.602865,273.1146,62.138683,70.7319,81.99869,0.0,14.772596,22.593382,,35.0,18.8,0.05
SBM,2020-03-03,41.0,27.0,32.0,24.1,0.03,8.863558,252.31392,59.363983,76.321236,91.51263,,18.2485,26.938263,,35.4,19.2,0.04
SBM,2020-03-04,39.0,28.0,27.0,19.0,0.0,8.168377,278.86084,46.07908,64.84621,78.57606,0.0,15.641572,22.593382,,35.8,19.5,0.05
SBM,2020-03-05,44.0,28.0,34.0,23.0,0.02,12.165668,228.64006,64.37764,74.091866,86.59301,,26.069286,35.628025,,36.2,19.9,0.04
SBM,2020-03-06,35.0,22.0,26.1,16.0,0.0001,11.122896,343.94852,47.24893,67.95035,87.70261,,27.80724,37.36598,,36.6,20.3,0.05
SBM,2020-03-07,42.0,22.0,30.0,17.1,0.0,9.993227,186.00468,54.77651,68.03837,81.46097,0.0,17.379524,23.462358,,37.0,20.6,0.04
SBM,2020-03-08,59.0,37.0,37.0,26.1,0.0,11.209793,199.89316,43.77804,52.3074,64.49396,0.0,19.986454,26.069286,,37.4,21.0,0.05
SBM,2020-03-09,53.0,32.0,46.0,30.9,0.46,10.688408,212.75592,42.484467,76.40463,100.0,,20.85543,28.676216,,37.8,21.3,0.04
SBM,2020-03-10,42.0,28.0,30.0,19.0,0.0001,6.256629,358.6258,50.495358,72.73185,92.21943,,18.2485,24.331335,,38.2,21.7,0.05
SBM,2020-03-11,38.0,32.0,36.0,28.0,0.04,2.6938264,158.7675,81.3036,93.41106,96.492714,,7.820786,12.165668,,38.6,22.1,0.05
SBM,2020-03-12,48.0,31.0,41.0,28.9,0.08,11.731179,193.91855,73.249565,87.69121,100.0,,25.200312,37.36598,,39.0,22.4,0.04
SBM,2020-03-13,43.0,32.0,30.9,18.0,0.0,15.293982,284.84503,37.492123,55.570457,72.45346,,24.331335,35.628025,,39.4,22.8,0.05
SBM,2020-03-14,33.0,28.0,23.0,18.0,0.0,7.7338886,18.303894,53.40498,64.97382,74.8682,0.0,14.772596,18.2485,,39.7,23.2,0.05
SBM,2020-03-15,38.0,25.0,26.1,19.9,0.0,6.95181,25.878672,59.236404,71.49862,88.653656,0.0,14.772596,19.986454,,40.1,23.5,0.05
SBM,2020-03-16,39.0,24.0,32.0,21.9,0.0,4.344881,228.0299,75.5557,82.90775,92.18172,0.0,10.427715,13.034643,,40.5,23.9,0.04
SBM,2020-03-17,45.0,29.0,30.2,16.0,0.0001,9.037353,267.77466,32.276634,56.68055,75.5557,,17.379524,23.462358,,40.9,24.2,0.06
SBM,2020-03-18,37.0,32.0,34.0,21.0,0.13,5.2138577,94.11015,54.081364,82.98264,95.65159,,19.117477,24.331335,,41.3,24.6,0.05
SBM,2020-03-19,42.0,34.0,41.0,32.0,0.62,6.95181,142.75635,81.93035,91.016396,96.55275,,13.90362,23.462358,,41.7,24.9,0.05
SBM,2020-03-20,38.0,22.0,36.0,10.0,0.24,12.165668,344.201,53.48563,72.69335,92.783875,,20.85543,29.545193,,42.1,25.3,0.06
SBM,2020-03-21,31.0,20.0,21.0,9.0,0.0001,5.995936,33.217857,56.929443,67.258896,77.77189,,12.165668,16.51055,,42.5,25.6,0.05
SBM,2020-03-22,35.0,21.0,28.0,17.1,0.0,5.6483455,147.95335,63.71796,74.12365,84.98082,0.0,14.772596,20.85543,,42.8,26.0,0.06
SBM,2020-03-23,42.0,27.0,34.0,25.0,0.0,3.3890073,198.87845,67.0326,81.22974,92.49329,0.0,10.427715,12.165668,,43.2,26.3,0.06
SBM,2020-03-24,46.0,30.0,36.0,30.9,0.0,3.910393,140.16986,64.88159,83.74272,95.67288,0.0,11.296691,16.51055,,43.6,26.6,0.05
SBM,2020-03-25,59.0,28.0,43.0,26.6,0.01,4.8662667,189.06346,59.399784,80.68362,96.37933,,13.034643,16.51055,,44.0,27.0,0.06
SBM,2020-03-26,46.0,34.0,41.0,32.0,0.0001,7.0387077,35.047405,73.36703,81.05584,86.69441,,17.379524,19.986454,,44.4,27.3,0.07
SBM,2020-03-27,48.0,32.0,37.4,28.9,0.25,6.430424,56.74226,65.50659,84.08351,93.13691,,13.034643,15.641572,,44.8,27.6,0.06
SBM,2020-03-28,47.0,39.0,43.0,35.1,0.86,10.688408,60.81492,81.97894,86.495964,89.49497,,19.117477,25.200312,,45.1,28.0,0.07
SBM,2020-03-29,51.0,40.0,46.0,34.0,0.08,11.991872,245.52211,73.38346,79.36554,89.921104,,21.724405,31.283144,,45.5,28.3,0.07
SBM,2020-03-30,50.0,37.0,35.1,28.0,0.01,10.862203,344.99118,53.968052,68.468636,79.24824,,21.724405,29.545193,,45.9,28.6,0.08
SBM,2020-03-31,42.0,37.0,33.1,28.0,0.0,8.081479,24.005991,67.20363,75.41909,81.93035,0.0,13.90362,18.2485,,46.3,28.9,0.07
SBM,2020-04-01,51.0,33.0,39.0,30.0,0.0,4.344881,34.47804,62.969543,73.974106,85.63592,0.0,11.296691,13.90362,,46.7,29.2,0.09
SBM,2020-04-02,55.0,31.0,37.9,27.0,0.0,2.4331334,139.97182,50.57517,69.20487,88.22899,0.0,10.427715,14.772596,,47.1,29.5,0.08
SBM,2020-04-03,57.0,39.0,39.9,30.0,0.01,3.5628026,150.41127,38.359814,57.730816,82.22324,,13.034643,17.379524,,47.5,29.9,0.09
SBM,2020-04-04,52.0,36.0,37.9,30.9,0.06,7.994581,328.5726,53.968052,73.95072,85.23134,,14.772596,23.462358,,47.9,30.2,0.09
SBM,2020-04-05,51.0,32.0,30.9,21.0,0.0,3.6497002,72.42977,31.602913,64.40087,85.10684,0.0,10.427715,13.90362,,48.2,30.5,0.09
SBM,2020-04-06,55.0,30.0,39.0,24.8,0.0001,3.475905,144.04211,37.744953,64.60337,84.98082,,10.427715,13.90362,,48.6,30.8,0.1
SBM,2020-04-07,70.0,46.0,55.9,39.9,0.0001,5.2138577,139.77008,62.797375,73.374504,80.07423,,13.034643,16.51055,,49.0,31.1,0.1
SBM,2020-04-08,66.0,42.0,48.9,30.0,0.03,6.5173216,264.40005,38.32062,73.75924,93.398476,,18.2485,24.331335,,49.4,31.4,0.1
SBM,2020-04-09,48.0,36.0,30.9,17.1,0.04,13.034643,301.84366,39.271194,52.730637,72.43028,,24.331335,33.89007,,49.8,31.7,0.1
SBM,2020-04-10,48.0,32.0,28.9,21.0,0.0,7.820786,296.0868,38.620674,56.25643,78.42651,0.0,15.641572,19.986454,,50.2,32.0,0.1
SBM,2020-04-11,57.0,30.0,41.0,24.1,0.02,6.7780147,173.46925,38.212425,61.34538,82.579834,,19.117477,26.938263,,50.6,32.3,0.11
SBM,2020-04-12,47.0,36.0,43.0,30.9,0.13,8.77666,38.992172,78.367676,86.00157,92.645485,,19.117477,26.069286,,51.0,32.6,0.11
SBM,2020-04-13,42.0,30.0,32.0,14.0,0.11,15.207085,294.65027,34.314793,61.10984,81.93035,,26.069286,36.497,,51.4,32.9,0.11
SBM,2020-04-14,38.0,26.0,25.0,12.0,0.0001,10.9491005,265.04956,39.648716,57.714535,74.8682,,21.724405,32.152122,,51.8,33.1,0.11
SBM,2020-04-15,39.0,25.0,19.9,10.9,0.0,6.5173216,291.87158,34.8727,52.483833,74.15522,0.0,12.165668,19.117477,,52.2,33.4,0.11
SBM,2020-04-16,47.0,24.0,21.9,12.0,0.0,8.342172,274.91962,26.871765,45.64152,65.91631,0.0,20.85543,26.938263,,52.7,33.7,0.11
SBM,2020-04-17,50.0,30.0,28.9,17.1,0.0,5.387653,175.37424,31.074945,52.78356,72.51574,0.0,14.772596,21.724405,,53.1,34.0,0.12
SBM,2020-04-18,64.0,30.0,37.9,21.0,0.0001,15.033289,223.24939,29.626625,48.473656,78.48001,,27.80724,39.10393,,53.5,34.3,0.11
SBM,2020-04-19,54.0,29.0,42.1,26.1,0.0001,7.2994003,340.50067,44.41585,61.57646,72.51574,,19.986454,26.069286,,53.9,34.6,0.12
SBM,2020-04-20,65.0,32.0,42.1,24.1,0.28,12.947746,269.6289,32.260704,71.45746,80.7909,,33.89007,54.745502,,54.3,34.9,0.12
SBM,2020-04-21,47.0,31.0,28.0,14.0,0.0001,11.035998,313.99802,28.203012,44.56874,67.20363,,21.724405,33.89007,,54.7,35.2,0.12
SBM,2020-04-22,45.0,36.0,30.9,24.1,0.0001,8.515967,103.863914,54.84984,64.25444,75.64217,,15.641572,25.200312,,55.1,35.5,0.12
SBM,2020-04-23,41.0,36.0,37.0,30.9,0.03,7.2994003,55.957966,75.64217,82.15207,85.8089,,12.165668,14.772596,,55.6,35.8,0.12
SBM,2020-04-24,51.0,33.0,35.1,28.9,0.0001,5.4745502,31.925861,53.968052,69.06833,84.35791,,10.427715,14.772596,,56.0,36.1,0.12
SBM,2020-04-25,54.0,34.0,36.0,23.0,0.0,7.2994003,31.059402,41.50167,57.3993,85.10684,0.0,13.90362,16.51055,,56.4,36.4,0.12
SBM,2020-04-26,61.0,35.0,34.0,24.1,0.0,8.081479,36.6246,28.007992,45.346996,69.40568,0.0,19.117477,26.069286,,56.8,36.7,0.12
SBM,2020-04-27,56.0,36.0,48.0,27.0,0.16,3.910393,165.67615,56.2276,73.36226,92.58222,,13.034643,20.85543,,57.2,37.1,0.13
SBM,2020-04-28,51.0,37.0,46.0,35.1,0.18,7.5600934,59.32694,85.77325,89.51581,93.398476,,15.641572,19.117477,,57.6,37.4,0.12
SBM,2020-04-29,51.0,44.0,48.9,37.9,0.62,14.425006,10.584313,76.01056,83.19505,92.8002,,27.80724,44.317787,,58.1,37.7,0.13
SBM,2020-04-30,64.0,39.0,41.0,32.0,0.52,12.165668,1.1210306,35.257378,67.34204,88.76556,,22.593382,39.10393,,58.5,38.0,0.13
SBM,2020-05-01,63.0,32.0,37.0,28.9,0.0001,6.256629,173.83252,31.94885,53.796516,84.35791,,14.772596,19.986454,,58.9,38.3,0.11
SBM,2020-05-02,77.0,48.0,48.9,34.0,0.0001,10.60151,249.79272,31.788815,51.140278,71.49519,,20.85543,29.545193,,59.3,38.7,0.11
SBM,2020-05-03,72.0,40.0,41.0,33.1,0.0,11.991872,327.64874,24.586506,47.002525,75.93673,0.0,26.069286,41.71086,,59.7,39.0,0.11
SBM,2020-05-04,46.0,37.0,34.0,24.1,0.0,11.818077,39.863945,48.56138,63.101574,82.07766,0.0,18.2485,23.462358,,60.1,39.3,0.11
SBM,2020-05-05,51.0,36.0,32.0,21.0,0.0,8.168377,50.961674,40.288498,53.860847,67.44567,0.0,15.641572,22.593382,,60.5,39.7,0.1
SBM,2020-05-06,62.0,34.0,32.0,21.9,0.0,6.5173216,196.28223,24.934246,44.34728,64.37764,0.0,13.90362,19.117477,,60.9,40.0,0.11
SBM,2020-05-07,56.0,36.0,32.0,21.9,0.0,9.037353,27.005445,36.00996,46.805653,69.72826,0.0,17.379524,22.593382,,61.3,40.3,0.11
SBM,2020-05-08,44.0,30.0,26.1,12.9,0.0001,7.994581,16.068127,30.441862,52.61777,68.91293,,19.117477,30.41417,,61.7,40.7,0.11
SBM,2020-05-09,60.0,30.0,30.0,17.1,0.0,9.819431,275.7373,19.25944,39.00226,68.91293,0.0,20.85543,33.89007,,62.1,41.0,0.11
SBM,2020-05-10,48.0,38.0,35.1,26.1,0.01,13.065505,28.692259,47.322407,63.31634,79.33944,,23.0,31.283144,,62.5,41.4,0.1
SBM,2020-05-11,51.0,33.0,32.0,23.0,0.0,7.124215,311.10306,37.055244,60.096252,81.45678,,15.0,21.724405,,62.9,41.7,0.11
SBM,2020-05-12,56.0,29.0,33.1,18.0,0.0,4.8222995,72.46608,24.793104,53.97107,88.274284,,14.0,19.986454,,63.3,42.1,0.1
SBM,2020-05-13,60.0,28.0,33.1,23.0,0.0,6.273552,141.39346,24.764011,48.153812,81.99869,,17.0,26.069286,,63.7,42.5,0.11
SBM,2020-05-14,67.0,48.0,57.9,37.9,0.2,5.6168876,179.384,58.484272,81.02807,89.67755,,14.0,20.0,,64.1,42.8,0.11
SBM,2020-05-15,76.0,47.0,57.0,41.0,0.0,7.8862524,10.660492,33.155643,68.98231,93.31721,,19.0,25.200312,,64.5,43.2,0.1
SBM,2020-05-16,60.0,44.0,46.0,39.0,0.0,10.528262,46.530067,57.65843,67.652565,82.18908,,17.0,21.724405,,64.9,43.5,0.11
SBM,2020-05-17,55.0,49.0,48.2,41.0,3.44,15.346127,48.259296,71.06976,83.80114,89.665146,,28.0,40.0,,65.3,43.9,0.11
SBM,2020-05-18,52.0,50.0,48.2,46.0,0.79,16.273552,33.671165,85.47746,87.429565,89.08853,,21.0,31.283144,,65.6,44.3,0.1
SBM,2020-05-19,61.0,50.0,48.0,43.0,0.08,12.036985,36.48361,57.372875,74.47999,89.08853,,19.0,28.0,,66.0,44.7,0.11
SBM,2020-05-20,68.0,48.0,54.0,44.1,0.0,6.0334964,55.99797,54.257446,69.0971,83.41674,,11.0,14.772596,,66.4,45.0,0.11
SBM,2020-05-21,70.0,48.0,48.0,41.0,0.0,4.230286,74.739914,41.552322,59.22761,79.97791,,10.0,16.51055,,66.8,45.4,0.11
SBM,2020-05-22,70.0,54.0,59.0,48.0,0.0,3.821354,151.06165,63.365166,74.52215,90.29139,,11.0,18.2485,,67.1,45.8,0.11
SBM,2020-05-23,72.0,54.0,60.1,51.1,0.28,5.294487,84.63097,63.045616,81.22746,93.31721,,14.0,16.51055,,67.5,46.1,0.11
SBM,2020-05-24,80.0,57.0,64.0,53.1,0.0,4.973482,213.1985,60.1099,79.25041,93.03501,,11.0,18.2485,,67.9,46.5,0.1
SBM,2020-05-25,83.0,59.0,68.0,55.0,0.0001,5.8953247,167.81671,57.979168,73.11312,89.96762,,14.0,19.117477,,68.3,46.9,0.11
SBM,2020-05-26,83.0,62.0,66.0,61.0,0.0,6.7250524,166.15308,51.10379,70.304344,90.0483,,17.0,23.462358,,68.6,47.2,0.1
SBM,2020-05-27,84.0,65.0,68.0,61.0,0.0,5.95813,165.946,54.232742,68.48145,87.18186,,14.0,20.0,,69.0,47.6,0.1
SBM,2020-05-28,76.0,64.0,69.1,60.1,0.42,3.6175854,307.04172,76.52757,84.936615,90.642,,16.0,25.200312,,69.4,48.0,0.11
SBM,2020-05-29,68.0,55.0,60.1,46.0,0.0,7.9302163,302.82315,50.616203,66.87038,89.67755,,15.0,23.462358,,69.7,48.3,0.12
SBM,2020-05-30,69.0,44.0,51.1,35.1,0.0,7.807397,7.511398,40.310017,63.649967,86.17496,,14.0,22.593382,,70.1,48.7,0.11
SBM,2020-05-31,63.0,39.0,39.9,35.1,0.0,5.214236,165.69753,39.21163,58.12624,88.6707,,11.0,17.379524,,70.4,49.0,0.12
SBM,2020-06-01,70.0,46.0,55.0,37.0,0.01,6.949058,179.02386,50.401436,65.99697,80.75384,,16.0,23.462358,,70.8,49.4,0.13
SBM,2020-06-02,94.0,59.0,71.1,53.1,0.69,10.429965,254.8222,45.981567,61.880653,90.400345,,34.0,57.0,,71.1,49.7,0.13
SBM,2020-06-03,86.0,66.0,63.0,55.0,0.0001,7.8262386,272.56488,35.98859,60.517365,84.55897,,20.0,34.0,,71.5,50.1,0.13
SBM,2020-06-04,79.0,61.0,55.9,50.0,0.0,5.511514,52.734566,38.915344,55.660404,77.60761,,11.0,17.379524,,71.8,50.4,0.14
SBM,2020-06-05,83.0,58.0,68.0,54.0,0.11,3.932265,4.1028843,54.620113,77.01838,89.569176,,16.0,28.0,,72.2,50.7,0.13
SBM,2020-06-06,72.0,52.0,55.0,46.9,0.0,8.492673,32.40624,49.330727,62.290077,74.07678,,16.0,20.85543,,72.5,51.1,0.14
SBM,2020-06-07,70.0,52.0,53.1,46.0,0.0,6.10328,69.29261,56.700623,72.00207,82.8192,,11.0,14.772596,,72.9,51.4,0.13
SBM,2020-06-08,80.0,52.0,57.0,48.9,0.0,6.260991,160.17732,37.67128,60.041477,86.2867,,16.0,24.331335,,73.2,51.7,0.14
SBM,2020-06-09,78.0,58.0,66.9,52.0,0.56,6.9623694,122.383995,48.116283,68.54794,89.89542,,20.0,35.628025,,73.6,52.0,0.13
SBM,2020-06-10,80.0,62.0,70.0,54.0,1.49,12.186322,243.34206,61.918896,76.45641,94.05696,,27.0,42.0,,73.9,52.3,0.14
SBM,2020-06-11,78.0,50.0,54.0,46.9,0.1,10.235171,270.2991,43.444862,57.531048,80.07423,,22.0,43.44881,,74.2,52.6,0.13
SBM,2020-06-12,57.0,48.0,45.0,39.9,0.0,7.4801116,54.67781,54.83435,69.49525,79.97791,,16.0,19.0,,74.5,52.9,0.13
SBM,2020-06-13,63.0,46.0,44.1,37.0,0.0,9.608514,46.440254,45.670044,61.62196,82.579834,,17.0,21.724405,,74.9,53.2,0.14
SBM,2020-06-14,68.0,42.0,45.0,37.9,0.0,5.0048847,73.40375,40.310017,59.923523,88.71353,,11.0,15.641572,,75.2,53.5,0.13
SBM,2020-06-15,71.0,43.0,48.9,37.0,0.0,4.2372646,154.83302,33.247486,62.09829,89.49497,,11.0,17.379524,,75.5,53.7,0.13
SBM,2020-06-16,79.0,47.0,57.0,43.0,0.0,4.969993,166.7761,38.915344,60.914314,86.326836,,14.0,20.0,,75.8,54.0,0.12
