station,day,max_temp_f,min_temp_f,max_dewpoint_f,min_dewpoint_f,precip_in,avg_wind_speed_kts,avg_wind_drct,min_rh,avg_rh,max_rh,snow_in,max_wind_speed_kts,max_wind_gust_kts,srad_mj,climo_high_f,climo_low_f,climo_precip_in
SBM,2005-04-11,58.0,41.0,37.04,26.06,0.0,9.130495,84.47648,36.535843,51.09107,75.97773,,13.0,17.0,,50.6,32.3,0.11
SBM,2005-04-12,56.0,36.0,30.02,23.0,0.0,11.349616,61.220936,29.71512,49.595947,72.2449,,19.0,23.0,,51.0,32.6,0.11
SBM,2005-04-13,55.0,31.0,28.94,8.06,0.0,13.312631,41.28065,16.6748,40.97247,72.453545,,20.0,29.0,,51.4,32.9,0.11
SBM,2005-04-14,59.0,34.0,32.0,17.96,0.0,7.7711096,42.8731,21.4604,40.79988,64.16982,,15.0,,,51.8,33.1,0.11
SBM,2005-04-15,59.0,28.0,34.0,21.9,0.0,4.3398466,153.5814,26.4189,55.866436,88.9181,,14.0,,,52.2,33.4,0.11
SBM,2005-04-16,71.0,33.0,46.04,24.98,0.0001,6.00977,193.47725,22.25721,50.632584,78.6182,,11.0,,,52.7,33.7,0.11
SBM,2005-04-17,64.0,41.0,48.92,41.0,0.03,4.800419,76.16774,48.0004,74.99552,96.0532,,11.0,,,53.1,34.0,0.12
SBM,2005-04-18,74.0,41.0,51.1,39.9,0.0001,5.568737,175.0772,42.9084,66.71414,96.59939,,12.0,,,53.5,34.3,0.11
SBM,2005-04-19,80.0,49.0,60.1,44.06,0.53,6.513608,188.26286,37.7753,59.98585,90.3104,,12.0,19.0,,53.9,34.6,0.12
SBM,2005-04-20,63.0,37.0,61.0,33.98,0.08,11.488485,30.308573,73.18062,87.95824,100.0,,16.0,22.0,,54.3,34.9,0.12
SBM,2005-04-21,55.0,32.0,39.02,30.9,0.0,6.7494764,71.14667,46.45562,77.36912,95.823746,,12.0,,,54.7,35.2,0.12
SBM,2005-04-22,50.0,34.0,37.94,26.96,0.0001,8.937195,37.704548,58.3434,75.16047,92.46233,,20.0,28.0,,55.1,35.5,0.12
SBM,2005-04-23,43.0,32.0,30.02,17.96,0.0001,15.22889,5.6058474,37.4565,57.8958,88.3717,,21.0,30.0,,55.6,35.8,0.12
SBM,2005-04-24,54.0,33.0,27.0,21.0,0.0,13.806699,345.2038,30.534512,50.035175,69.172386,,22.0,29.0,,56.0,36.1,0.12
SBM,2005-04-25,65.0,36.0,46.04,24.98,0.07,8.168179,269.3486,24.746288,52.84536,92.74888,,15.0,28.0,,56.4,36.4,0.12
SBM,2005-04-26,47.0,40.0,42.8,37.0,0.28,6.551291,241.27441,70.734,88.62655,100.0,,12.0,,,56.8,36.7,0.12
SBM,2005-04-27,48.0,32.0,37.04,24.98,0.0001,10.180042,291.89874,51.02757,74.37601,93.13691,,16.0,25.0,,57.2,37.1,0.13
SBM,2005-04-28,49.0,30.0,32.0,23.0,0.0,4.7536635,266.68295,39.8961,67.42569,91.6603,,9.0,,,57.6,37.4,0.12
SBM,2005-04-29,51.0,31.0,30.92,21.0,0.0,4.940684,176.90092,34.3873,55.5429,95.7291,,11.0,,,58.1,37.7,0.13
SBM,2005-04-30,53.0,31.0,30.02,21.0,0.0,6.824843,282.068,29.393274,52.499073,81.4199,,15.0,21.0,,58.5,38.0,0.13
SBM,2005-05-01,48.0,32.0,35.6,24.08,0.0001,9.656664,273.57965,41.7437,65.91965,81.6528,,17.0,20.0,,58.9,38.3,0.11
SBM,2005-05-02,44.0,32.0,32.0,23.0,0.0001,9.695744,292.2647,45.00724,62.860214,84.5638,,15.0,20.0,,59.3,38.7,0.11
SBM,2005-05-03,52.0,31.0,30.02,19.9,0.0,6.9211445,247.53831,31.629732,59.16706,92.2945,,14.0,17.0,,59.7,39.0,0.11
SBM,2005-05-04,59.0,28.0,28.94,21.0,0.0,7.642708,194.24661,25.7418,47.123642,77.95928,,15.0,22.0,,60.1,39.3,0.11
SBM,2005-05-05,65.0,33.0,37.94,24.98,0.0,7.591068,174.4663,25.3764,50.10049,75.688126,,16.0,22.0,,60.5,39.7,0.1
SBM,2005-05-06,74.0,41.0,57.02,30.0,0.34,8.145848,211.67508,49.655,71.868286,100.0,,19.0,23.0,,60.9,40.0,0.11
SBM,2005-05-07,50.0,40.0,45.0,39.0,0.0001,6.6517797,51.86254,86.0182,91.16069,100.0,,13.0,18.0,,61.3,40.3,0.11
SBM,2005-05-08,73.0,43.0,54.0,41.0,0.0001,6.9727845,169.94981,47.29304,67.62218,92.6872,,15.0,21.0,,61.7,40.7,0.11
SBM,2005-05-09,68.0,49.0,61.0,44.96,0.07,7.8953247,176.99675,66.647316,82.32664,96.1697,,18.0,25.0,,62.1,41.0,0.11
SBM,2005-05-10,73.0,46.0,55.94,44.96,0.01,9.752966,268.75592,50.89145,72.5989,100.0,,17.0,26.0,,62.5,41.4,0.1
SBM,2005-05-11,50.0,37.0,45.0,28.9,0.31,15.594557,46.7387,65.18045,82.6248,100.0,,23.0,33.0,,62.9,41.7,0.11
SBM,2005-05-12,46.0,36.0,34.0,24.08,0.02,14.184927,58.971634,43.48977,69.94744,82.461784,,20.0,30.0,,63.3,42.1,0.1
SBM,2005-05-13,54.0,41.0,50.0,32.0,0.25,6.230286,143.21288,62.30195,86.09738,96.0194,,11.0,18.0,,63.7,42.5,0.11
SBM,2005-05-14,61.0,45.0,48.2,39.0,0.18,7.8981156,275.85458,51.1808,78.137665,100.0,,14.0,19.0,,64.1,42.8,0.11
SBM,2005-05-15,54.0,40.0,41.0,35.06,0.0,9.046057,310.17215,52.3162,69.979065,88.8507,,14.0,20.0,,64.5,43.2,0.1
SBM,2005-05-16,54.0,40.0,39.02,33.08,0.0,5.150035,172.60417,52.3162,71.000916,92.5904,,11.0,,,64.9,43.5,0.11
SBM,2005-05-17,58.0,44.0,43.0,33.98,0.03,6.674808,169.48074,52.695644,67.37139,82.3783,,13.0,17.0,,65.3,43.9,0.11
SBM,2005-05-18,62.0,49.0,46.94,41.0,0.01,8.098395,160.34325,53.44,65.76073,83.2272,,14.0,,,65.6,44.3,0.1
SBM,2005-05-19,50.0,47.0,50.0,46.0,0.0,7.781577,127.31415,76.97775,94.06852,100.0,,13.0,17.0,,66.0,44.7,0.11
SBM,2005-05-20,67.0,44.0,48.02,33.98,0.0,8.732031,54.050323,33.9192,66.646,96.6859,,15.0,,,66.4,45.0,0.11
SBM,2005-05-21,71.0,40.0,48.02,37.9,0.0001,4.4801116,169.16658,33.439495,59.981422,92.5558,,10.0,,,66.8,45.4,0.11
SBM,2005-05-22,79.0,56.0,55.94,42.08,0.1,9.053036,262.18192,28.7075,58.992886,80.55405,,17.0,25.0,,67.1,45.8,0.11
SBM,2005-05-23,63.0,48.0,52.0,46.0,0.0,8.199581,359.82687,59.98865,76.78763,89.1731,,13.0,19.0,,67.5,46.1,0.11
SBM,2005-05-24,66.0,47.0,52.0,44.06,0.0,7.9309144,47.89947,49.8465,72.90055,92.83717,,14.0,17.0,,67.9,46.5,0.1
SBM,2005-05-25,68.0,42.0,48.02,42.08,0.0,5.1772504,155.14536,43.573,65.932,95.9504,,10.0,,,68.3,46.9,0.11
SBM,2005-05-26,72.0,53.0,53.1,41.0,0.05,8.302861,262.93393,33.611053,57.282314,90.028305,,13.0,20.0,,68.6,47.2,0.1
SBM,2005-05-27,65.0,47.0,48.02,42.08,0.01,7.926029,261.69788,46.36795,66.887665,89.1731,,14.0,18.0,,69.0,47.6,0.1
SBM,2005-05-28,65.0,45.0,48.2,42.98,0.0001,5.649686,272.01138,48.0004,72.095566,92.8098,,10.0,16.0,,69.4,48.0,0.11
SBM,2005-05-29,67.0,46.0,52.0,44.06,0.34,3.6524773,186.5878,48.3033,78.32469,100.0,,14.0,24.0,,69.7,48.3,0.12
SBM,2005-05-30,69.0,43.0,55.04,42.8,0.0,4.2121425,75.19343,46.826256,75.60681,100.0,,9.0,,,70.1,48.7,0.11
SBM,2005-05-31,72.0,47.0,53.1,46.9,0.0,3.8325193,65.47386,47.12882,71.58859,92.8699,,9.0,,,70.4,49.0,0.12
SBM,2005-06-01,77.0,47.0,54.0,44.06,0.0,4.982554,101.796974,41.3834,67.734055,89.648575,,10.0,,,70.8,49.4,0.13
SBM,2005-06-02,77.0,48.0,55.94,46.0,0.0,3.3496163,83.652534,46.4735,71.72416,89.9465,,12.0,,,71.1,49.7,0.13
SBM,2005-06-03,69.0,49.0,61.0,48.0,0.0,4.439637,147.45396,75.7832,86.30459,100.0,,10.0,,,71.5,50.1,0.13
SBM,2005-06-04,75.0,57.0,64.94,55.4,0.15,5.923936,159.65788,68.68539,83.76092,96.8112,,13.0,19.0,,71.8,50.4,0.14
SBM,2005-06-05,85.0,61.0,69.1,57.9,0.04,11.187718,196.27602,44.4503,71.46373,93.879135,,22.0,28.0,,72.2,50.7,0.13
SBM,2005-06-06,84.0,64.0,60.1,55.0,0.0,12.475226,258.7341,37.075466,60.594616,81.0741,,25.0,29.0,,72.5,51.1,0.14
SBM,2005-06-07,85.0,65.0,66.02,57.0,0.0,8.164689,199.80272,50.9659,64.60437,90.4644,,17.0,21.0,,72.9,51.4,0.13
SBM,2005-06-08,87.0,59.0,69.8,57.0,0.0,6.1263084,174.80199,56.9815,73.47116,93.134,,11.0,17.0,,73.2,51.7,0.14
SBM,2005-06-09,84.0,63.0,66.02,62.06,0.0,5.806001,204.10579,54.49604,73.43556,93.30044,,10.0,,,73.6,52.0,0.13
SBM,2005-06-10,84.0,60.0,71.1,59.0,0.0,5.337055,113.320595,64.028885,79.63137,100.0,,11.0,,,73.9,52.3,0.14
SBM,2005-06-11,87.0,62.0,69.1,62.6,0.0,7.2749476,180.69708,49.506645,76.996895,100.0,,22.0,27.0,,74.2,52.6,0.13
SBM,2005-06-12,86.0,67.0,69.1,64.0,0.0,7.628053,186.31754,51.24894,75.44186,92.8335,,13.0,16.0,,74.5,52.9,0.13
SBM,2005-06-13,85.0,62.0,71.1,62.6,0.02,4.1605024,151.0362,60.2464,79.21812,100.0,,13.0,,,74.9,53.2,0.14
SBM,2005-06-14,81.0,62.0,64.94,57.9,0.09,10.401954,235.55576,53.644062,76.464355,100.0,,20.0,31.0,,75.2,53.5,0.13
SBM,2005-06-15,65.0,49.0,60.1,48.9,0.0,7.969295,312.4627,58.3854,79.70146,92.9293,,13.0,20.0,,75.5,53.7,0.13
SBM,2005-06-16,76.0,50.0,50.0,44.96,0.0,7.1821356,336.30307,36.902893,62.730885,85.6699,,16.0,22.0,,75.8,54.0,0.12
SBM,2005-06-17,67.0,48.0,50.0,46.0,0.0,6.068388,25.614511,53.721645,69.09513,92.8098,,14.0,21.0,,76.1,54.3,0.13
SBM,2005-06-18,69.0,43.0,52.0,44.06,0.0,4.3126307,61.319317,50.439125,73.27341,100.0,,9.0,,,76.4,54.5,0.12
SBM,2005-06-19,74.0,44.0,55.04,42.8,0.0,3.9357991,155.45285,48.0447,69.93164,100.0,,9.0,,,76.6,54.7,0.12
SBM,2005-06-20,86.0,53.0,59.0,50.0,0.0,6.140265,201.6047,38.693733,60.15775,89.39613,,14.0,16.0,,76.9,55.0,0.12
SBM,2005-06-21,85.0,61.0,63.0,51.08,0.0,6.893929,46.820065,34.3201,57.89819,84.26004,,16.0,,,77.2,55.2,0.12
SBM,2005-06-22,82.0,52.0,51.1,39.9,0.0,3.5443127,93.491325,23.180487,48.306705,83.0024,,7.0,,,77.4,55.4,0.12
SBM,2005-06-23,92.0,54.0,68.0,48.0,0.0,8.541521,193.4905,38.38483,57.04257,83.0024,,15.0,18.0,,77.7,55.6,0.12
SBM,2005-06-24,97.0,73.0,69.8,64.9,0.0001,10.3321705,249.36853,37.488575,59.94633,84.22413,,18.0,34.0,,77.9,55.8,0.13
SBM,2005-06-25,79.0,62.0,69.1,48.9,0.01,6.7634335,39.183292,38.9122,61.572735,87.2551,,13.0,,,78.2,56.0,0.12
SBM,2005-06-26,85.0,61.0,68.0,51.98,0.02,4.5505934,164.96805,54.77119,72.83665,89.9831,,9.0,,,78.4,56.2,0.12
SBM,2005-06-27,94.0,68.0,70.0,62.06,0.0,7.3614793,185.94559,42.5052,63.11951,84.0369,,14.0,18.0,,78.6,56.4,0.11
